project,siteId,datetime,rType,rep,sublocation,SN,condUncal,tempC,SpC,wetdry,qual_rating,QAQC,year
AIMS,DRC20,2024-04-04T07:45:00Z,STIC,20240101-20241009,SW,21035957,4650,6.978,8.545474007,1,good,NA,2024
AIMS,DRC20,2024-03-19T07:15:00Z,STIC,20240101-20241009,SW,21035957,2066.7,6.166,0,1,good,NA,2024
AIMS,DRC20,2024-03-19T07:30:00Z,STIC,20240101-20241009,SW,21035957,1980.6,6.166,0,1,good,NA,2024
AIMS,DRC20,2024-03-19T07:45:00Z,STIC,20240101-20241009,SW,21035957,2066.7,6.166,0,1,good,NA,2024
AIMS,DRC20,2024-03-19T08:00:00Z,STIC,20240101-20241009,SW,21035957,1980.6,6.166,0,1,good,NA,2024
AIMS,DRC20,2024-03-19T08:15:00Z,STIC,20240101-20241009,SW,21035957,1980.6,6.166,0,1,good,NA,2024
AIMS,DRC20,2024-03-19T08:30:00Z,STIC,20240101-20241009,SW,21035957,2066.7,6.166,0,1,good,NA,2024
AIMS,DRC20,2024-03-19T08:45:00Z,STIC,20240101-20241009,SW,21035957,1980.6,6.166,0,1,good,NA,2024
AIMS,DRC20,2024-03-19T09:00:00Z,STIC,20240101-20241009,SW,21035957,2066.7,6.166,0,1,good,NA,2024
AIMS,DRC20,2024-03-19T09:15:00Z,STIC,20240101-20241009,SW,21035957,2066.7,6.166,0,1,good,NA,2024
AIMS,DRC20,2024-03-19T09:30:00Z,STIC,20240101-20241009,SW,21035957,2066.7,6.268,0,1,good,NA,2024
AIMS,DRC20,2024-03-19T09:45:00Z,STIC,20240101-20241009,SW,21035957,2066.7,6.268,0,1,good,NA,2024
AIMS,DRC20,2024-03-19T10:00:00Z,STIC,20240101-20241009,SW,21035957,2066.7,6.37,0,1,good,NA,2024
AIMS,DRC20,2024-03-19T04:45:00Z,STIC,20240101-20241009,SW,21035957,2066.7,6.166,0,1,good,NA,2024
AIMS,DRC20,2024-03-19T10:15:00Z,STIC,20240101-20241009,SW,21035957,1980.6,6.471,0,1,good,NA,2024
AIMS,DRC20,2024-03-19T10:30:00Z,STIC,20240101-20241009,SW,21035957,1980.6,6.471,0,1,good,NA,2024
AIMS,DRC20,2024-03-19T10:45:00Z,STIC,20240101-20241009,SW,21035957,1980.6,6.573,0,1,good,NA,2024
AIMS,DRC20,2024-03-19T05:30:00Z,STIC,20240101-20241009,SW,21035957,2066.7,6.166,0,1,good,NA,2024
AIMS,DRC20,2024-03-19T11:00:00Z,STIC,20240101-20241009,SW,21035957,1980.6,6.674,0,1,good,NA,2024
AIMS,DRC20,2024-03-19T11:15:00Z,STIC,20240101-20241009,SW,21035957,1980.6,6.877,0,1,good,NA,2024
AIMS,DRC20,2024-03-19T11:30:00Z,STIC,20240101-20241009,SW,21035957,1980.6,6.978,0,1,good,NA,2024
AIMS,DRC20,2024-03-19T06:15:00Z,STIC,20240101-20241009,SW,21035957,2066.7,6.166,0,1,good,NA,2024
AIMS,DRC20,2024-03-19T11:45:00Z,STIC,20240101-20241009,SW,21035957,3272.2,7.079,2.218493149,1,good,NA,2024
AIMS,DRC20,2024-03-19T06:30:00Z,STIC,20240101-20241009,SW,21035957,1980.6,6.166,0,1,good,NA,2024
AIMS,DRC20,2024-03-19T12:00:00Z,STIC,20240101-20241009,SW,21035957,2669.5,7.179,0,1,good,NA,2024
AIMS,DRC20,2024-03-19T06:45:00Z,STIC,20240101-20241009,SW,21035957,2066.7,6.166,0,1,good,NA,2024
AIMS,DRC20,2024-03-19T12:15:00Z,STIC,20240101-20241009,SW,21035957,2497.2,7.28,0,1,good,NA,2024
AIMS,DRC20,2024-03-19T07:00:00Z,STIC,20240101-20241009,SW,21035957,2066.7,6.166,0,1,good,NA,2024
AIMS,DRC20,2024-03-19T12:30:00Z,STIC,20240101-20241009,SW,21035957,2411.1,7.381,0,1,good,NA,2024
AIMS,DRC20,2024-03-19T12:45:00Z,STIC,20240101-20241009,SW,21035957,2325,7.481,0,1,good,NA,2024
AIMS,DRC20,2024-03-19T13:00:00Z,STIC,20240101-20241009,SW,21035957,2152.8,7.582,0,1,good,NA,2024
AIMS,DRC20,2024-03-19T13:15:00Z,STIC,20240101-20241009,SW,21035957,2927.8,7.582,0.636977539,1,good,NA,2024
AIMS,DRC20,2024-03-19T13:30:00Z,STIC,20240101-20241009,SW,21035957,2325,7.682,0,1,good,NA,2024
AIMS,DRC20,2024-03-19T13:45:00Z,STIC,20240101-20241009,SW,21035957,4133.4,7.682,6.173200592,1,good,NA,2024
AIMS,DRC20,2024-03-19T14:00:00Z,STIC,20240101-20241009,SW,21035957,2755.6,7.682,0,1,good,NA,2024
AIMS,DRC20,2024-03-19T14:15:00Z,STIC,20240101-20241009,SW,21035957,2755.6,7.582,0,1,good,NA,2024
AIMS,DRC20,2024-03-19T14:30:00Z,STIC,20240101-20241009,SW,21035957,2669.5,7.682,0,1,good,NA,2024
AIMS,DRC20,2024-03-19T14:45:00Z,STIC,20240101-20241009,SW,21035957,2325,7.782,0,1,good,NA,2024
AIMS,DRC20,2024-03-19T15:00:00Z,STIC,20240101-20241009,SW,21035957,2152.8,7.782,0,1,good,NA,2024
AIMS,DRC20,2024-03-19T15:15:00Z,STIC,20240101-20241009,SW,21035957,11022.3,7.782,37.80764567,1,good,NA,2024
AIMS,DRC20,2024-03-19T15:30:00Z,STIC,20240101-20241009,SW,21035957,2497.2,7.782,0,1,good,NA,2024
AIMS,DRC20,2024-03-19T15:45:00Z,STIC,20240101-20241009,SW,21035957,2066.7,7.682,0,1,good,NA,2024
AIMS,DRC20,2024-03-19T16:00:00Z,STIC,20240101-20241009,SW,21035957,2927.8,7.682,0.636977539,1,good,NA,2024
AIMS,DRC20,2024-03-19T16:15:00Z,STIC,20240101-20241009,SW,21035957,2669.5,7.582,0,1,good,NA,2024
AIMS,DRC20,2024-03-19T16:30:00Z,STIC,20240101-20241009,SW,21035957,2066.7,7.481,0,1,good,NA,2024
