project,siteId,datetime,rType,rep,sublocation,SN,condUncal,tempC,SpC,wetdry,qual_rating,QAQC,year
AIMS,DRC07,2023-10-30T03:45:00Z,STIC,20230101-20231231,SW,20896015,21355.7,1.439,227.8070888,1,excellent,NA,2023
AIMS,DRC07,2023-10-30T22:00:00Z,STIC,20230101-20231231,SW,20896015,22044.6,2.73,236.0037742,1,excellent,NA,2023
AIMS,DRC07,2023-11-06T15:15:00Z,STIC,20230101-20231231,SW,20896015,24800.2,8.182,268.7905156,1,excellent,NA,2023
AIMS,DRC07,2023-10-30T16:30:00Z,STIC,20230101-20231231,SW,20896015,22044.6,4.311,236.0037742,1,excellent,NA,2023
AIMS,DRC07,2023-10-30T21:15:00Z,STIC,20230101-20231231,SW,20896015,22044.6,2.73,236.0037742,1,excellent,NA,2023
AIMS,DRC07,2023-10-30T20:30:00Z,STIC,20230101-20231231,SW,20896015,22044.6,2.837,236.0037742,1,excellent,NA,2023
AIMS,DRC07,2023-11-07T20:15:00Z,STIC,20230101-20231231,SW,20896015,24800.2,6.166,268.7905156,1,excellent,NA,2023
AIMS,DRC07,2023-11-05T01:15:00Z,STIC,20230101-20231231,SW,20896015,24800.2,8.481,268.7905156,1,excellent,NA,2023
AIMS,DRC07,2023-10-30T16:15:00Z,STIC,20230101-20231231,SW,20896015,22044.6,4.311,236.0037742,1,excellent,NA,2023
AIMS,DRC07,2023-11-06T08:00:00Z,STIC,20230101-20231231,SW,20896015,24800.2,7.983,268.7905156,1,excellent,NA,2023
AIMS,DRC07,2023-11-07T03:15:00Z,STIC,20230101-20231231,SW,20896015,23422.4,5.655,252.3971449,1,excellent,NA,2023
AIMS,DRC07,2023-11-04T23:30:00Z,STIC,20230101-20231231,SW,20896015,24800.2,8.581,268.7905156,1,excellent,NA,2023
AIMS,DRC07,2023-11-06T19:00:00Z,STIC,20230101-20231231,SW,20896015,24800.2,6.775,268.7905156,1,excellent,NA,2023
AIMS,DRC07,2023-10-31T06:45:00Z,STIC,20230101-20231231,SW,20896015,21355.7,1.98,227.8070888,1,excellent,NA,2023
AIMS,DRC07,2023-10-24T15:45:00Z,STIC,20230101-20231231,SW,20896015,26178,9.373,285.1838862,1,excellent,NA,2023
AIMS,DRC07,2023-11-05T03:30:00Z,STIC,20230101-20231231,SW,20896015,24800.2,8.182,268.7905156,1,excellent,NA,2023
AIMS,DRC07,2023-11-05T00:00:00Z,STIC,20230101-20231231,SW,20896015,26178,8.581,285.1838862,1,excellent,NA,2023
AIMS,DRC07,2023-10-05T22:45:00Z,STIC,20230101-20231231,SW,20896015,28933.5,10.748,317.9694378,1,excellent,NA,2023
AIMS,DRC07,2023-10-30T19:45:00Z,STIC,20230101-20231231,SW,20896015,22044.6,3.049,236.0037742,1,excellent,NA,2023
AIMS,DRC07,2023-10-24T19:00:00Z,STIC,20230101-20231231,SW,20896015,26178,9.176,285.1838862,1,excellent,NA,2023
AIMS,DRC07,2023-10-24T18:15:00Z,STIC,20230101-20231231,SW,20896015,26178,9.176,285.1838862,1,excellent,NA,2023
AIMS,DRC07,2023-10-30T20:15:00Z,STIC,20230101-20231231,SW,20896015,22044.6,2.943,236.0037742,1,excellent,NA,2023
AIMS,DRC07,2023-10-30T15:30:00Z,STIC,20230101-20231231,SW,20896015,22044.6,4.415,236.0037742,1,excellent,NA,2023
AIMS,DRC07,2023-10-31T00:30:00Z,STIC,20230101-20231231,SW,20896015,22044.6,2.41,236.0037742,1,excellent,NA,2023
AIMS,DRC07,2023-11-06T12:45:00Z,STIC,20230101-20231231,SW,20896015,24800.2,8.182,268.7905156,1,excellent,NA,2023
AIMS,DRC07,2023-11-06T12:15:00Z,STIC,20230101-20231231,SW,20896015,24800.2,8.182,268.7905156,1,excellent,NA,2023
AIMS,DRC07,2023-11-05T02:45:00Z,STIC,20230101-20231231,SW,20896015,24800.2,8.382,268.7905156,1,excellent,NA,2023
AIMS,DRC07,2023-11-06T16:15:00Z,STIC,20230101-20231231,SW,20896015,24800.2,8.182,268.7905156,1,excellent,NA,2023
AIMS,DRC07,2023-10-24T19:45:00Z,STIC,20230101-20231231,SW,20896015,26178,8.978,285.1838862,1,excellent,NA,2023
AIMS,DRC07,2023-11-06T21:15:00Z,STIC,20230101-20231231,SW,20896015,24800.2,6.268,268.7905156,1,excellent,NA,2023
AIMS,DRC07,2023-11-07T03:00:00Z,STIC,20230101-20231231,SW,20896015,23422.4,5.757,252.3971449,1,excellent,NA,2023
AIMS,DRC07,2023-10-30T22:45:00Z,STIC,20230101-20231231,SW,20896015,22044.6,2.624,236.0037742,1,excellent,NA,2023
AIMS,DRC07,2023-11-05T03:00:00Z,STIC,20230101-20231231,SW,20896015,24800.2,8.282,268.7905156,1,excellent,NA,2023
AIMS,DRC07,2023-10-30T23:00:00Z,STIC,20230101-20231231,SW,20896015,22044.6,2.624,236.0037742,1,excellent,NA,2023
AIMS,DRC07,2023-11-05T19:45:00Z,STIC,20230101-20231231,SW,20896015,24800.2,8.282,268.7905156,1,excellent,NA,2023
AIMS,DRC07,2023-11-04T23:45:00Z,STIC,20230101-20231231,SW,20896015,24800.2,8.581,268.7905156,1,excellent,NA,2023
AIMS,DRC07,2023-11-07T21:00:00Z,STIC,20230101-20231231,SW,20896015,24800.2,6.166,268.7905156,1,excellent,NA,2023
AIMS,DRC07,2023-10-24T18:45:00Z,STIC,20230101-20231231,SW,20896015,26178,9.176,285.1838862,1,excellent,NA,2023
AIMS,DRC07,2023-10-30T20:45:00Z,STIC,20230101-20231231,SW,20896015,22044.6,2.837,236.0037742,1,excellent,NA,2023
AIMS,DRC07,2023-10-24T20:00:00Z,STIC,20230101-20231231,SW,20896015,26178,8.779,285.1838862,1,excellent,NA,2023
