project,siteId,datetime,rType,rep,sublocation,SN,condUncal,tempC,SpC,wetdry,qual_rating,QAQC,year
AIMS,DRC10,2022-12-01T06:58:00Z,STIC,20221020-20221231,SW,20848629,NA,0.893,NA,1,poor,T,2022
AIMS,DRC10,2022-12-02T02:58:00Z,STIC,20221020-20221231,SW,20848629,NA,1.003,NA,1,poor,T,2022
AIMS,DRC10,2022-12-01T04:13:00Z,STIC,20221020-20221231,SW,20848629,NA,0.893,NA,1,poor,T,2022
AIMS,DRC10,2022-12-16T00:28:00Z,STIC,20221020-20221231,SW,20848629,NA,0.893,NA,1,poor,T,2022
AIMS,DRC10,2022-11-15T21:43:00Z,STIC,20221020-20221231,SW,20848629,NA,-1.228,NA,1,poor,T,2022
AIMS,DRC10,2022-11-27T05:13:00Z,STIC,20221020-20221231,SW,20848629,NA,0.232,NA,1,poor,T,2022
AIMS,DRC10,2022-11-24T09:28:00Z,STIC,20221020-20221231,SW,20848629,NA,0.893,NA,1,poor,T,2022
AIMS,DRC10,2022-11-26T22:13:00Z,STIC,20221020-20221231,SW,20848629,NA,-0.102,NA,1,poor,T,2022
AIMS,DRC10,2022-11-26T00:58:00Z,STIC,20221020-20221231,SW,20848629,NA,1.003,NA,1,poor,T,2022
AIMS,DRC10,2022-11-30T06:58:00Z,STIC,20221020-20221231,SW,20848629,NA,0.453,NA,1,poor,T,2022
AIMS,DRC10,2022-12-04T07:13:00Z,STIC,20221020-20221231,SW,20848629,NA,1.112,NA,1,poor,T,2022
AIMS,DRC10,2022-11-25T13:43:00Z,STIC,20221020-20221231,SW,20848629,NA,1.112,NA,1,poor,T,2022
AIMS,DRC10,2022-11-29T16:43:00Z,STIC,20221020-20221231,SW,20848629,NA,0.01,NA,1,poor,T,2022
AIMS,DRC10,2022-11-14T16:43:00Z,STIC,20221020-20221231,SW,20848629,NA,-1.57,NA,1,poor,T,2022
AIMS,DRC10,2022-11-05T15:58:00Z,STIC,20221020-20221231,SW,20848629,NA,2.088,NA,1,poor,T,2022
AIMS,DRC10,2022-12-16T20:13:00Z,STIC,20221020-20221231,SW,20848629,NA,0.893,NA,1,poor,T,2022
AIMS,DRC10,2022-11-26T05:13:00Z,STIC,20221020-20221231,SW,20848629,NA,1.112,NA,1,poor,T,2022
AIMS,DRC10,2022-11-26T03:58:00Z,STIC,20221020-20221231,SW,20848629,NA,1.112,NA,1,poor,T,2022
AIMS,DRC10,2022-11-14T18:13:00Z,STIC,20221020-20221231,SW,20848629,NA,-1.684,NA,1,poor,T,2022
AIMS,DRC10,2022-12-04T11:28:00Z,STIC,20221020-20221231,SW,20848629,NA,1.112,NA,1,poor,T,2022
AIMS,DRC10,2022-10-31T17:28:00Z,STIC,20221020-20221231,SW,20848629,NA,5.757,NA,0,poor,T,2022
AIMS,DRC10,2022-11-27T13:58:00Z,STIC,20221020-20221231,SW,20848629,NA,0.563,NA,1,poor,T,2022
AIMS,DRC10,2022-12-03T12:43:00Z,STIC,20221020-20221231,SW,20848629,NA,1.003,NA,1,poor,T,2022
AIMS,DRC10,2022-12-04T19:43:00Z,STIC,20221020-20221231,SW,20848629,NA,1.112,NA,1,poor,T,2022
AIMS,DRC10,2022-12-31T18:43:00Z,STIC,20221020-20221231,SW,20848629,NA,1.112,NA,1,poor,T,2022
AIMS,DRC10,2022-11-27T22:13:00Z,STIC,20221020-20221231,SW,20848629,NA,0.453,NA,1,poor,T,2022
AIMS,DRC10,2022-11-16T07:13:00Z,STIC,20221020-20221231,SW,20848629,NA,0.232,NA,1,poor,T,2022
AIMS,DRC10,2022-11-10T06:58:00Z,STIC,20221020-20221231,SW,20848629,NA,0.674,NA,1,poor,T,2022
AIMS,DRC10,2022-12-04T18:13:00Z,STIC,20221020-20221231,SW,20848629,NA,1.112,NA,1,poor,T,2022
AIMS,DRC10,2022-11-29T22:28:00Z,STIC,20221020-20221231,SW,20848629,NA,0.01,NA,1,poor,T,2022
AIMS,DRC10,2022-12-16T06:13:00Z,STIC,20221020-20221231,SW,20848629,NA,1.003,NA,1,poor,T,2022
AIMS,DRC10,2022-11-26T09:28:00Z,STIC,20221020-20221231,SW,20848629,NA,1.33,NA,1,poor,T,2022
