project,siteId,datetime,rType,rep,sublocation,SN,condUncal,tempC,SpC,wetdry,qual_rating,QAQC,year
AIMS,DRC07,2021-07-01T17:00:00Z,STIC,20210701-20211030,SW,21044196,34444.7,20.043,132.8025867,1,good,NA,2021
AIMS,DRC07,2021-07-01T17:15:00Z,STIC,20210701-20211030,SW,21044196,33066.9,20.519,126.7755871,1,good,NA,2021
AIMS,DRC07,2021-07-01T17:30:00Z,STIC,20210701-20211030,SW,21044196,31689.1,20.805,120.7485876,1,good,NA,2021
AIMS,DRC07,2021-07-01T17:45:00Z,STIC,20210701-20211030,SW,21044196,31689.1,20.71,120.7485876,1,good,NA,2021
AIMS,DRC07,2021-07-01T18:00:00Z,STIC,20210701-20211030,SW,21044196,33066.9,20.519,126.7755871,1,good,NA,2021
AIMS,DRC07,2021-07-01T18:15:00Z,STIC,20210701-20211030,SW,21044196,31689.1,20.519,120.7485876,1,good,NA,2021
AIMS,DRC07,2021-07-01T18:30:00Z,STIC,20210701-20211030,SW,21044196,31689.1,20.234,120.7485876,1,good,NA,2021
AIMS,DRC07,2021-07-01T18:45:00Z,STIC,20210701-20211030,SW,21044196,31689.1,19.948,120.7485876,1,good,NA,2021
AIMS,DRC07,2021-07-01T19:00:00Z,STIC,20210701-20211030,SW,21044196,31689.1,19.758,120.7485876,1,good,NA,2021
AIMS,DRC07,2021-07-01T19:15:00Z,STIC,20210701-20211030,SW,21044196,31689.1,19.567,120.7485876,1,good,NA,2021
AIMS,DRC07,2021-07-01T19:30:00Z,STIC,20210701-20211030,SW,21044196,31689.1,19.472,120.7485876,1,good,NA,2021
AIMS,DRC07,2021-07-01T19:45:00Z,STIC,20210701-20211030,SW,21044196,31689.1,19.377,120.7485876,1,good,NA,2021
AIMS,DRC07,2021-07-01T20:00:00Z,STIC,20210701-20211030,SW,21044196,31689.1,19.187,120.7485876,1,good,NA,2021
AIMS,DRC07,2021-07-01T20:15:00Z,STIC,20210701-20211030,SW,21044196,33066.9,18.901,126.7755871,1,good,NA,2021
AIMS,DRC07,2021-07-01T20:30:00Z,STIC,20210701-20211030,SW,21044196,33066.9,18.711,126.7755871,1,good,NA,2021
AIMS,DRC07,2021-07-01T20:45:00Z,STIC,20210701-20211030,SW,21044196,33066.9,18.616,126.7755871,1,good,NA,2021
AIMS,DRC07,2021-07-01T21:00:00Z,STIC,20210701-20211030,SW,21044196,31689.1,18.521,120.7485876,1,good,NA,2021
AIMS,DRC07,2021-07-01T21:15:00Z,STIC,20210701-20211030,SW,21044196,31689.1,18.426,120.7485876,1,good,NA,2021
AIMS,DRC07,2021-07-01T21:30:00Z,STIC,20210701-20211030,SW,21044196,31689.1,18.236,120.7485876,1,good,NA,2021
AIMS,DRC07,2021-07-01T21:45:00Z,STIC,20210701-20211030,SW,21044196,31689.1,18.045,120.7485876,1,good,NA,2021
AIMS,DRC07,2021-07-01T22:00:00Z,STIC,20210701-20211030,SW,21044196,30311.3,17.76,114.7215881,1,good,NA,2021
AIMS,DRC07,2021-07-01T22:15:00Z,STIC,20210701-20211030,SW,21044196,30311.3,17.379,114.7215881,1,good,NA,2021
AIMS,DRC07,2021-07-01T22:30:00Z,STIC,20210701-20211030,SW,21044196,30311.3,16.999,114.7215881,1,good,NA,2021
AIMS,DRC07,2021-07-01T22:45:00Z,STIC,20210701-20211030,SW,21044196,30311.3,16.713,114.7215881,1,good,NA,2021
AIMS,DRC07,2021-07-01T23:00:00Z,STIC,20210701-20211030,SW,21044196,30311.3,16.427,114.7215881,1,good,NA,2021
AIMS,DRC07,2021-07-01T23:15:00Z,STIC,20210701-20211030,SW,21044196,28933.5,16.332,108.6945885,1,good,NA,2021
AIMS,DRC07,2021-07-01T23:30:00Z,STIC,20210701-20211030,SW,21044196,28933.5,16.237,108.6945885,1,good,NA,2021
AIMS,DRC07,2021-07-01T23:45:00Z,STIC,20210701-20211030,SW,21044196,28933.5,16.141,108.6945885,1,good,NA,2021
AIMS,DRC07,2021-07-02T00:00:00Z,STIC,20210701-20211030,SW,21044196,28933.5,15.951,108.6945885,1,good,NA,2021
AIMS,DRC07,2021-07-02T00:15:00Z,STIC,20210701-20211030,SW,21044196,28933.5,15.855,108.6945885,1,good,NA,2021
AIMS,DRC07,2021-07-02T00:30:00Z,STIC,20210701-20211030,SW,21044196,28933.5,15.664,108.6945885,1,good,NA,2021
AIMS,DRC07,2021-07-02T00:45:00Z,STIC,20210701-20211030,SW,21044196,28933.5,15.473,108.6945885,1,good,NA,2021
AIMS,DRC07,2021-07-02T01:00:00Z,STIC,20210701-20211030,SW,21044196,28933.5,15.378,108.6945885,1,good,NA,2021
AIMS,DRC07,2021-07-02T01:15:00Z,STIC,20210701-20211030,SW,21044196,28933.5,15.282,108.6945885,1,good,NA,2021
AIMS,DRC07,2021-07-02T01:30:00Z,STIC,20210701-20211030,SW,21044196,28933.5,15.282,108.6945885,1,good,NA,2021
AIMS,DRC07,2021-07-02T01:45:00Z,STIC,20210701-20211030,SW,21044196,28933.5,15.282,108.6945885,1,good,NA,2021
AIMS,DRC07,2021-07-02T02:00:00Z,STIC,20210701-20211030,SW,21044196,28933.5,15.187,108.6945885,1,good,NA,2021
AIMS,DRC07,2021-07-02T02:15:00Z,STIC,20210701-20211030,SW,21044196,28933.5,15.282,108.6945885,1,good,NA,2021
AIMS,DRC07,2021-07-02T02:30:00Z,STIC,20210701-20211030,SW,21044196,28933.5,15.187,108.6945885,1,good,NA,2021
AIMS,DRC07,2021-07-02T02:45:00Z,STIC,20210701-20211030,SW,21044196,28933.5,15.091,108.6945885,1,good,NA,2021
AIMS,DRC07,2021-07-02T03:00:00Z,STIC,20210701-20211030,SW,21044196,28933.5,14.996,108.6945885,1,good,NA,2021
AIMS,DRC07,2021-07-02T03:15:00Z,STIC,20210701-20211030,SW,21044196,28933.5,14.9,108.6945885,1,good,NA,2021
AIMS,DRC07,2021-07-02T03:30:00Z,STIC,20210701-20211030,SW,21044196,28933.5,14.9,108.6945885,1,good,NA,2021
AIMS,DRC07,2021-07-02T03:45:00Z,STIC,20210701-20211030,SW,21044196,28933.5,14.804,108.6945885,1,good,NA,2021
AIMS,DRC07,2021-07-02T04:00:00Z,STIC,20210701-20211030,SW,21044196,28933.5,14.709,108.6945885,1,good,NA,2021
AIMS,DRC07,2021-07-02T04:15:00Z,STIC,20210701-20211030,SW,21044196,28933.5,14.613,108.6945885,1,good,NA,2021
AIMS,DRC07,2021-07-02T04:30:00Z,STIC,20210701-20211030,SW,21044196,28933.5,14.517,108.6945885,1,good,NA,2021
AIMS,DRC07,2021-07-02T04:45:00Z,STIC,20210701-20211030,SW,21044196,28933.5,14.421,108.6945885,1,good,NA,2021
