project,siteId,datetime,rType,rep,sublocation,SN,condUncal,tempC,SpC,wetdry,qual_rating,QAQC,year
AIMS,DRC02,2024-03-17T02:45:00Z,STIC,20240101-20241008,SW,20895979,0,2.195,0,1,poor,NA,2024
AIMS,DRC02,2024-01-27T23:00:00Z,STIC,20240101-20241008,SW,20895979,38578,2.73,349.358031,1,poor,NA,2024
AIMS,DRC02,2024-01-25T01:45:00Z,STIC,20240101-20241008,SW,20895979,33066.9,1.764,292.5723603,1,poor,NA,2024
AIMS,DRC02,2024-01-27T05:45:00Z,STIC,20240101-20241008,SW,20895979,38578,2.303,349.358031,1,poor,NA,2024
AIMS,DRC02,2024-01-27T00:00:00Z,STIC,20240101-20241008,SW,20895979,38578,1.98,349.358031,1,poor,NA,2024
AIMS,DRC02,2024-03-17T05:45:00Z,STIC,20240101-20241008,SW,20895979,0,1.98,0,1,poor,NA,2024
AIMS,DRC02,2024-01-25T00:15:00Z,STIC,20240101-20241008,SW,20895979,33066.9,1.764,292.5723603,1,poor,NA,2024
AIMS,DRC02,2024-01-25T11:15:00Z,STIC,20240101-20241008,SW,20895979,33066.9,1.872,292.5723603,1,poor,NA,2024
AIMS,DRC02,2024-03-17T03:30:00Z,STIC,20240101-20241008,SW,20895979,0,1.98,0,1,poor,NA,2024
AIMS,DRC02,2024-01-25T01:00:00Z,STIC,20240101-20241008,SW,20895979,33066.9,1.764,292.5723603,1,poor,NA,2024
AIMS,DRC02,2024-03-16T22:15:00Z,STIC,20240101-20241008,SW,20895979,0,3.155,0,1,poor,NA,2024
AIMS,DRC02,2024-03-17T04:15:00Z,STIC,20240101-20241008,SW,20895979,0,2.088,0,1,poor,NA,2024
AIMS,DRC02,2024-03-17T06:15:00Z,STIC,20240101-20241008,SW,20895979,0,1.98,0,1,poor,NA,2024
AIMS,DRC02,2024-01-27T00:15:00Z,STIC,20240101-20241008,SW,20895979,38578,1.98,349.358031,1,poor,NA,2024
AIMS,DRC02,2024-01-25T00:30:00Z,STIC,20240101-20241008,SW,20895979,33066.9,1.764,292.5723603,1,poor,NA,2024
AIMS,DRC02,2024-01-27T22:45:00Z,STIC,20240101-20241008,SW,20895979,38578,2.73,349.358031,1,poor,NA,2024
AIMS,DRC02,2024-01-27T02:45:00Z,STIC,20240101-20241008,SW,20895979,38578,2.088,349.358031,1,poor,NA,2024
AIMS,DRC02,2024-01-25T11:30:00Z,STIC,20240101-20241008,SW,20895979,33066.9,1.98,292.5723603,1,poor,NA,2024
AIMS,DRC02,2024-01-25T11:00:00Z,STIC,20240101-20241008,SW,20895979,33066.9,1.872,292.5723603,1,poor,NA,2024
AIMS,DRC02,2024-01-27T06:30:00Z,STIC,20240101-20241008,SW,20895979,38578,2.303,349.358031,1,poor,NA,2024
AIMS,DRC02,2024-03-16T19:45:00Z,STIC,20240101-20241008,SW,20895979,0,3.788,0,1,poor,NA,2024
AIMS,DRC02,2024-03-16T18:00:00Z,STIC,20240101-20241008,SW,20895979,0,5.757,0,1,poor,NA,2024
AIMS,DRC02,2024-01-25T05:45:00Z,STIC,20240101-20241008,SW,20895979,33066.9,1.764,292.5723603,1,poor,NA,2024
AIMS,DRC02,2024-03-17T03:00:00Z,STIC,20240101-20241008,SW,20895979,0,2.195,0,1,poor,NA,2024
