project,siteId,datetime,rType,rep,sublocation,SN,condUncal,tempC,SpC,wetdry,qual_rating,QAQC,year
AIMS,DRC14,2023-11-19T05:15:00Z,STIC,20230101-20231231,SW,20895993,1722.2,5.037,11.89259779,1,excellent,NA,2023
AIMS,DRC14,2023-11-19T05:30:00Z,STIC,20230101-20231231,SW,20895993,1722.2,4.934,11.89259779,1,excellent,NA,2023
AIMS,DRC14,2023-11-19T05:45:00Z,STIC,20230101-20231231,SW,20895993,1808.3,4.623,13.18602871,1,excellent,NA,2023
AIMS,DRC14,2023-11-19T06:00:00Z,STIC,20230101-20231231,SW,20895993,1722.2,4.207,11.89259779,1,excellent,NA,2023
AIMS,DRC14,2023-11-19T09:15:00Z,STIC,20230101-20231231,SW,20895993,1377.8,1.656,6.718874134,1,excellent,NA,2023
AIMS,DRC14,2023-11-19T21:45:00Z,STIC,20230101-20231231,SW,20895993,1237.9,2.195,4.617236678,1,excellent,NA,2023
AIMS,DRC14,2023-11-19T06:45:00Z,STIC,20230101-20231231,SW,20895993,1636.1,3.683,10.59916688,1,excellent,NA,2023
AIMS,DRC14,2023-10-07T15:00:00Z,STIC,20230101-20231231,SW,20895993,172.2,14.709,0,0,excellent,NA,2023
AIMS,DRC14,2023-10-08T23:45:00Z,STIC,20230101-20231231,SW,20895993,301.4,11.431,0,0,excellent,NA,2023
AIMS,DRC14,2023-11-19T11:30:00Z,STIC,20230101-20231231,SW,20895993,1356.3,2.088,6.395891966,1,excellent,NA,2023
AIMS,DRC14,2023-11-19T05:00:00Z,STIC,20230101-20231231,SW,20895993,1636.1,5.037,10.59916688,1,excellent,NA,2023
AIMS,DRC14,2023-12-07T07:15:00Z,STIC,20230101-20231231,SW,20895993,1184,1.548,3.807527894,1,excellent,NA,2023
AIMS,DRC14,2023-12-07T12:45:00Z,STIC,20230101-20231231,SW,20895993,1108.7,1.764,2.676339185,1,excellent,NA,2023
AIMS,DRC14,2023-11-19T22:00:00Z,STIC,20230101-20231231,SW,20895993,1237.9,2.195,4.617236678,1,excellent,NA,2023
AIMS,DRC14,2023-12-07T13:00:00Z,STIC,20230101-20231231,SW,20895993,1108.7,1.764,2.676339185,1,excellent,NA,2023
AIMS,DRC14,2023-11-19T22:15:00Z,STIC,20230101-20231231,SW,20895993,1237.9,2.195,4.617236678,1,excellent,NA,2023
AIMS,DRC14,2023-10-09T00:15:00Z,STIC,20230101-20231231,SW,20895993,290.6,11.722,0,0,excellent,NA,2023
AIMS,DRC14,2023-12-07T13:15:00Z,STIC,20230101-20231231,SW,20895993,1108.7,1.872,2.676339185,1,excellent,NA,2023
AIMS,DRC14,2023-12-07T09:45:00Z,STIC,20230101-20231231,SW,20895993,1141,1.656,3.161563558,1,excellent,NA,2023
AIMS,DRC14,2023-12-07T10:00:00Z,STIC,20230101-20231231,SW,20895993,1141,1.764,3.161563558,1,excellent,NA,2023
AIMS,DRC14,2023-11-19T06:15:00Z,STIC,20230101-20231231,SW,20895993,1722.2,3.788,11.89259779,1,excellent,NA,2023
AIMS,DRC14,2023-12-07T10:15:00Z,STIC,20230101-20231231,SW,20895993,1141,1.656,3.161563558,1,excellent,NA,2023
AIMS,DRC14,2023-12-07T08:30:00Z,STIC,20230101-20231231,SW,20895993,1162.5,1.656,3.484545726,1,excellent,NA,2023
AIMS,DRC14,2023-12-07T08:00:00Z,STIC,20230101-20231231,SW,20895993,1173.3,1.656,3.646787931,1,excellent,NA,2023
AIMS,DRC14,2023-11-19T06:30:00Z,STIC,20230101-20231231,SW,20895993,1636.1,3.683,10.59916688,1,excellent,NA,2023
AIMS,DRC14,2023-12-07T10:30:00Z,STIC,20230101-20231231,SW,20895993,1141,1.656,3.161563558,1,excellent,NA,2023
AIMS,DRC14,2023-12-07T08:45:00Z,STIC,20230101-20231231,SW,20895993,1151.7,1.656,3.322303521,1,excellent,NA,2023
AIMS,DRC14,2023-12-07T08:15:00Z,STIC,20230101-20231231,SW,20895993,1162.5,1.656,3.484545726,1,excellent,NA,2023
AIMS,DRC14,2023-12-07T10:45:00Z,STIC,20230101-20231231,SW,20895993,1141,1.764,3.161563558,1,excellent,NA,2023
