project,siteId,datetime,rType,rep,sublocation,SN,condUncal,tempC,SpC,wetdry,qual_rating,QAQC,year
AIMS,DRC01,2024-04-24T01:00:00Z,STIC,20240101-20241008,SW,21035986,1162.5,5.962,0,1,good,NA,2024
AIMS,DRC01,2024-04-23T20:45:00Z,STIC,20240101-20241008,SW,21035986,882.6,6.775,0,1,good,NA,2024
AIMS,DRC01,2024-04-24T05:15:00Z,STIC,20240101-20241008,SW,21035986,1065.6,5.655,0,1,good,NA,2024
AIMS,DRC01,2024-03-28T16:15:00Z,STIC,20240101-20241008,SW,21035986,55111.5,5.655,226.9494404,1,good,NA,2024
AIMS,DRC01,2024-03-04T12:30:00Z,STIC,20240101-20241008,SW,21035986,38578,2.303,155.0220548,1,good,NA,2024
AIMS,DRC01,2024-03-28T16:30:00Z,STIC,20240101-20241008,SW,21035986,55111.5,5.244,226.9494404,1,good,NA,2024
AIMS,DRC01,2024-01-28T08:15:00Z,STIC,20240101-20241008,SW,21035986,49600.3,3.049,202.9735002,1,good,NA,2024
AIMS,DRC01,2024-04-21T19:30:00Z,STIC,20240101-20241008,SW,21035986,1377.8,5.962,0,1,good,NA,2024
AIMS,DRC01,2024-03-04T12:45:00Z,STIC,20240101-20241008,SW,21035986,38578,2.303,155.0220548,1,good,NA,2024
AIMS,DRC01,2024-03-28T16:45:00Z,STIC,20240101-20241008,SW,21035986,55111.5,4.727,226.9494404,1,good,NA,2024
AIMS,DRC01,2024-01-28T08:30:00Z,STIC,20240101-20241008,SW,21035986,49600.3,3.155,202.9735002,1,good,NA,2024
AIMS,DRC01,2024-03-04T13:00:00Z,STIC,20240101-20241008,SW,21035986,38578,2.195,155.0220548,1,good,NA,2024
AIMS,DRC01,2024-03-28T17:15:00Z,STIC,20240101-20241008,SW,21035986,57867,4.207,238.9369754,1,good,NA,2024
AIMS,DRC01,2024-01-28T09:00:00Z,STIC,20240101-20241008,SW,21035986,49600.3,3.155,202.9735002,1,good,NA,2024
AIMS,DRC01,2024-04-21T20:15:00Z,STIC,20240101-20241008,SW,21035986,818.1,5.757,0,1,good,NA,2024
AIMS,DRC01,2024-03-04T13:30:00Z,STIC,20240101-20241008,SW,21035986,38578,2.303,155.0220548,1,good,NA,2024
AIMS,DRC01,2024-01-22T08:30:00Z,STIC,20240101-20241008,SW,21035986,55111.5,1.98,226.9494404,1,good,NA,2024
AIMS,DRC01,2024-03-28T17:30:00Z,STIC,20240101-20241008,SW,21035986,55111.5,4.207,226.9494404,1,good,NA,2024
AIMS,DRC01,2024-01-28T09:15:00Z,STIC,20240101-20241008,SW,21035986,49600.3,3.155,202.9735002,1,good,NA,2024
AIMS,DRC01,2024-04-21T20:30:00Z,STIC,20240101-20241008,SW,21035986,1463.9,5.655,0,1,good,NA,2024
AIMS,DRC01,2024-03-04T13:45:00Z,STIC,20240101-20241008,SW,21035986,38578,2.303,155.0220548,1,good,NA,2024
AIMS,DRC01,2024-01-22T08:45:00Z,STIC,20240101-20241008,SW,21035986,55111.5,1.98,226.9494404,1,good,NA,2024
AIMS,DRC01,2024-04-21T20:45:00Z,STIC,20240101-20241008,SW,21035986,893.4,5.552,0,1,good,NA,2024
AIMS,DRC01,2024-03-04T14:00:00Z,STIC,20240101-20241008,SW,21035986,38578,2.41,155.0220548,1,good,NA,2024
AIMS,DRC01,2024-01-28T09:45:00Z,STIC,20240101-20241008,SW,21035986,49600.3,3.155,202.9735002,1,good,NA,2024
AIMS,DRC01,2024-01-28T08:00:00Z,STIC,20240101-20241008,SW,21035986,49600.3,3.049,202.9735002,1,good,NA,2024
AIMS,DRC01,2024-04-21T21:00:00Z,STIC,20240101-20241008,SW,21035986,979.5,5.347,0,1,good,NA,2024
AIMS,DRC01,2024-01-28T10:00:00Z,STIC,20240101-20241008,SW,21035986,49600.3,3.155,202.9735002,1,good,NA,2024
AIMS,DRC01,2024-04-21T21:15:00Z,STIC,20240101-20241008,SW,21035986,1636.1,5.244,0,1,good,NA,2024
AIMS,DRC01,2024-03-04T14:30:00Z,STIC,20240101-20241008,SW,21035986,38578,2.517,155.0220548,1,good,NA,2024
AIMS,DRC01,2024-01-22T09:30:00Z,STIC,20240101-20241008,SW,21035986,55111.5,1.98,226.9494404,1,good,NA,2024
AIMS,DRC01,2024-03-28T18:30:00Z,STIC,20240101-20241008,SW,21035986,49600.3,4.102,202.9735002,1,good,NA,2024
AIMS,DRC01,2024-03-04T14:45:00Z,STIC,20240101-20241008,SW,21035986,38578,2.624,155.0220548,1,good,NA,2024
AIMS,DRC01,2024-01-28T10:30:00Z,STIC,20240101-20241008,SW,21035986,49600.3,3.155,202.9735002,1,good,NA,2024
AIMS,DRC01,2024-03-04T15:00:00Z,STIC,20240101-20241008,SW,21035986,38578,2.73,155.0220548,1,good,NA,2024
AIMS,DRC01,2024-03-28T19:00:00Z,STIC,20240101-20241008,SW,21035986,49600.3,3.998,202.9735002,1,good,NA,2024
AIMS,DRC01,2024-01-28T10:45:00Z,STIC,20240101-20241008,SW,21035986,49600.3,3.155,202.9735002,1,good,NA,2024
AIMS,DRC01,2024-04-21T22:00:00Z,STIC,20240101-20241008,SW,21035986,871.9,4.934,0,1,good,NA,2024
AIMS,DRC01,2024-03-04T15:15:00Z,STIC,20240101-20241008,SW,21035986,38578,2.73,155.0220548,1,good,NA,2024
AIMS,DRC01,2024-01-22T10:15:00Z,STIC,20240101-20241008,SW,21035986,55111.5,1.98,226.9494404,1,good,NA,2024
AIMS,DRC01,2024-03-28T19:15:00Z,STIC,20240101-20241008,SW,21035986,49600.3,3.998,202.9735002,1,good,NA,2024
AIMS,DRC01,2024-01-28T11:00:00Z,STIC,20240101-20241008,SW,21035986,49600.3,3.261,202.9735002,1,good,NA,2024
AIMS,DRC01,2024-03-04T15:30:00Z,STIC,20240101-20241008,SW,21035986,38578,2.624,155.0220548,1,good,NA,2024
AIMS,DRC01,2024-01-22T10:30:00Z,STIC,20240101-20241008,SW,21035986,55111.5,1.98,226.9494404,1,good,NA,2024
AIMS,DRC01,2024-03-28T19:30:00Z,STIC,20240101-20241008,SW,21035986,49600.3,3.998,202.9735002,1,good,NA,2024
AIMS,DRC01,2024-01-28T11:15:00Z,STIC,20240101-20241008,SW,21035986,49600.3,3.261,202.9735002,1,good,NA,2024
AIMS,DRC01,2024-04-21T22:30:00Z,STIC,20240101-20241008,SW,21035986,861.1,4.727,0,1,good,NA,2024
AIMS,DRC01,2024-03-04T15:45:00Z,STIC,20240101-20241008,SW,21035986,38578,2.624,155.0220548,1,good,NA,2024
AIMS,DRC01,2024-01-22T10:45:00Z,STIC,20240101-20241008,SW,21035986,55111.5,1.98,226.9494404,1,good,NA,2024
AIMS,DRC01,2024-03-28T19:45:00Z,STIC,20240101-20241008,SW,21035986,49600.3,3.893,202.9735002,1,good,NA,2024
AIMS,DRC01,2024-03-04T16:00:00Z,STIC,20240101-20241008,SW,21035986,38578,2.624,155.0220548,1,good,NA,2024
