project,siteId,datetime,rType,rep,sublocation,SN,condUncal,tempC,SpC,wetdry,qual_rating,QAQC,year
AIMS,DRC02,2021-07-01T17:00:00Z,STIC,20210701-20211030,SW,21059664,0,31.166,0,0,good,C,2021
AIMS,DRC02,2021-07-01T17:15:00Z,STIC,20210701-20211030,SW,21059664,0,30.356,0,0,good,C,2021
AIMS,DRC02,2021-07-01T17:30:00Z,STIC,20210701-20211030,SW,21059664,0,29.252,0,0,good,C,2021
AIMS,DRC02,2021-07-01T17:45:00Z,STIC,20210701-20211030,SW,21059664,0,28.357,0,0,good,C,2021
AIMS,DRC02,2021-07-01T18:00:00Z,STIC,20210701-20211030,SW,21059664,0,27.665,0,0,good,C,2021
AIMS,DRC02,2021-07-01T18:15:00Z,STIC,20210701-20211030,SW,21059664,0,27.075,0,0,good,C,2021
AIMS,DRC02,2021-07-01T18:30:00Z,STIC,20210701-20211030,SW,21059664,0,26.488,0,0,good,C,2021
AIMS,DRC02,2021-07-01T18:45:00Z,STIC,20210701-20211030,SW,21059664,0,25.708,0,0,good,C,2021
AIMS,DRC02,2021-07-01T19:00:00Z,STIC,20210701-20211030,SW,21059664,0,25.222,0,0,good,C,2021
AIMS,DRC02,2021-07-01T19:15:00Z,STIC,20210701-20211030,SW,21059664,0,24.738,0,0,good,C,2021
AIMS,DRC02,2021-07-01T19:30:00Z,STIC,20210701-20211030,SW,21059664,0,24.738,0,0,good,C,2021
AIMS,DRC02,2021-07-01T19:45:00Z,STIC,20210701-20211030,SW,21059664,0,24.545,0,0,good,C,2021
AIMS,DRC02,2021-07-01T20:00:00Z,STIC,20210701-20211030,SW,21059664,0,24.255,0,0,good,C,2021
AIMS,DRC02,2021-07-01T20:15:00Z,STIC,20210701-20211030,SW,21059664,0,23.966,0,0,good,C,2021
AIMS,DRC02,2021-07-01T20:30:00Z,STIC,20210701-20211030,SW,21059664,0,23.677,0,0,good,C,2021
