project,siteId,datetime,rType,rep,sublocation,SN,condUncal,tempC,SpC,wetdry,qual_rating,QAQC,year
AIMS,DRC05,2022-05-08T17:45:00Z,STIC,20220508-20221231,SW,20895992,19289,6.877222222,123.4076324,1,poor,NA,2022
AIMS,DRC05,2022-05-08T18:00:00Z,STIC,20220508-20221231,SW,20895992,18600.1,6.673888889,111.8966707,1,poor,NA,2022
AIMS,DRC05,2022-05-08T18:15:00Z,STIC,20220508-20221231,SW,20895992,18600.1,6.471111111,111.8966707,1,poor,NA,2022
AIMS,DRC05,2022-05-08T18:30:00Z,STIC,20220508-20221231,SW,20895992,17911.2,6.37,100.3857091,1,poor,NA,2022
AIMS,DRC05,2022-05-08T18:45:00Z,STIC,20220508-20221231,SW,20895992,17222.3,6.267777778,88.87474744,1,poor,NA,2022
AIMS,DRC05,2022-05-08T19:00:00Z,STIC,20220508-20221231,SW,20895992,16533.4,6.166111111,77.3637858,1,poor,NA,2022
AIMS,DRC05,2022-05-08T19:15:00Z,STIC,20220508-20221231,SW,20895992,16533.4,6.166111111,77.3637858,1,poor,NA,2022
AIMS,DRC05,2022-05-08T19:30:00Z,STIC,20220508-20221231,SW,20895992,16533.4,6.063888889,77.3637858,1,poor,NA,2022
AIMS,DRC05,2022-05-08T19:45:00Z,STIC,20220508-20221231,SW,20895992,15844.5,5.962222222,65.85282416,1,poor,NA,2022
AIMS,DRC05,2022-05-08T20:00:00Z,STIC,20220508-20221231,SW,20895992,15844.5,5.86,65.85282416,1,poor,NA,2022
AIMS,DRC05,2022-05-08T20:15:00Z,STIC,20220508-20221231,SW,20895992,15844.5,5.757222222,65.85282416,1,poor,NA,2022
AIMS,DRC05,2022-05-08T20:30:00Z,STIC,20220508-20221231,SW,20895992,17911.2,5.655,100.3857091,1,poor,NA,2022
AIMS,DRC05,2022-05-08T20:45:00Z,STIC,20220508-20221231,SW,20895992,17911.2,5.552222222,100.3857091,1,poor,NA,2022
AIMS,DRC05,2022-05-08T21:00:00Z,STIC,20220508-20221231,SW,20895992,17911.2,5.45,100.3857091,1,poor,NA,2022
AIMS,DRC05,2022-05-08T21:15:00Z,STIC,20220508-20221231,SW,20895992,17911.2,5.347222222,100.3857091,1,poor,NA,2022
AIMS,DRC05,2022-05-08T21:30:00Z,STIC,20220508-20221231,SW,20895992,17911.2,5.243888889,100.3857091,1,poor,NA,2022
AIMS,DRC05,2022-05-08T21:45:00Z,STIC,20220508-20221231,SW,20895992,17911.2,5.141111111,100.3857091,1,poor,NA,2022
AIMS,DRC05,2022-05-08T22:00:00Z,STIC,20220508-20221231,SW,20895992,17222.3,5.141111111,88.87474744,1,poor,NA,2022
AIMS,DRC05,2022-05-08T22:15:00Z,STIC,20220508-20221231,SW,20895992,17222.3,5.037222222,88.87474744,1,poor,NA,2022
AIMS,DRC05,2022-05-08T22:30:00Z,STIC,20220508-20221231,SW,20895992,17222.3,5.037222222,88.87474744,1,poor,NA,2022
AIMS,DRC05,2022-05-08T22:45:00Z,STIC,20220508-20221231,SW,20895992,17222.3,4.933888889,88.87474744,1,poor,NA,2022
AIMS,DRC05,2022-05-08T23:00:00Z,STIC,20220508-20221231,SW,20895992,17222.3,4.933888889,88.87474744,1,poor,NA,2022
AIMS,DRC05,2022-05-08T23:15:00Z,STIC,20220508-20221231,SW,20895992,17222.3,4.831111111,88.87474744,1,poor,NA,2022
AIMS,DRC05,2022-05-08T23:30:00Z,STIC,20220508-20221231,SW,20895992,17222.3,4.831111111,88.87474744,1,poor,NA,2022
AIMS,DRC05,2022-05-08T23:45:00Z,STIC,20220508-20221231,SW,20895992,17222.3,4.831111111,88.87474744,1,poor,NA,2022
AIMS,DRC05,2022-05-09T00:00:00Z,STIC,20220508-20221231,SW,20895992,17222.3,4.727222222,88.87474744,1,poor,NA,2022
AIMS,DRC05,2022-05-09T00:15:00Z,STIC,20220508-20221231,SW,20895992,17222.3,4.727222222,88.87474744,1,poor,NA,2022
AIMS,DRC05,2022-05-09T00:30:00Z,STIC,20220508-20221231,SW,20895992,17222.3,4.727222222,88.87474744,1,poor,NA,2022
AIMS,DRC05,2022-05-09T00:45:00Z,STIC,20220508-20221231,SW,20895992,17222.3,4.622777778,88.87474744,1,poor,NA,2022
AIMS,DRC05,2022-05-09T01:00:00Z,STIC,20220508-20221231,SW,20895992,17222.3,4.518888889,88.87474744,1,poor,NA,2022
AIMS,DRC05,2022-05-09T01:15:00Z,STIC,20220508-20221231,SW,20895992,17222.3,4.415,88.87474744,1,poor,NA,2022
AIMS,DRC05,2022-05-09T01:30:00Z,STIC,20220508-20221231,SW,20895992,16533.4,4.102222222,77.3637858,1,poor,NA,2022
AIMS,DRC05,2022-05-09T01:45:00Z,STIC,20220508-20221231,SW,20895992,16533.4,3.787777778,77.3637858,1,poor,NA,2022
AIMS,DRC05,2022-05-09T02:00:00Z,STIC,20220508-20221231,SW,20895992,16533.4,3.367222222,77.3637858,1,poor,NA,2022
AIMS,DRC05,2022-05-09T02:15:00Z,STIC,20220508-20221231,SW,20895992,16533.4,3.155,77.3637858,1,poor,NA,2022
AIMS,DRC05,2022-05-09T02:30:00Z,STIC,20220508-20221231,SW,20895992,16533.4,2.942777778,77.3637858,1,poor,NA,2022
AIMS,DRC05,2022-05-09T02:45:00Z,STIC,20220508-20221231,SW,20895992,16533.4,2.73,77.3637858,1,poor,NA,2022
AIMS,DRC05,2022-05-09T03:00:00Z,STIC,20220508-20221231,SW,20895992,15844.5,2.41,65.85282416,1,poor,NA,2022
AIMS,DRC05,2022-05-09T03:15:00Z,STIC,20220508-20221231,SW,20895992,15844.5,2.302777778,65.85282416,1,poor,NA,2022
AIMS,DRC05,2022-05-09T03:30:00Z,STIC,20220508-20221231,SW,20895992,15844.5,2.302777778,65.85282416,1,poor,NA,2022
AIMS,DRC05,2022-05-09T03:45:00Z,STIC,20220508-20221231,SW,20895992,15844.5,2.195,65.85282416,1,poor,NA,2022
AIMS,DRC05,2022-05-09T04:00:00Z,STIC,20220508-20221231,SW,20895992,15844.5,2.195,65.85282416,1,poor,NA,2022
AIMS,DRC05,2022-05-09T04:15:00Z,STIC,20220508-20221231,SW,20895992,15844.5,2.195,65.85282416,1,poor,NA,2022
AIMS,DRC05,2022-05-09T04:30:00Z,STIC,20220508-20221231,SW,20895992,15844.5,2.195,65.85282416,1,poor,NA,2022
AIMS,DRC05,2022-05-09T04:45:00Z,STIC,20220508-20221231,SW,20895992,15844.5,2.195,65.85282416,1,poor,NA,2022
AIMS,DRC05,2022-05-09T05:00:00Z,STIC,20220508-20221231,SW,20895992,15844.5,2.195,65.85282416,1,poor,NA,2022
AIMS,DRC05,2022-05-09T05:15:00Z,STIC,20220508-20221231,SW,20895992,15844.5,2.302777778,65.85282416,1,poor,NA,2022
AIMS,DRC05,2022-05-09T05:30:00Z,STIC,20220508-20221231,SW,20895992,15844.5,2.195,65.85282416,1,poor,NA,2022
AIMS,DRC05,2022-05-09T05:45:00Z,STIC,20220508-20221231,SW,20895992,15844.5,1.98,65.85282416,1,poor,NA,2022
AIMS,DRC05,2022-05-09T06:00:00Z,STIC,20220508-20221231,SW,20895992,15844.5,2.087777778,65.85282416,1,poor,NA,2022
AIMS,DRC05,2022-05-09T06:15:00Z,STIC,20220508-20221231,SW,20895992,15155.7,1.872222222,54.34353344,1,poor,NA,2022
AIMS,DRC05,2022-05-09T06:30:00Z,STIC,20220508-20221231,SW,20895992,15155.7,1.547777778,54.34353344,1,poor,NA,2022
AIMS,DRC05,2022-05-09T06:45:00Z,STIC,20220508-20221231,SW,20895992,15155.7,1.33,54.34353344,1,poor,NA,2022
AIMS,DRC05,2022-05-09T07:00:00Z,STIC,20220508-20221231,SW,20895992,15155.7,1.221111111,54.34353344,1,poor,NA,2022
AIMS,DRC05,2022-05-09T07:15:00Z,STIC,20220508-20221231,SW,20895992,14466.8,1.112222222,42.83257179,1,poor,NA,2022
AIMS,DRC05,2022-05-09T07:30:00Z,STIC,20220508-20221231,SW,20895992,14466.8,1.002777778,42.83257179,1,poor,NA,2022
AIMS,DRC05,2022-05-09T07:45:00Z,STIC,20220508-20221231,SW,20895992,14466.8,1.002777778,42.83257179,1,poor,NA,2022
AIMS,DRC05,2022-05-09T08:00:00Z,STIC,20220508-20221231,SW,20895992,14466.8,0.892777778,42.83257179,1,poor,NA,2022
AIMS,DRC05,2022-05-09T08:15:00Z,STIC,20220508-20221231,SW,20895992,14466.8,0.892777778,42.83257179,1,poor,NA,2022
AIMS,DRC05,2022-05-09T08:30:00Z,STIC,20220508-20221231,SW,20895992,14466.8,0.892777778,42.83257179,1,poor,NA,2022
AIMS,DRC05,2022-05-09T08:45:00Z,STIC,20220508-20221231,SW,20895992,14466.8,0.783888889,42.83257179,1,poor,NA,2022
AIMS,DRC05,2022-05-09T09:00:00Z,STIC,20220508-20221231,SW,20895992,14466.8,0.783888889,42.83257179,1,poor,NA,2022
AIMS,DRC05,2022-05-09T09:15:00Z,STIC,20220508-20221231,SW,20895992,14466.8,0.673888889,42.83257179,1,poor,NA,2022
AIMS,DRC05,2022-05-09T09:30:00Z,STIC,20220508-20221231,SW,20895992,14466.8,0.562777778,42.83257179,1,poor,NA,2022
AIMS,DRC05,2022-05-09T09:45:00Z,STIC,20220508-20221231,SW,20895992,14466.8,0.562777778,42.83257179,1,poor,NA,2022
AIMS,DRC05,2022-05-09T10:00:00Z,STIC,20220508-20221231,SW,20895992,14466.8,0.673888889,42.83257179,1,poor,NA,2022
AIMS,DRC05,2022-05-09T10:15:00Z,STIC,20220508-20221231,SW,20895992,14466.8,0.562777778,42.83257179,1,poor,NA,2022
AIMS,DRC05,2022-05-09T10:30:00Z,STIC,20220508-20221231,SW,20895992,14466.8,0.673888889,42.83257179,1,poor,NA,2022
AIMS,DRC05,2022-05-09T10:45:00Z,STIC,20220508-20221231,SW,20895992,14466.8,0.562777778,42.83257179,1,poor,NA,2022
AIMS,DRC05,2022-05-09T11:00:00Z,STIC,20220508-20221231,SW,20895992,14466.8,0.673888889,42.83257179,1,poor,NA,2022
AIMS,DRC05,2022-05-09T11:15:00Z,STIC,20220508-20221231,SW,20895992,14466.8,0.673888889,42.83257179,1,poor,NA,2022
AIMS,DRC05,2022-05-09T11:30:00Z,STIC,20220508-20221231,SW,20895992,14466.8,0.783888889,42.83257179,1,poor,NA,2022
AIMS,DRC05,2022-05-09T11:45:00Z,STIC,20220508-20221231,SW,20895992,14466.8,0.783888889,42.83257179,1,poor,NA,2022
AIMS,DRC05,2022-05-09T12:00:00Z,STIC,20220508-20221231,SW,20895992,14466.8,0.783888889,42.83257179,1,poor,NA,2022
AIMS,DRC05,2022-05-09T12:15:00Z,STIC,20220508-20221231,SW,20895992,14466.8,0.892777778,42.83257179,1,poor,NA,2022
AIMS,DRC05,2022-05-09T12:30:00Z,STIC,20220508-20221231,SW,20895992,14466.8,0.892777778,42.83257179,1,poor,NA,2022
AIMS,DRC05,2022-05-09T12:45:00Z,STIC,20220508-20221231,SW,20895992,14466.8,1.112222222,42.83257179,1,poor,NA,2022
AIMS,DRC05,2022-05-09T13:00:00Z,STIC,20220508-20221231,SW,20895992,15155.7,1.221111111,54.34353344,1,poor,NA,2022
AIMS,DRC05,2022-05-09T13:15:00Z,STIC,20220508-20221231,SW,20895992,15155.7,1.33,54.34353344,1,poor,NA,2022
AIMS,DRC05,2022-05-09T13:30:00Z,STIC,20220508-20221231,SW,20895992,14466.8,1.221111111,42.83257179,1,poor,NA,2022
AIMS,DRC05,2022-05-09T13:45:00Z,STIC,20220508-20221231,SW,20895992,14466.8,1.221111111,42.83257179,1,poor,NA,2022
AIMS,DRC05,2022-05-09T14:00:00Z,STIC,20220508-20221231,SW,20895992,15155.7,1.221111111,54.34353344,1,poor,NA,2022
AIMS,DRC05,2022-05-09T14:15:00Z,STIC,20220508-20221231,SW,20895992,15155.7,1.438888889,54.34353344,1,poor,NA,2022
AIMS,DRC05,2022-05-09T14:30:00Z,STIC,20220508-20221231,SW,20895992,15155.7,1.438888889,54.34353344,1,poor,NA,2022
AIMS,DRC05,2022-05-09T14:45:00Z,STIC,20220508-20221231,SW,20895992,15155.7,1.547777778,54.34353344,1,poor,NA,2022
AIMS,DRC05,2022-05-09T15:00:00Z,STIC,20220508-20221231,SW,20895992,15155.7,1.656111111,54.34353344,1,poor,NA,2022
AIMS,DRC05,2022-05-09T15:15:00Z,STIC,20220508-20221231,SW,20895992,15155.7,1.763888889,54.34353344,1,poor,NA,2022
AIMS,DRC05,2022-05-09T15:30:00Z,STIC,20220508-20221231,SW,20895992,15155.7,1.872222222,54.34353344,1,poor,NA,2022
AIMS,DRC05,2022-05-09T15:45:00Z,STIC,20220508-20221231,SW,20895992,15155.7,1.98,54.34353344,1,poor,NA,2022
AIMS,DRC05,2022-05-09T16:00:00Z,STIC,20220508-20221231,SW,20895992,15844.5,2.195,65.85282416,1,poor,NA,2022
AIMS,DRC05,2022-05-09T16:15:00Z,STIC,20220508-20221231,SW,20895992,15844.5,2.517222222,65.85282416,1,poor,NA,2022
AIMS,DRC05,2022-05-09T16:30:00Z,STIC,20220508-20221231,SW,20895992,15844.5,2.623888889,65.85282416,1,poor,NA,2022
AIMS,DRC05,2022-05-09T16:45:00Z,STIC,20220508-20221231,SW,20895992,15844.5,2.73,65.85282416,1,poor,NA,2022
AIMS,DRC05,2022-05-09T17:00:00Z,STIC,20220508-20221231,SW,20895992,15844.5,2.837222222,65.85282416,1,poor,NA,2022
AIMS,DRC05,2022-05-09T17:15:00Z,STIC,20220508-20221231,SW,20895992,15844.5,2.942777778,65.85282416,1,poor,NA,2022
AIMS,DRC05,2022-05-09T17:30:00Z,STIC,20220508-20221231,SW,20895992,15844.5,2.942777778,65.85282416,1,poor,NA,2022
