project,siteId,datetime,rType,rep,sublocation,SN,condUncal,tempC,SpC,wetdry,qual_rating,QAQC,year
AIMS,DRC16,2022-05-07T18:00:00Z,STIC,20220507-20221231,SW,21064708,15155.7,5.037222222,46.13908024,1,excellent,NA,2022
AIMS,DRC16,2022-05-07T18:15:00Z,STIC,20220507-20221231,SW,21064708,14466.8,4.622777778,38.42213356,1,excellent,NA,2022
AIMS,DRC16,2022-05-07T18:30:00Z,STIC,20220507-20221231,SW,21064708,14466.8,4.311111111,38.42213356,1,excellent,NA,2022
AIMS,DRC16,2022-05-07T18:45:00Z,STIC,20220507-20221231,SW,21064708,14466.8,4.102222222,38.42213356,1,excellent,NA,2022
AIMS,DRC16,2022-05-07T19:00:00Z,STIC,20220507-20221231,SW,21064708,14466.8,4.311111111,38.42213356,1,excellent,NA,2022
AIMS,DRC16,2022-05-07T19:15:00Z,STIC,20220507-20221231,SW,21064708,14466.8,4.415,38.42213356,1,excellent,NA,2022
AIMS,DRC16,2022-05-07T19:30:00Z,STIC,20220507-20221231,SW,21064708,14466.8,4.518888889,38.42213356,1,excellent,NA,2022
AIMS,DRC16,2022-05-07T19:45:00Z,STIC,20220507-20221231,SW,21064708,14466.8,4.622777778,38.42213356,1,excellent,NA,2022
AIMS,DRC16,2022-05-07T20:00:00Z,STIC,20220507-20221231,SW,21064708,14466.8,4.622777778,38.42213356,1,excellent,NA,2022
AIMS,DRC16,2022-05-07T20:15:00Z,STIC,20220507-20221231,SW,21064708,14466.8,4.622777778,38.42213356,1,excellent,NA,2022
AIMS,DRC16,2022-05-07T20:30:00Z,STIC,20220507-20221231,SW,21064708,14466.8,4.727222222,38.42213356,1,excellent,NA,2022
AIMS,DRC16,2022-05-07T20:45:00Z,STIC,20220507-20221231,SW,21064708,14466.8,4.727222222,38.42213356,1,excellent,NA,2022
AIMS,DRC16,2022-05-07T21:00:00Z,STIC,20220507-20221231,SW,21064708,15155.7,4.727222222,46.13908024,1,excellent,NA,2022
AIMS,DRC16,2022-05-07T21:15:00Z,STIC,20220507-20221231,SW,21064708,15155.7,4.727222222,46.13908024,1,excellent,NA,2022
AIMS,DRC16,2022-05-07T21:30:00Z,STIC,20220507-20221231,SW,21064708,14466.8,4.727222222,38.42213356,1,excellent,NA,2022
AIMS,DRC16,2022-05-07T21:45:00Z,STIC,20220507-20221231,SW,21064708,15155.7,4.727222222,46.13908024,1,excellent,NA,2022
AIMS,DRC16,2022-05-07T22:00:00Z,STIC,20220507-20221231,SW,21064708,15155.7,4.622777778,46.13908024,1,excellent,NA,2022
AIMS,DRC16,2022-05-07T22:15:00Z,STIC,20220507-20221231,SW,21064708,15155.7,4.622777778,46.13908024,1,excellent,NA,2022
AIMS,DRC16,2022-05-07T22:30:00Z,STIC,20220507-20221231,SW,21064708,15155.7,4.622777778,46.13908024,1,excellent,NA,2022
AIMS,DRC16,2022-05-07T22:45:00Z,STIC,20220507-20221231,SW,21064708,15155.7,4.622777778,46.13908024,1,excellent,NA,2022
AIMS,DRC16,2022-05-07T23:00:00Z,STIC,20220507-20221231,SW,21064708,15155.7,4.622777778,46.13908024,1,excellent,NA,2022
AIMS,DRC16,2022-05-07T23:15:00Z,STIC,20220507-20221231,SW,21064708,15155.7,4.622777778,46.13908024,1,excellent,NA,2022
AIMS,DRC16,2022-05-07T23:30:00Z,STIC,20220507-20221231,SW,21064708,15155.7,4.622777778,46.13908024,1,excellent,NA,2022
AIMS,DRC16,2022-05-07T23:45:00Z,STIC,20220507-20221231,SW,21064708,15155.7,4.622777778,46.13908024,1,excellent,NA,2022
AIMS,DRC16,2022-05-08T00:00:00Z,STIC,20220507-20221231,SW,21064708,15155.7,4.518888889,46.13908024,1,excellent,NA,2022
AIMS,DRC16,2022-05-08T00:15:00Z,STIC,20220507-20221231,SW,21064708,15155.7,4.518888889,46.13908024,1,excellent,NA,2022
AIMS,DRC16,2022-05-08T00:30:00Z,STIC,20220507-20221231,SW,21064708,15155.7,4.518888889,46.13908024,1,excellent,NA,2022
AIMS,DRC16,2022-05-08T00:45:00Z,STIC,20220507-20221231,SW,21064708,15155.7,4.518888889,46.13908024,1,excellent,NA,2022
AIMS,DRC16,2022-05-08T01:00:00Z,STIC,20220507-20221231,SW,21064708,15155.7,4.518888889,46.13908024,1,excellent,NA,2022
AIMS,DRC16,2022-05-08T01:15:00Z,STIC,20220507-20221231,SW,21064708,15155.7,4.518888889,46.13908024,1,excellent,NA,2022
AIMS,DRC16,2022-05-08T01:30:00Z,STIC,20220507-20221231,SW,21064708,15155.7,4.518888889,46.13908024,1,excellent,NA,2022
AIMS,DRC16,2022-05-08T01:45:00Z,STIC,20220507-20221231,SW,21064708,15155.7,4.415,46.13908024,1,excellent,NA,2022
AIMS,DRC16,2022-05-08T02:00:00Z,STIC,20220507-20221231,SW,21064708,15155.7,4.415,46.13908024,1,excellent,NA,2022
AIMS,DRC16,2022-05-08T02:15:00Z,STIC,20220507-20221231,SW,21064708,15155.7,4.415,46.13908024,1,excellent,NA,2022
AIMS,DRC16,2022-05-08T02:30:00Z,STIC,20220507-20221231,SW,21064708,15155.7,4.415,46.13908024,1,excellent,NA,2022
AIMS,DRC16,2022-05-08T02:45:00Z,STIC,20220507-20221231,SW,21064708,15155.7,4.415,46.13908024,1,excellent,NA,2022
AIMS,DRC16,2022-05-08T03:00:00Z,STIC,20220507-20221231,SW,21064708,15155.7,4.311111111,46.13908024,1,excellent,NA,2022
AIMS,DRC16,2022-05-08T03:15:00Z,STIC,20220507-20221231,SW,21064708,15155.7,4.311111111,46.13908024,1,excellent,NA,2022
AIMS,DRC16,2022-05-08T03:30:00Z,STIC,20220507-20221231,SW,21064708,15155.7,4.311111111,46.13908024,1,excellent,NA,2022
AIMS,DRC16,2022-05-08T03:45:00Z,STIC,20220507-20221231,SW,21064708,15155.7,4.311111111,46.13908024,1,excellent,NA,2022
AIMS,DRC16,2022-05-08T04:00:00Z,STIC,20220507-20221231,SW,21064708,15155.7,4.311111111,46.13908024,1,excellent,NA,2022
AIMS,DRC16,2022-05-08T04:15:00Z,STIC,20220507-20221231,SW,21064708,15155.7,4.311111111,46.13908024,1,excellent,NA,2022
AIMS,DRC16,2022-05-08T04:30:00Z,STIC,20220507-20221231,SW,21064708,15155.7,4.311111111,46.13908024,1,excellent,NA,2022
AIMS,DRC16,2022-05-08T04:45:00Z,STIC,20220507-20221231,SW,21064708,15155.7,4.311111111,46.13908024,1,excellent,NA,2022
AIMS,DRC16,2022-05-08T05:00:00Z,STIC,20220507-20221231,SW,21064708,15155.7,4.311111111,46.13908024,1,excellent,NA,2022
AIMS,DRC16,2022-05-08T05:15:00Z,STIC,20220507-20221231,SW,21064708,15155.7,4.207222222,46.13908024,1,excellent,NA,2022
AIMS,DRC16,2022-05-08T05:30:00Z,STIC,20220507-20221231,SW,21064708,14466.8,4.207222222,38.42213356,1,excellent,NA,2022
AIMS,DRC16,2022-05-08T05:45:00Z,STIC,20220507-20221231,SW,21064708,14466.8,4.207222222,38.42213356,1,excellent,NA,2022
AIMS,DRC16,2022-05-08T06:00:00Z,STIC,20220507-20221231,SW,21064708,15155.7,4.207222222,46.13908024,1,excellent,NA,2022
AIMS,DRC16,2022-05-08T06:15:00Z,STIC,20220507-20221231,SW,21064708,15155.7,4.102222222,46.13908024,1,excellent,NA,2022
AIMS,DRC16,2022-05-08T06:30:00Z,STIC,20220507-20221231,SW,21064708,14466.8,4.102222222,38.42213356,1,excellent,NA,2022
AIMS,DRC16,2022-05-08T06:45:00Z,STIC,20220507-20221231,SW,21064708,14466.8,4.102222222,38.42213356,1,excellent,NA,2022
AIMS,DRC16,2022-05-08T07:00:00Z,STIC,20220507-20221231,SW,21064708,15155.7,4.102222222,46.13908024,1,excellent,NA,2022
AIMS,DRC16,2022-05-08T07:15:00Z,STIC,20220507-20221231,SW,21064708,14466.8,4.102222222,38.42213356,1,excellent,NA,2022
