project,datetime,siteId,rType,rep,sublocation,SN,condUncal,tempC,SpC,wetdry,qual_rating,QAQC
AIMS,2022-01-01T00:00:00Z,TLA04,STIC,20210928-20220221,HS,21059635,4305.6,15.664,3.443920299200001,1,fair,NA
AIMS,2022-01-01T00:15:00Z,TLA04,STIC,20210928-20220221,HS,21059635,4305.6,15.664,3.443920299200001,1,fair,NA
AIMS,2022-01-01T00:30:00Z,TLA04,STIC,20210928-20220221,HS,21059635,4305.6,15.569,3.443920299200001,1,fair,NA
AIMS,2022-01-01T00:45:00Z,TLA04,STIC,20210928-20220221,HS,21059635,4305.6,15.569,3.443920299200001,1,fair,NA
AIMS,2022-01-01T01:00:00Z,TLA04,STIC,20210928-20220221,HS,21059635,4305.6,15.569,3.443920299200001,1,fair,NA
AIMS,2022-01-01T01:15:00Z,TLA04,STIC,20210928-20220221,HS,21059635,4133.4,15.569,2.987948991799999,1,fair,NA
AIMS,2022-01-01T01:30:00Z,TLA04,STIC,20210928-20220221,HS,21059635,4305.6,15.473,3.443920299200001,1,fair,NA
AIMS,2022-01-01T01:45:00Z,TLA04,STIC,20210928-20220221,HS,21059635,4305.6,15.473,3.443920299200001,1,fair,NA
AIMS,2022-01-01T02:00:00Z,TLA04,STIC,20210928-20220221,HS,21059635,4305.6,15.473,3.443920299200001,1,fair,NA
AIMS,2022-01-01T02:15:00Z,TLA04,STIC,20210928-20220221,HS,21059635,4305.6,15.473,3.443920299200001,1,fair,NA
AIMS,2022-01-01T02:30:00Z,TLA04,STIC,20210928-20220221,HS,21059635,4133.4,15.473,2.987948991799999,1,fair,NA
AIMS,2022-01-01T02:45:00Z,TLA04,STIC,20210928-20220221,HS,21059635,4133.4,15.473,2.987948991799999,1,fair,NA
AIMS,2022-01-01T03:00:00Z,TLA04,STIC,20210928-20220221,HS,21059635,4305.6,15.473,3.443920299200001,1,fair,NA
AIMS,2022-01-01T03:15:00Z,TLA04,STIC,20210928-20220221,HS,21059635,4305.6,15.473,3.443920299200001,1,fair,NA
AIMS,2022-01-01T03:30:00Z,TLA04,STIC,20210928-20220221,HS,21059635,4133.4,15.473,2.987948991799999,1,fair,NA
AIMS,2022-01-01T03:45:00Z,TLA04,STIC,20210928-20220221,HS,21059635,4133.4,15.473,2.987948991799999,1,fair,NA
AIMS,2022-01-01T04:00:00Z,TLA04,STIC,20210928-20220221,HS,21059635,4133.4,15.378,2.987948991799999,1,fair,NA
AIMS,2022-01-01T04:15:00Z,TLA04,STIC,20210928-20220221,HS,21059635,4133.4,15.378,2.987948991799999,1,fair,NA
AIMS,2022-01-01T04:30:00Z,TLA04,STIC,20210928-20220221,HS,21059635,4133.4,15.378,2.987948991799999,1,fair,NA
AIMS,2022-01-01T04:45:00Z,TLA04,STIC,20210928-20220221,HS,21059635,4133.4,15.473,2.987948991799999,1,fair,NA
AIMS,2022-01-01T05:00:00Z,TLA04,STIC,20210928-20220221,HS,21059635,4133.4,15.473,2.987948991799999,1,fair,NA
AIMS,2022-01-01T05:15:00Z,TLA04,STIC,20210928-20220221,HS,21059635,4133.4,15.473,2.987948991799999,1,fair,NA
AIMS,2022-01-01T05:30:00Z,TLA04,STIC,20210928-20220221,HS,21059635,4133.4,15.473,2.987948991799999,1,fair,NA
AIMS,2022-01-01T05:45:00Z,TLA04,STIC,20210928-20220221,HS,21059635,4133.4,15.569,2.987948991799999,1,fair,NA
AIMS,2022-01-01T06:00:00Z,TLA04,STIC,20210928-20220221,HS,21059635,4133.4,15.569,2.987948991799999,1,fair,NA
AIMS,2022-01-01T06:15:00Z,TLA04,STIC,20210928-20220221,HS,21059635,4133.4,15.569,2.987948991799999,1,fair,NA
AIMS,2022-01-01T06:30:00Z,TLA04,STIC,20210928-20220221,HS,21059635,4133.4,15.664,2.987948991799999,1,fair,NA
AIMS,2022-01-01T06:45:00Z,TLA04,STIC,20210928-20220221,HS,21059635,4133.4,15.664,2.987948991799999,1,fair,NA
AIMS,2022-01-01T07:00:00Z,TLA04,STIC,20210928-20220221,HS,21059635,4133.4,15.664,2.987948991799999,1,fair,NA
AIMS,2022-01-01T07:15:00Z,TLA04,STIC,20210928-20220221,HS,21059635,4133.4,15.664,2.987948991799999,1,fair,NA
AIMS,2022-01-01T07:30:00Z,TLA04,STIC,20210928-20220221,HS,21059635,4133.4,15.76,2.987948991799999,1,fair,NA
AIMS,2022-01-01T07:45:00Z,TLA04,STIC,20210928-20220221,HS,21059635,4133.4,15.76,2.987948991799999,1,fair,NA
AIMS,2022-01-01T08:00:00Z,TLA04,STIC,20210928-20220221,HS,21059635,4133.4,15.76,2.987948991799999,1,fair,NA
AIMS,2022-01-01T08:15:00Z,TLA04,STIC,20210928-20220221,HS,21059635,4133.4,15.76,2.987948991799999,1,fair,NA
AIMS,2022-01-01T08:30:00Z,TLA04,STIC,20210928-20220221,HS,21059635,4305.6,15.855,3.443920299200001,1,fair,NA
AIMS,2022-01-01T08:45:00Z,TLA04,STIC,20210928-20220221,HS,21059635,4133.4,15.855,2.987948991799999,1,fair,NA
AIMS,2022-01-01T09:00:00Z,TLA04,STIC,20210928-20220221,HS,21059635,4133.4,15.855,2.987948991799999,1,fair,NA
AIMS,2022-01-01T09:15:00Z,TLA04,STIC,20210928-20220221,HS,21059635,4305.6,15.855,3.443920299200001,1,fair,NA
AIMS,2022-01-01T09:30:00Z,TLA04,STIC,20210928-20220221,HS,21059635,4305.6,15.855,3.443920299200001,1,fair,NA
AIMS,2022-01-01T09:45:00Z,TLA04,STIC,20210928-20220221,HS,21059635,4477.8,15.951,3.8998916066000016,1,fair,NA
AIMS,2022-01-01T10:00:00Z,TLA04,STIC,20210928-20220221,HS,21059635,4305.6,15.951,3.443920299200001,1,fair,NA
AIMS,2022-01-01T10:15:00Z,TLA04,STIC,20210928-20220221,HS,21059635,4305.6,15.951,3.443920299200001,1,fair,NA
AIMS,2022-01-01T10:30:00Z,TLA04,STIC,20210928-20220221,HS,21059635,4305.6,15.951,3.443920299200001,1,fair,NA
AIMS,2022-01-01T10:45:00Z,TLA04,STIC,20210928-20220221,HS,21059635,4305.6,15.951,3.443920299200001,1,fair,NA
AIMS,2022-01-01T11:00:00Z,TLA04,STIC,20210928-20220221,HS,21059635,4133.4,15.951,2.987948991799999,1,fair,NA
AIMS,2022-01-01T11:15:00Z,TLA04,STIC,20210928-20220221,HS,21059635,4133.4,15.951,2.987948991799999,1,fair,NA
AIMS,2022-01-01T11:30:00Z,TLA04,STIC,20210928-20220221,HS,21059635,4305.6,15.951,3.443920299200001,1,fair,NA
AIMS,2022-01-01T11:45:00Z,TLA04,STIC,20210928-20220221,HS,21059635,4305.6,15.951,3.443920299200001,1,fair,NA
AIMS,2022-01-01T12:00:00Z,TLA04,STIC,20210928-20220221,HS,21059635,4305.6,15.855,3.443920299200001,1,fair,NA
AIMS,2022-01-01T12:15:00Z,TLA04,STIC,20210928-20220221,HS,21059635,4305.6,15.855,3.443920299200001,1,fair,NA
AIMS,2022-01-01T12:30:00Z,TLA04,STIC,20210928-20220221,HS,21059635,4305.6,15.855,3.443920299200001,1,fair,NA
