project,datetime,siteId,rType,rep,sublocation,SN,condUncal,tempC,SpC,wetdry,qual_rating,QAQC
AIMS,2023-01-01T00:00:00Z,TLM21,STIC,20221031-20230130,HS,21193668,0,10.553,NA,0,excellent,NA
AIMS,2023-01-01T00:15:00Z,TLM21,STIC,20221031-20230130,HS,21193668,0,10.553,NA,0,excellent,NA
AIMS,2023-01-01T00:30:00Z,TLM21,STIC,20221031-20230130,HS,21193668,0,10.357,NA,0,excellent,NA
AIMS,2023-01-01T00:45:00Z,TLM21,STIC,20221031-20230130,HS,21193668,0,10.259,NA,0,excellent,NA
AIMS,2023-01-01T01:00:00Z,TLM21,STIC,20221031-20230130,HS,21193668,0,10.161,NA,0,excellent,NA
AIMS,2023-01-01T01:15:00Z,TLM21,STIC,20221031-20230130,HS,21193668,0,10.063,NA,0,excellent,NA
AIMS,2023-01-01T01:30:00Z,TLM21,STIC,20221031-20230130,HS,21193668,0,10.259,NA,0,excellent,NA
AIMS,2023-01-01T01:45:00Z,TLM21,STIC,20221031-20230130,HS,21193668,0,10.553,NA,0,excellent,NA
AIMS,2023-01-01T02:00:00Z,TLM21,STIC,20221031-20230130,HS,21193668,0,10.553,NA,0,excellent,NA
AIMS,2023-01-01T02:15:00Z,TLM21,STIC,20221031-20230130,HS,21193668,0,10.846,NA,0,excellent,NA
AIMS,2023-01-01T02:30:00Z,TLM21,STIC,20221031-20230130,HS,21193668,0,11.334,NA,0,excellent,NA
AIMS,2023-01-01T02:45:00Z,TLM21,STIC,20221031-20230130,HS,21193668,0,11.334,NA,0,excellent,NA
AIMS,2023-01-01T03:00:00Z,TLM21,STIC,20221031-20230130,HS,21193668,0,11.041,NA,0,excellent,NA
AIMS,2023-01-01T03:15:00Z,TLM21,STIC,20221031-20230130,HS,21193668,0,11.041,NA,0,excellent,NA
AIMS,2023-01-01T03:30:00Z,TLM21,STIC,20221031-20230130,HS,21193668,0,11.334,NA,0,excellent,NA
AIMS,2023-01-01T03:45:00Z,TLM21,STIC,20221031-20230130,HS,21193668,0,11.819,NA,0,excellent,NA
AIMS,2023-01-01T04:00:00Z,TLM21,STIC,20221031-20230130,HS,21193668,0,12.11,NA,0,excellent,NA
AIMS,2023-01-01T04:15:00Z,TLM21,STIC,20221031-20230130,HS,21193668,0,12.207,NA,0,excellent,NA
AIMS,2023-01-01T04:30:00Z,TLM21,STIC,20221031-20230130,HS,21193668,0,12.207,NA,0,excellent,NA
