project,datetime,siteId,rType,rep,sublocation,SN,condUncal,tempC,SpC,wetdry,qual_rating,QAQC
AIMS,2021-09-17T17:00:00Z,WHA04,STIC,20210917-20220325,HS,21035978,14466.8,23.869,52.10826037539999,1,poor,NA
AIMS,2021-09-17T17:15:00Z,WHA04,STIC,20210917-20220325,HS,21035978,14466.8,23.966,52.10826037539999,1,poor,NA
AIMS,2021-09-17T17:30:00Z,WHA04,STIC,20210917-20220325,HS,21035978,14466.8,24.062,52.10826037539999,1,poor,NA
AIMS,2021-09-17T17:45:00Z,WHA04,STIC,20210917-20220325,HS,21035978,14466.8,24.158,52.10826037539999,1,poor,NA
AIMS,2021-09-17T18:00:00Z,WHA04,STIC,20210917-20220325,HS,21035978,14466.8,24.062,52.10826037539999,1,poor,NA
AIMS,2021-09-17T18:15:00Z,WHA04,STIC,20210917-20220325,HS,21035978,14466.8,24.158,52.10826037539999,1,poor,NA
AIMS,2021-09-17T18:30:00Z,WHA04,STIC,20210917-20220325,HS,21035978,14466.8,24.351,52.10826037539999,1,poor,NA
AIMS,2021-09-17T18:45:00Z,WHA04,STIC,20210917-20220325,HS,21035978,14466.8,24.351,52.10826037539999,1,poor,NA
AIMS,2021-09-17T19:00:00Z,WHA04,STIC,20210917-20220325,HS,21035978,14466.8,24.255,52.10826037539999,1,poor,NA
AIMS,2021-09-17T19:15:00Z,WHA04,STIC,20210917-20220325,HS,21035978,14466.8,24.448,52.10826037539999,1,poor,NA
AIMS,2021-09-17T19:30:00Z,WHA04,STIC,20210917-20220325,HS,21035978,14466.8,24.545,52.10826037539999,1,poor,NA
AIMS,2021-09-17T19:45:00Z,WHA04,STIC,20210917-20220325,HS,21035978,14466.8,24.545,52.10826037539999,1,poor,NA
AIMS,2021-09-17T20:00:00Z,WHA04,STIC,20210917-20220325,HS,21035978,14466.8,24.545,52.10826037539999,1,poor,NA
AIMS,2021-09-17T20:15:00Z,WHA04,STIC,20210917-20220325,HS,21035978,14466.8,24.545,52.10826037539999,1,poor,NA
AIMS,2021-09-17T20:30:00Z,WHA04,STIC,20210917-20220325,HS,21035978,14466.8,24.448,52.10826037539999,1,poor,NA
AIMS,2021-09-17T20:45:00Z,WHA04,STIC,20210917-20220325,HS,21035978,14466.8,24.448,52.10826037539999,1,poor,NA
AIMS,2021-09-17T21:00:00Z,WHA04,STIC,20210917-20220325,HS,21035978,14466.8,24.545,52.10826037539999,1,poor,NA
AIMS,2021-09-17T21:15:00Z,WHA04,STIC,20210917-20220325,HS,21035978,14466.8,24.545,52.10826037539999,1,poor,NA
AIMS,2021-09-17T21:30:00Z,WHA04,STIC,20210917-20220325,HS,21035978,14466.8,24.545,52.10826037539999,1,poor,NA
AIMS,2021-09-17T21:45:00Z,WHA04,STIC,20210917-20220325,HS,21035978,14466.8,24.545,52.10826037539999,1,poor,NA
AIMS,2021-09-17T22:00:00Z,WHA04,STIC,20210917-20220325,HS,21035978,14466.8,24.545,52.10826037539999,1,poor,NA
AIMS,2021-09-17T22:15:00Z,WHA04,STIC,20210917-20220325,HS,21035978,3788.9,24.545,15.8961592927,1,poor,NA
AIMS,2021-09-17T22:30:00Z,WHA04,STIC,20210917-20220325,HS,21035978,4994.5,24.448,19.9847262455,1,poor,NA
AIMS,2021-09-17T22:45:00Z,WHA04,STIC,20210917-20220325,HS,21035978,16533.4,24.255,59.11674782120001,1,poor,NA
AIMS,2021-09-17T23:00:00Z,WHA04,STIC,20210917-20220325,HS,21035978,17222.3,24.062,61.4530233469,1,poor,NA
AIMS,2021-09-17T23:15:00Z,WHA04,STIC,20210917-20220325,HS,21035978,16533.4,23.966,59.11674782120001,1,poor,NA
AIMS,2021-09-17T23:30:00Z,WHA04,STIC,20210917-20220325,HS,21035978,16533.4,23.869,59.11674782120001,1,poor,NA
AIMS,2021-09-17T23:45:00Z,WHA04,STIC,20210917-20220325,HS,21035978,17222.3,23.677,61.4530233469,1,poor,NA
AIMS,2021-09-18T00:00:00Z,WHA04,STIC,20210917-20220325,HS,21035978,17222.3,23.581,61.4530233469,1,poor,NA
AIMS,2021-09-18T00:15:00Z,WHA04,STIC,20210917-20220325,HS,21035978,17222.3,23.581,61.4530233469,1,poor,NA
AIMS,2021-09-18T00:30:00Z,WHA04,STIC,20210917-20220325,HS,21035978,17911.2,23.484,63.7892988726,1,poor,NA
AIMS,2021-09-18T00:45:00Z,WHA04,STIC,20210917-20220325,HS,21035978,17911.2,23.484,63.7892988726,1,poor,NA
AIMS,2021-09-18T01:00:00Z,WHA04,STIC,20210917-20220325,HS,21035978,17911.2,23.388,63.7892988726,1,poor,NA
AIMS,2021-09-18T01:15:00Z,WHA04,STIC,20210917-20220325,HS,21035978,17911.2,23.388,63.7892988726,1,poor,NA
AIMS,2021-09-18T01:30:00Z,WHA04,STIC,20210917-20220325,HS,21035978,18600.1,23.292,66.1255743983,1,poor,NA
AIMS,2021-09-18T01:45:00Z,WHA04,STIC,20210917-20220325,HS,21035978,18600.1,23.292,66.1255743983,1,poor,NA
AIMS,2021-09-18T02:00:00Z,WHA04,STIC,20210917-20220325,HS,21035978,17911.2,23.292,63.7892988726,1,poor,NA
AIMS,2021-09-18T02:15:00Z,WHA04,STIC,20210917-20220325,HS,21035978,17222.3,23.196,61.4530233469,1,poor,NA
AIMS,2021-09-18T02:30:00Z,WHA04,STIC,20210917-20220325,HS,21035978,16533.4,23.196,59.11674782120001,1,poor,NA
AIMS,2021-09-18T02:45:00Z,WHA04,STIC,20210917-20220325,HS,21035978,16533.4,23.196,59.11674782120001,1,poor,NA
AIMS,2021-09-18T03:00:00Z,WHA04,STIC,20210917-20220325,HS,21035978,16533.4,23.1,59.11674782120001,1,poor,NA
AIMS,2021-09-18T03:15:00Z,WHA04,STIC,20210917-20220325,HS,21035978,16533.4,23.1,59.11674782120001,1,poor,NA
AIMS,2021-09-18T03:30:00Z,WHA04,STIC,20210917-20220325,HS,21035978,16533.4,23.1,59.11674782120001,1,poor,NA
AIMS,2021-09-18T03:45:00Z,WHA04,STIC,20210917-20220325,HS,21035978,16533.4,23.004,59.11674782120001,1,poor,NA
AIMS,2021-09-18T04:00:00Z,WHA04,STIC,20210917-20220325,HS,21035978,16533.4,23.004,59.11674782120001,1,poor,NA
AIMS,2021-09-18T04:15:00Z,WHA04,STIC,20210917-20220325,HS,21035978,15844.5,23.004,56.7804722955,1,poor,NA
AIMS,2021-09-18T04:30:00Z,WHA04,STIC,20210917-20220325,HS,21035978,15844.5,23.004,56.7804722955,1,poor,NA
AIMS,2021-09-18T04:45:00Z,WHA04,STIC,20210917-20220325,HS,21035978,15844.5,22.908,56.7804722955,1,poor,NA
AIMS,2021-09-18T05:00:00Z,WHA04,STIC,20210917-20220325,HS,21035978,15844.5,22.908,56.7804722955,1,poor,NA
AIMS,2021-09-18T05:15:00Z,WHA04,STIC,20210917-20220325,HS,21035978,15155.7,22.908,54.444535901100004,1,poor,NA
AIMS,2021-09-18T05:30:00Z,WHA04,STIC,20210917-20220325,HS,21035978,15844.5,22.812,56.7804722955,1,poor,NA
AIMS,2021-09-18T05:45:00Z,WHA04,STIC,20210917-20220325,HS,21035978,15155.7,22.812,54.444535901100004,1,poor,NA
AIMS,2021-09-18T06:00:00Z,WHA04,STIC,20210917-20220325,HS,21035978,15155.7,22.812,54.444535901100004,1,poor,NA
