project,datetime,siteId,rType,rep,sublocation,SN,condUncal,tempC,SpC,wetdry,qual_rating,QAQC
AIMS,2021-09-17T17:00:00Z,WHM08,STIC,20210917-20220325,HS,21035962,4822.3,22.333,28.2885178083,1,poor,NA
AIMS,2021-09-17T17:15:00Z,WHM08,STIC,20210917-20220325,HS,21035962,4822.3,22.429,28.2885178083,1,poor,NA
AIMS,2021-09-17T17:30:00Z,WHM08,STIC,20210917-20220325,HS,21035962,4822.3,22.429,28.2885178083,1,poor,NA
AIMS,2021-09-17T17:45:00Z,WHM08,STIC,20210917-20220325,HS,21035962,4822.3,22.525,28.2885178083,1,poor,NA
AIMS,2021-09-17T18:00:00Z,WHM08,STIC,20210917-20220325,HS,21035962,4822.3,22.525,28.2885178083,1,poor,NA
AIMS,2021-09-17T18:15:00Z,WHM08,STIC,20210917-20220325,HS,21035962,4822.3,22.621,28.2885178083,1,poor,NA
AIMS,2021-09-17T18:30:00Z,WHM08,STIC,20210917-20220325,HS,21035962,4822.3,22.717,28.2885178083,1,poor,NA
AIMS,2021-09-17T18:45:00Z,WHM08,STIC,20210917-20220325,HS,21035962,4822.3,22.717,28.2885178083,1,poor,NA
AIMS,2021-09-17T19:00:00Z,WHM08,STIC,20210917-20220325,HS,21035962,4822.3,22.717,28.2885178083,1,poor,NA
AIMS,2021-09-17T19:15:00Z,WHM08,STIC,20210917-20220325,HS,21035962,4822.3,22.717,28.2885178083,1,poor,NA
AIMS,2021-09-17T19:30:00Z,WHM08,STIC,20210917-20220325,HS,21035962,4822.3,22.812,28.2885178083,1,poor,NA
AIMS,2021-09-17T19:45:00Z,WHM08,STIC,20210917-20220325,HS,21035962,4822.3,22.812,28.2885178083,1,poor,NA
AIMS,2021-09-17T20:00:00Z,WHM08,STIC,20210917-20220325,HS,21035962,4822.3,22.812,28.2885178083,1,poor,NA
AIMS,2021-09-17T20:15:00Z,WHM08,STIC,20210917-20220325,HS,21035962,4822.3,22.812,28.2885178083,1,poor,NA
AIMS,2021-09-17T20:30:00Z,WHM08,STIC,20210917-20220325,HS,21035962,4822.3,22.812,28.2885178083,1,poor,NA
AIMS,2021-09-17T20:45:00Z,WHM08,STIC,20210917-20220325,HS,21035962,4822.3,22.908,28.2885178083,1,poor,NA
AIMS,2021-09-17T21:00:00Z,WHM08,STIC,20210917-20220325,HS,21035962,4822.3,22.908,28.2885178083,1,poor,NA
AIMS,2021-09-17T21:15:00Z,WHM08,STIC,20210917-20220325,HS,21035962,4822.3,22.908,28.2885178083,1,poor,NA
AIMS,2021-09-17T21:30:00Z,WHM08,STIC,20210917-20220325,HS,21035962,4822.3,22.908,28.2885178083,1,poor,NA
AIMS,2021-09-17T21:45:00Z,WHM08,STIC,20210917-20220325,HS,21035962,4822.3,22.908,28.2885178083,1,poor,NA
AIMS,2021-09-17T22:00:00Z,WHM08,STIC,20210917-20220325,HS,21035962,4822.3,23.004,28.2885178083,1,poor,NA
AIMS,2021-09-17T22:15:00Z,WHM08,STIC,20210917-20220325,HS,21035962,3961.1,23.1,25.160621323100003,1,poor,NA
AIMS,2021-09-17T22:30:00Z,WHM08,STIC,20210917-20220325,HS,21035962,4133.4,23.292,25.7864185414,1,poor,NA
AIMS,2021-09-17T22:45:00Z,WHM08,STIC,20210917-20220325,HS,21035962,3616.7,23.484,23.9097532907,1,poor,NA
AIMS,2021-09-17T23:00:00Z,WHM08,STIC,20210917-20220325,HS,21035962,3444.5,23.773,23.2843192745,1,poor,NA
AIMS,2021-09-17T23:15:00Z,WHM08,STIC,20210917-20220325,HS,21035962,3616.7,23.677,23.9097532907,1,poor,NA
AIMS,2021-09-17T23:30:00Z,WHM08,STIC,20210917-20220325,HS,21035962,3788.9,23.581,24.5351873069,1,poor,NA
AIMS,2021-09-17T23:45:00Z,WHM08,STIC,20210917-20220325,HS,21035962,4133.4,23.388,25.7864185414,1,poor,NA
AIMS,2021-09-18T00:00:00Z,WHM08,STIC,20210917-20220325,HS,21035962,4133.4,23.292,25.7864185414,1,poor,NA
AIMS,2021-09-18T00:15:00Z,WHM08,STIC,20210917-20220325,HS,21035962,4305.6,23.196,26.4118525576,1,poor,NA
AIMS,2021-09-18T00:30:00Z,WHM08,STIC,20210917-20220325,HS,21035962,4305.6,23.1,26.4118525576,1,poor,NA
AIMS,2021-09-18T00:45:00Z,WHM08,STIC,20210917-20220325,HS,21035962,4477.8,23.004,27.037286573800003,1,poor,NA
AIMS,2021-09-18T01:00:00Z,WHM08,STIC,20210917-20220325,HS,21035962,4477.8,22.908,27.037286573800003,1,poor,NA
AIMS,2021-09-18T01:15:00Z,WHM08,STIC,20210917-20220325,HS,21035962,4477.8,22.812,27.037286573800003,1,poor,NA
AIMS,2021-09-18T01:30:00Z,WHM08,STIC,20210917-20220325,HS,21035962,4650,22.812,27.66272059,1,poor,NA
AIMS,2021-09-18T01:45:00Z,WHM08,STIC,20210917-20220325,HS,21035962,4650,22.717,27.66272059,1,poor,NA
AIMS,2021-09-18T02:00:00Z,WHM08,STIC,20210917-20220325,HS,21035962,4650,22.621,27.66272059,1,poor,NA
AIMS,2021-09-18T02:15:00Z,WHM08,STIC,20210917-20220325,HS,21035962,4650,22.621,27.66272059,1,poor,NA
AIMS,2021-09-18T02:30:00Z,WHM08,STIC,20210917-20220325,HS,21035962,4650,22.525,27.66272059,1,poor,NA
AIMS,2021-09-18T02:45:00Z,WHM08,STIC,20210917-20220325,HS,21035962,4650,22.525,27.66272059,1,poor,NA
AIMS,2021-09-18T03:00:00Z,WHM08,STIC,20210917-20220325,HS,21035962,4650,22.429,27.66272059,1,poor,NA
AIMS,2021-09-18T03:15:00Z,WHM08,STIC,20210917-20220325,HS,21035962,4650,22.429,27.66272059,1,poor,NA
AIMS,2021-09-18T03:30:00Z,WHM08,STIC,20210917-20220325,HS,21035962,4650,22.429,27.66272059,1,poor,NA
AIMS,2021-09-18T03:45:00Z,WHM08,STIC,20210917-20220325,HS,21035962,4650,22.333,27.66272059,1,poor,NA
AIMS,2021-09-18T04:00:00Z,WHM08,STIC,20210917-20220325,HS,21035962,4650,22.333,27.66272059,1,poor,NA
AIMS,2021-09-18T04:15:00Z,WHM08,STIC,20210917-20220325,HS,21035962,4650,22.333,27.66272059,1,poor,NA
AIMS,2021-09-18T04:30:00Z,WHM08,STIC,20210917-20220325,HS,21035962,4822.3,22.238,28.2885178083,1,poor,NA
AIMS,2021-09-18T04:45:00Z,WHM08,STIC,20210917-20220325,HS,21035962,4822.3,22.238,28.2885178083,1,poor,NA
AIMS,2021-09-18T05:00:00Z,WHM08,STIC,20210917-20220325,HS,21035962,4822.3,22.238,28.2885178083,1,poor,NA
AIMS,2021-09-18T05:15:00Z,WHM08,STIC,20210917-20220325,HS,21035962,4822.3,22.142,28.2885178083,1,poor,NA
AIMS,2021-09-18T05:30:00Z,WHM08,STIC,20210917-20220325,HS,21035962,4822.3,22.142,28.2885178083,1,poor,NA
AIMS,2021-09-18T05:45:00Z,WHM08,STIC,20210917-20220325,HS,21035962,4822.3,22.142,28.2885178083,1,poor,NA
AIMS,2021-09-18T06:00:00Z,WHM08,STIC,20210917-20220325,HS,21035962,4822.3,22.046,28.2885178083,1,poor,NA
AIMS,2021-09-18T06:15:00Z,WHM08,STIC,20210917-20220325,HS,21035962,4822.3,22.046,28.2885178083,1,poor,NA
AIMS,2021-09-18T06:30:00Z,WHM08,STIC,20210917-20220325,HS,21035962,4822.3,22.046,28.2885178083,1,poor,NA
AIMS,2021-09-18T06:45:00Z,WHM08,STIC,20210917-20220325,HS,21035962,4822.3,22.046,28.2885178083,1,poor,NA
AIMS,2021-09-18T07:00:00Z,WHM08,STIC,20210917-20220325,HS,21035962,4822.3,22.046,28.2885178083,1,poor,NA
AIMS,2021-09-18T07:15:00Z,WHM08,STIC,20210917-20220325,HS,21035962,4822.3,22.046,28.2885178083,1,poor,NA
AIMS,2021-09-18T07:30:00Z,WHM08,STIC,20210917-20220325,HS,21035962,4822.3,21.951,28.2885178083,1,poor,NA
AIMS,2021-09-18T07:45:00Z,WHM08,STIC,20210917-20220325,HS,21035962,4822.3,21.951,28.2885178083,1,poor,NA
AIMS,2021-09-18T08:00:00Z,WHM08,STIC,20210917-20220325,HS,21035962,4822.3,21.951,28.2885178083,1,poor,NA
AIMS,2021-09-18T08:15:00Z,WHM08,STIC,20210917-20220325,HS,21035962,4822.3,21.951,28.2885178083,1,poor,NA
AIMS,2021-09-18T08:30:00Z,WHM08,STIC,20210917-20220325,HS,21035962,4822.3,21.951,28.2885178083,1,poor,NA
AIMS,2021-09-18T08:45:00Z,WHM08,STIC,20210917-20220325,HS,21035962,4822.3,21.951,28.2885178083,1,poor,NA
AIMS,2021-09-18T09:00:00Z,WHM08,STIC,20210917-20220325,HS,21035962,4822.3,21.951,28.2885178083,1,poor,NA
AIMS,2021-09-18T09:15:00Z,WHM08,STIC,20210917-20220325,HS,21035962,4822.3,21.951,28.2885178083,1,poor,NA
AIMS,2021-09-18T09:30:00Z,WHM08,STIC,20210917-20220325,HS,21035962,4822.3,21.951,28.2885178083,1,poor,NA
AIMS,2021-09-18T09:45:00Z,WHM08,STIC,20210917-20220325,HS,21035962,4822.3,21.951,28.2885178083,1,poor,NA
AIMS,2021-09-18T10:00:00Z,WHM08,STIC,20210917-20220325,HS,21035962,4822.3,21.951,28.2885178083,1,poor,NA
AIMS,2021-09-18T10:15:00Z,WHM08,STIC,20210917-20220325,HS,21035962,4822.3,21.951,28.2885178083,1,poor,NA
AIMS,2021-09-18T10:30:00Z,WHM08,STIC,20210917-20220325,HS,21035962,4822.3,21.951,28.2885178083,1,poor,NA
AIMS,2021-09-18T10:45:00Z,WHM08,STIC,20210917-20220325,HS,21035962,4822.3,21.951,28.2885178083,1,poor,NA
AIMS,2021-09-18T11:00:00Z,WHM08,STIC,20210917-20220325,HS,21035962,4822.3,21.951,28.2885178083,1,poor,NA
AIMS,2021-09-18T11:15:00Z,WHM08,STIC,20210917-20220325,HS,21035962,4822.3,21.951,28.2885178083,1,poor,NA
AIMS,2021-09-18T11:30:00Z,WHM08,STIC,20210917-20220325,HS,21035962,4822.3,21.855,28.2885178083,1,poor,NA
AIMS,2021-09-18T11:45:00Z,WHM08,STIC,20210917-20220325,HS,21035962,4822.3,21.855,28.2885178083,1,poor,NA
AIMS,2021-09-18T12:00:00Z,WHM08,STIC,20210917-20220325,HS,21035962,4822.3,21.855,28.2885178083,1,poor,NA
AIMS,2021-09-18T12:15:00Z,WHM08,STIC,20210917-20220325,HS,21035962,4822.3,21.855,28.2885178083,1,poor,NA
AIMS,2021-09-18T12:30:00Z,WHM08,STIC,20210917-20220325,HS,21035962,4822.3,21.855,28.2885178083,1,poor,NA
AIMS,2021-09-18T12:45:00Z,WHM08,STIC,20210917-20220325,HS,21035962,4822.3,21.855,28.2885178083,1,poor,NA
AIMS,2021-09-18T13:00:00Z,WHM08,STIC,20210917-20220325,HS,21035962,4822.3,21.855,28.2885178083,1,poor,NA
