project,datetime,siteId,rType,rep,sublocation,SN,condUncal,tempC,SpC,wetdry,qual_rating,QAQC
AIMS,2021-09-17T17:00:00Z,WHM05,STIC,20210917-20220325,HS,21035976,4822.3,22.238,22.434272429299998,1,poor,NA
AIMS,2021-09-17T17:15:00Z,WHM05,STIC,20210917-20220325,HS,21035976,4822.3,22.238,22.434272429299998,1,poor,NA
AIMS,2021-09-17T17:30:00Z,WHM05,STIC,20210917-20220325,HS,21035976,4822.3,22.333,22.434272429299998,1,poor,NA
AIMS,2021-09-17T17:45:00Z,WHM05,STIC,20210917-20220325,HS,21035976,4822.3,22.333,22.434272429299998,1,poor,NA
AIMS,2021-09-17T18:00:00Z,WHM05,STIC,20210917-20220325,HS,21035976,4822.3,22.429,22.434272429299998,1,poor,NA
AIMS,2021-09-17T18:15:00Z,WHM05,STIC,20210917-20220325,HS,21035976,4822.3,22.429,22.434272429299998,1,poor,NA
AIMS,2021-09-17T18:30:00Z,WHM05,STIC,20210917-20220325,HS,21035976,4650,22.525,21.816992,1,poor,NA
AIMS,2021-09-17T18:45:00Z,WHM05,STIC,20210917-20220325,HS,21035976,4650,22.621,21.816992,1,poor,NA
AIMS,2021-09-17T19:00:00Z,WHM05,STIC,20210917-20220325,HS,21035976,4822.3,22.621,22.434272429299998,1,poor,NA
AIMS,2021-09-17T19:15:00Z,WHM05,STIC,20210917-20220325,HS,21035976,4822.3,22.717,22.434272429299998,1,poor,NA
AIMS,2021-09-17T19:30:00Z,WHM05,STIC,20210917-20220325,HS,21035976,4822.3,22.717,22.434272429299998,1,poor,NA
AIMS,2021-09-17T19:45:00Z,WHM05,STIC,20210917-20220325,HS,21035976,4822.3,22.812,22.434272429299998,1,poor,NA
AIMS,2021-09-17T20:00:00Z,WHM05,STIC,20210917-20220325,HS,21035976,4822.3,22.812,22.434272429299998,1,poor,NA
AIMS,2021-09-17T20:15:00Z,WHM05,STIC,20210917-20220325,HS,21035976,4822.3,22.812,22.434272429299998,1,poor,NA
AIMS,2021-09-17T20:30:00Z,WHM05,STIC,20210917-20220325,HS,21035976,4822.3,22.812,22.434272429299998,1,poor,NA
AIMS,2021-09-17T20:45:00Z,WHM05,STIC,20210917-20220325,HS,21035976,4822.3,22.908,22.434272429299998,1,poor,NA
AIMS,2021-09-17T21:00:00Z,WHM05,STIC,20210917-20220325,HS,21035976,4822.3,22.908,22.434272429299998,1,poor,NA
AIMS,2021-09-17T21:15:00Z,WHM05,STIC,20210917-20220325,HS,21035976,4822.3,22.812,22.434272429299998,1,poor,NA
AIMS,2021-09-17T21:30:00Z,WHM05,STIC,20210917-20220325,HS,21035976,4822.3,22.908,22.434272429299998,1,poor,NA
AIMS,2021-09-17T21:45:00Z,WHM05,STIC,20210917-20220325,HS,21035976,4822.3,22.908,22.434272429299998,1,poor,NA
AIMS,2021-09-17T22:00:00Z,WHM05,STIC,20210917-20220325,HS,21035976,4822.3,22.908,22.434272429299998,1,poor,NA
AIMS,2021-09-17T22:15:00Z,WHM05,STIC,20210917-20220325,HS,21035976,3788.9,23.196,18.7320228899,1,poor,NA
AIMS,2021-09-17T22:30:00Z,WHM05,STIC,20210917-20220325,HS,21035976,3616.7,23.484,18.1151007197,1,poor,NA
AIMS,2021-09-17T22:45:00Z,WHM05,STIC,20210917-20220325,HS,21035976,3616.7,23.388,18.1151007197,1,poor,NA
AIMS,2021-09-17T23:00:00Z,WHM05,STIC,20210917-20220325,HS,21035976,3788.9,23.292,18.7320228899,1,poor,NA
AIMS,2021-09-17T23:15:00Z,WHM05,STIC,20210917-20220325,HS,21035976,3272.2,23.484,16.880898120199998,1,poor,NA
AIMS,2021-09-17T23:30:00Z,WHM05,STIC,20210917-20220325,HS,21035976,3444.5,23.484,17.4981785495,1,poor,NA
AIMS,2021-09-17T23:45:00Z,WHM05,STIC,20210917-20220325,HS,21035976,3444.5,23.484,17.4981785495,1,poor,NA
AIMS,2021-09-18T00:00:00Z,WHM05,STIC,20210917-20220325,HS,21035976,3616.7,23.388,18.1151007197,1,poor,NA
AIMS,2021-09-18T00:15:00Z,WHM05,STIC,20210917-20220325,HS,21035976,3788.9,23.292,18.7320228899,1,poor,NA
AIMS,2021-09-18T00:30:00Z,WHM05,STIC,20210917-20220325,HS,21035976,3961.1,23.292,19.3489450601,1,poor,NA
AIMS,2021-09-18T00:45:00Z,WHM05,STIC,20210917-20220325,HS,21035976,3961.1,23.196,19.3489450601,1,poor,NA
AIMS,2021-09-18T01:00:00Z,WHM05,STIC,20210917-20220325,HS,21035976,4133.4,23.1,19.9662254894,1,poor,NA
AIMS,2021-09-18T01:15:00Z,WHM05,STIC,20210917-20220325,HS,21035976,4133.4,23.004,19.9662254894,1,poor,NA
AIMS,2021-09-18T01:30:00Z,WHM05,STIC,20210917-20220325,HS,21035976,4133.4,23.004,19.9662254894,1,poor,NA
AIMS,2021-09-18T01:45:00Z,WHM05,STIC,20210917-20220325,HS,21035976,4305.6,22.908,20.5831476596,1,poor,NA
AIMS,2021-09-18T02:00:00Z,WHM05,STIC,20210917-20220325,HS,21035976,4305.6,22.812,20.5831476596,1,poor,NA
AIMS,2021-09-18T02:15:00Z,WHM05,STIC,20210917-20220325,HS,21035976,4305.6,22.812,20.5831476596,1,poor,NA
AIMS,2021-09-18T02:30:00Z,WHM05,STIC,20210917-20220325,HS,21035976,4305.6,22.717,20.5831476596,1,poor,NA
