project,datetime,siteId,rType,rep,sublocation,SN,condUncal,tempC,SpC,wetdry,qual_rating,QAQC
AIMS,2024-01-01T00:00:00Z,PRB02,STIC,20230725-20240219,HS,21059657,55111.5,5.45,301.7531768595,1,excellent,NA
AIMS,2024-01-01T00:30:00Z,PRB02,STIC,20230725-20240219,HS,21059657,55111.5,5.347,301.7531768595,1,excellent,NA
AIMS,2024-01-01T01:00:00Z,PRB02,STIC,20230725-20240219,HS,21059657,55111.5,5.141,301.7531768595,1,excellent,NA
AIMS,2024-01-01T01:30:00Z,PRB02,STIC,20230725-20240219,HS,21059657,55111.5,5.037,301.7531768595,1,excellent,NA
AIMS,2024-01-01T02:00:00Z,PRB02,STIC,20230725-20240219,HS,21059657,55111.5,4.934,301.7531768595,1,excellent,NA
AIMS,2024-01-01T02:30:00Z,PRB02,STIC,20230725-20240219,HS,21059657,55111.5,4.934,301.7531768595,1,excellent,NA
AIMS,2024-01-01T03:00:00Z,PRB02,STIC,20230725-20240219,HS,21059657,55111.5,4.727,301.7531768595,1,excellent,NA
AIMS,2024-01-01T03:30:00Z,PRB02,STIC,20230725-20240219,HS,21059657,55111.5,4.727,301.7531768595,1,excellent,NA
AIMS,2024-01-01T04:00:00Z,PRB02,STIC,20230725-20240219,HS,21059657,55111.5,4.623,301.7531768595,1,excellent,NA
AIMS,2024-01-01T04:30:00Z,PRB02,STIC,20230725-20240219,HS,21059657,55111.5,4.519,301.7531768595,1,excellent,NA
AIMS,2024-01-01T05:00:00Z,PRB02,STIC,20230725-20240219,HS,21059657,55111.5,4.415,301.7531768595,1,excellent,NA
AIMS,2024-01-01T05:30:00Z,PRB02,STIC,20230725-20240219,HS,21059657,55111.5,4.207,301.7531768595,1,excellent,NA
AIMS,2024-01-01T06:00:00Z,PRB02,STIC,20230725-20240219,HS,21059657,55111.5,3.998,301.7531768595,1,excellent,NA
AIMS,2024-01-01T06:30:00Z,PRB02,STIC,20230725-20240219,HS,21059657,55111.5,4.102,301.7531768595,1,excellent,NA
