project,datetime,siteId,rType,rep,sublocation,SN,condUncal,tempC,SpC,wetdry,qual_rating,QAQC,year
AIMS,2023-05-19T14:30:00Z,STIC15,STIC,20230101-20231231,SW,20600943,4305.6,NA,32.04023624,1,excellent,NA,2023
AIMS,2023-05-19T14:45:00Z,STIC15,STIC,20230101-20231231,SW,20600943,4305.6,NA,32.04023624,1,excellent,NA,2023
AIMS,2023-05-19T15:00:00Z,STIC15,STIC,20230101-20231231,SW,20600943,4305.6,7.983,32.04023624,1,excellent,NA,2023
AIMS,2023-05-19T15:15:00Z,STIC15,STIC,20230101-20231231,SW,20600943,4305.6,7.782,32.04023624,1,excellent,NA,2023
AIMS,2023-05-19T15:30:00Z,STIC15,STIC,20230101-20231231,SW,20600943,4133.4,7.582,30.47048552,1,excellent,NA,2023
AIMS,2023-05-19T15:45:00Z,STIC15,STIC,20230101-20231231,SW,20600943,4133.4,7.582,30.47048552,1,excellent,NA,2023
AIMS,2023-05-19T16:00:00Z,STIC15,STIC,20230101-20231231,SW,20600943,4133.4,7.481,30.47048552,1,excellent,NA,2023
AIMS,2023-05-19T16:15:00Z,STIC15,STIC,20230101-20231231,SW,20600943,4133.4,7.381,30.47048552,1,excellent,NA,2023
AIMS,2023-05-19T16:30:00Z,STIC15,STIC,20230101-20231231,SW,20600943,4133.4,7.28,30.47048552,1,excellent,NA,2023
AIMS,2023-05-19T16:45:00Z,STIC15,STIC,20230101-20231231,SW,20600943,3961.1,7.179,28.89982321,1,excellent,NA,2023
AIMS,2023-05-19T17:00:00Z,STIC15,STIC,20230101-20231231,SW,20600943,3961.1,7.079,28.89982321,1,excellent,NA,2023
AIMS,2023-05-19T17:15:00Z,STIC15,STIC,20230101-20231231,SW,20600943,3961.1,6.978,28.89982321,1,excellent,NA,2023
AIMS,2023-05-19T17:30:00Z,STIC15,STIC,20230101-20231231,SW,20600943,3961.1,6.877,28.89982321,1,excellent,NA,2023
AIMS,2023-05-19T17:45:00Z,STIC15,STIC,20230101-20231231,SW,20600943,3961.1,6.775,28.89982321,1,excellent,NA,2023
AIMS,2023-05-19T18:00:00Z,STIC15,STIC,20230101-20231231,SW,20600943,3961.1,6.674,28.89982321,1,excellent,NA,2023
AIMS,2023-05-19T18:15:00Z,STIC15,STIC,20230101-20231231,SW,20600943,3788.9,6.471,27.33007249,1,excellent,NA,2023
AIMS,2023-05-19T18:30:00Z,STIC15,STIC,20230101-20231231,SW,20600943,3788.9,6.37,27.33007249,1,excellent,NA,2023
AIMS,2023-05-19T18:45:00Z,STIC15,STIC,20230101-20231231,SW,20600943,3961.1,6.268,28.89982321,1,excellent,NA,2023
AIMS,2023-05-19T19:00:00Z,STIC15,STIC,20230101-20231231,SW,20600943,3788.9,6.166,27.33007249,1,excellent,NA,2023
AIMS,2023-05-19T19:15:00Z,STIC15,STIC,20230101-20231231,SW,20600943,3788.9,5.962,27.33007249,1,excellent,NA,2023
AIMS,2023-05-19T19:30:00Z,STIC15,STIC,20230101-20231231,SW,20600943,3788.9,5.86,27.33007249,1,excellent,NA,2023
AIMS,2023-05-19T19:45:00Z,STIC15,STIC,20230101-20231231,SW,20600943,3788.9,5.86,27.33007249,1,excellent,NA,2023
AIMS,2023-05-19T20:00:00Z,STIC15,STIC,20230101-20231231,SW,20600943,3961.1,5.86,28.89982321,1,excellent,NA,2023
AIMS,2023-05-19T20:15:00Z,STIC15,STIC,20230101-20231231,SW,20600943,3961.1,5.757,28.89982321,1,excellent,NA,2023
AIMS,2023-05-19T20:30:00Z,STIC15,STIC,20230101-20231231,SW,20600943,3961.1,5.757,28.89982321,1,excellent,NA,2023
AIMS,2023-05-19T20:45:00Z,STIC15,STIC,20230101-20231231,SW,20600943,3961.1,5.757,28.89982321,1,excellent,NA,2023
AIMS,2023-05-19T21:00:00Z,STIC15,STIC,20230101-20231231,SW,20600943,3788.9,5.655,27.33007249,1,excellent,NA,2023
AIMS,2023-05-19T21:15:00Z,STIC15,STIC,20230101-20231231,SW,20600943,3788.9,5.655,27.33007249,1,excellent,NA,2023
AIMS,2023-05-19T21:30:00Z,STIC15,STIC,20230101-20231231,SW,20600943,3788.9,5.655,27.33007249,1,excellent,NA,2023
AIMS,2023-05-19T21:45:00Z,STIC15,STIC,20230101-20231231,SW,20600943,3788.9,5.655,27.33007249,1,excellent,NA,2023
AIMS,2023-05-19T22:00:00Z,STIC15,STIC,20230101-20231231,SW,20600943,3788.9,5.552,27.33007249,1,excellent,NA,2023
AIMS,2023-05-19T22:15:00Z,STIC15,STIC,20230101-20231231,SW,20600943,3788.9,5.552,27.33007249,1,excellent,NA,2023
AIMS,2023-05-19T22:30:00Z,STIC15,STIC,20230101-20231231,SW,20600943,3788.9,5.552,27.33007249,1,excellent,NA,2023
AIMS,2023-05-19T22:45:00Z,STIC15,STIC,20230101-20231231,SW,20600943,3961.1,5.552,28.89982321,1,excellent,NA,2023
AIMS,2023-05-19T23:00:00Z,STIC15,STIC,20230101-20231231,SW,20600943,3961.1,5.552,28.89982321,1,excellent,NA,2023
AIMS,2023-05-19T23:15:00Z,STIC15,STIC,20230101-20231231,SW,20600943,3961.1,5.552,28.89982321,1,excellent,NA,2023
AIMS,2023-05-19T23:30:00Z,STIC15,STIC,20230101-20231231,SW,20600943,3961.1,5.552,28.89982321,1,excellent,NA,2023
AIMS,2023-05-19T23:45:00Z,STIC15,STIC,20230101-20231231,SW,20600943,3961.1,5.552,28.89982321,1,excellent,NA,2023
AIMS,2023-05-20T00:00:00Z,STIC15,STIC,20230101-20231231,SW,20600943,3961.1,5.45,28.89982321,1,excellent,NA,2023
AIMS,2023-05-20T00:15:00Z,STIC15,STIC,20230101-20231231,SW,20600943,3961.1,5.45,28.89982321,1,excellent,NA,2023
AIMS,2023-05-20T00:30:00Z,STIC15,STIC,20230101-20231231,SW,20600943,3961.1,5.45,28.89982321,1,excellent,NA,2023
AIMS,2023-05-20T00:45:00Z,STIC15,STIC,20230101-20231231,SW,20600943,3961.1,5.45,28.89982321,1,excellent,NA,2023
AIMS,2023-05-20T01:00:00Z,STIC15,STIC,20230101-20231231,SW,20600943,3961.1,5.45,28.89982321,1,excellent,NA,2023
AIMS,2023-05-20T01:15:00Z,STIC15,STIC,20230101-20231231,SW,20600943,3961.1,5.45,28.89982321,1,excellent,NA,2023
AIMS,2023-05-20T01:30:00Z,STIC15,STIC,20230101-20231231,SW,20600943,3961.1,5.45,28.89982321,1,excellent,NA,2023
AIMS,2023-05-20T01:45:00Z,STIC15,STIC,20230101-20231231,SW,20600943,3961.1,5.45,28.89982321,1,excellent,NA,2023
AIMS,2023-05-20T02:00:00Z,STIC15,STIC,20230101-20231231,SW,20600943,3961.1,5.45,28.89982321,1,excellent,NA,2023
AIMS,2023-05-20T02:15:00Z,STIC15,STIC,20230101-20231231,SW,20600943,3961.1,5.45,28.89982321,1,excellent,NA,2023
AIMS,2023-05-20T02:30:00Z,STIC15,STIC,20230101-20231231,SW,20600943,3961.1,5.45,28.89982321,1,excellent,NA,2023
AIMS,2023-05-20T02:45:00Z,STIC15,STIC,20230101-20231231,SW,20600943,3961.1,5.45,28.89982321,1,excellent,NA,2023
AIMS,2023-05-20T03:00:00Z,STIC15,STIC,20230101-20231231,SW,20600943,3961.1,5.45,28.89982321,1,excellent,NA,2023
AIMS,2023-05-20T03:15:00Z,STIC15,STIC,20230101-20231231,SW,20600943,3961.1,5.45,28.89982321,1,excellent,NA,2023
AIMS,2023-05-20T03:30:00Z,STIC15,STIC,20230101-20231231,SW,20600943,3961.1,5.347,28.89982321,1,excellent,NA,2023
AIMS,2023-05-20T03:45:00Z,STIC15,STIC,20230101-20231231,SW,20600943,3961.1,5.347,28.89982321,1,excellent,NA,2023
AIMS,2023-05-20T04:00:00Z,STIC15,STIC,20230101-20231231,SW,20600943,3961.1,5.347,28.89982321,1,excellent,NA,2023
AIMS,2023-05-20T04:15:00Z,STIC15,STIC,20230101-20231231,SW,20600943,3961.1,5.45,28.89982321,1,excellent,NA,2023
AIMS,2023-05-20T04:30:00Z,STIC15,STIC,20230101-20231231,SW,20600943,3961.1,5.347,28.89982321,1,excellent,NA,2023
AIMS,2023-05-20T04:45:00Z,STIC15,STIC,20230101-20231231,SW,20600943,3961.1,5.347,28.89982321,1,excellent,NA,2023
