project,datetime,siteId,rType,rep,sublocation,SN,condUncal,tempC,SpC,wetdry,qual_rating,QAQC,year
AIMS,2023-05-11T02:30:00Z,GBJ45,STIC,20230511-20231004,SW,21193621,14466.8,NA,61.78883367,1,excellent,NA,2023
AIMS,2023-05-11T02:45:00Z,GBJ45,STIC,20230511-20231004,SW,21193621,14466.8,7.28,61.78883367,1,excellent,NA,2023
AIMS,2023-05-11T05:30:00Z,GBJ45,STIC,20230511-20231004,SW,21193621,16533.4,8.68,76.88359704,1,excellent,NA,2023
AIMS,2023-05-11T05:45:00Z,GBJ45,STIC,20230511-20231004,SW,21193621,16533.4,8.779,76.88359704,1,excellent,NA,2023
AIMS,2023-05-11T06:00:00Z,GBJ45,STIC,20230511-20231004,SW,21193621,16533.4,8.779,76.88359704,1,excellent,NA,2023
AIMS,2023-05-11T03:15:00Z,GBJ45,STIC,20230511-20231004,SW,21193621,15155.7,7.582,66.82066493,1,excellent,NA,2023
AIMS,2023-05-11T06:30:00Z,GBJ45,STIC,20230511-20231004,SW,21193621,16533.4,8.779,76.88359704,1,excellent,NA,2023
AIMS,2023-05-11T06:45:00Z,GBJ45,STIC,20230511-20231004,SW,21193621,16533.4,8.779,76.88359704,1,excellent,NA,2023
AIMS,2023-05-11T03:45:00Z,GBJ45,STIC,20230511-20231004,SW,21193621,15155.7,7.983,66.82066493,1,excellent,NA,2023
AIMS,2023-05-11T03:00:00Z,GBJ45,STIC,20230511-20231004,SW,21193621,14466.8,7.481,61.78883367,1,excellent,NA,2023
AIMS,2023-05-11T04:15:00Z,GBJ45,STIC,20230511-20231004,SW,21193621,15844.5,8.282,71.85176578,1,excellent,NA,2023
AIMS,2023-05-11T04:30:00Z,GBJ45,STIC,20230511-20231004,SW,21193621,15844.5,8.382,71.85176578,1,excellent,NA,2023
AIMS,2023-05-11T04:45:00Z,GBJ45,STIC,20230511-20231004,SW,21193621,16533.4,8.481,76.88359704,1,excellent,NA,2023
AIMS,2023-05-11T04:00:00Z,GBJ45,STIC,20230511-20231004,SW,21193621,15844.5,8.182,71.85176578,1,excellent,NA,2023
AIMS,2023-05-11T05:15:00Z,GBJ45,STIC,20230511-20231004,SW,21193621,16533.4,8.581,76.88359704,1,excellent,NA,2023
AIMS,2023-05-11T08:45:00Z,GBJ45,STIC,20230511-20231004,SW,21193621,16533.4,7.983,76.88359704,1,excellent,NA,2023
AIMS,2023-05-11T09:00:00Z,GBJ45,STIC,20230511-20231004,SW,21193621,16533.4,7.882,76.88359704,1,excellent,NA,2023
AIMS,2023-05-11T09:15:00Z,GBJ45,STIC,20230511-20231004,SW,21193621,16533.4,7.682,76.88359704,1,excellent,NA,2023
AIMS,2023-05-11T06:15:00Z,GBJ45,STIC,20230511-20231004,SW,21193621,16533.4,8.779,76.88359704,1,excellent,NA,2023
AIMS,2023-05-11T09:45:00Z,GBJ45,STIC,20230511-20231004,SW,21193621,16533.4,7.481,76.88359704,1,excellent,NA,2023
AIMS,2023-05-11T10:00:00Z,GBJ45,STIC,20230511-20231004,SW,21193621,16533.4,7.381,76.88359704,1,excellent,NA,2023
AIMS,2023-05-11T07:00:00Z,GBJ45,STIC,20230511-20231004,SW,21193621,16533.4,8.68,76.88359704,1,excellent,NA,2023
AIMS,2023-05-11T07:15:00Z,GBJ45,STIC,20230511-20231004,SW,21193621,16533.4,8.68,76.88359704,1,excellent,NA,2023
AIMS,2023-05-11T07:30:00Z,GBJ45,STIC,20230511-20231004,SW,21193621,16533.4,8.581,76.88359704,1,excellent,NA,2023
AIMS,2023-05-11T07:45:00Z,GBJ45,STIC,20230511-20231004,SW,21193621,16533.4,8.481,76.88359704,1,excellent,NA,2023
AIMS,2023-05-11T08:00:00Z,GBJ45,STIC,20230511-20231004,SW,21193621,16533.4,8.382,76.88359704,1,excellent,NA,2023
AIMS,2023-05-11T05:00:00Z,GBJ45,STIC,20230511-20231004,SW,21193621,16533.4,8.581,76.88359704,1,excellent,NA,2023
AIMS,2023-05-11T08:30:00Z,GBJ45,STIC,20230511-20231004,SW,21193621,16533.4,8.182,76.88359704,1,excellent,NA,2023
AIMS,2023-05-11T12:00:00Z,GBJ45,STIC,20230511-20231004,SW,21193621,16533.4,6.775,76.88359704,1,excellent,NA,2023
AIMS,2023-05-11T02:15:00Z,GBJ45,STIC,20230511-20231004,SW,21193621,14466.8,NA,61.78883367,1,excellent,NA,2023
AIMS,2023-05-11T12:30:00Z,GBJ45,STIC,20230511-20231004,SW,21193621,16533.4,6.674,76.88359704,1,excellent,NA,2023
AIMS,2023-05-11T12:45:00Z,GBJ45,STIC,20230511-20231004,SW,21193621,16533.4,6.674,76.88359704,1,excellent,NA,2023
AIMS,2023-05-11T13:00:00Z,GBJ45,STIC,20230511-20231004,SW,21193621,16533.4,6.573,76.88359704,1,excellent,NA,2023
AIMS,2023-05-11T13:15:00Z,GBJ45,STIC,20230511-20231004,SW,21193621,16533.4,6.573,76.88359704,1,excellent,NA,2023
AIMS,2023-05-11T03:30:00Z,GBJ45,STIC,20230511-20231004,SW,21193621,15155.7,7.782,66.82066493,1,excellent,NA,2023
AIMS,2023-05-11T13:45:00Z,GBJ45,STIC,20230511-20231004,SW,21193621,16533.4,6.37,76.88359704,1,excellent,NA,2023
AIMS,2023-05-11T14:00:00Z,GBJ45,STIC,20230511-20231004,SW,21193621,15844.5,6.37,71.85176578,1,excellent,NA,2023
AIMS,2023-05-11T14:15:00Z,GBJ45,STIC,20230511-20231004,SW,21193621,15844.5,6.268,71.85176578,1,excellent,NA,2023
AIMS,2023-05-11T14:30:00Z,GBJ45,STIC,20230511-20231004,SW,21193621,15844.5,6.268,71.85176578,1,excellent,NA,2023
AIMS,2023-05-11T14:45:00Z,GBJ45,STIC,20230511-20231004,SW,21193621,15844.5,6.268,71.85176578,1,excellent,NA,2023
