project,datetime,siteId,rType,rep,sublocation,SN,condUncal,tempC,SpC,wetdry,qual_rating,QAQC,year
AIMS,2023-05-08T07:45:00Z,GBJ31,STIC,20230508-20231231,SW,21184462,12400.1,5.962,49.53210602,1,good,NA,2023
AIMS,2023-05-08T07:30:00Z,GBJ31,STIC,20230508-20231231,SW,21184462,12400.1,5.86,49.53210602,1,good,NA,2023
AIMS,2023-05-08T08:45:00Z,GBJ31,STIC,20230508-20231231,SW,21184462,13089,5.962,54.05592846,1,good,NA,2023
AIMS,2023-05-08T08:00:00Z,GBJ31,STIC,20230508-20231231,SW,21184462,12400.1,6.064,49.53210602,1,good,NA,2023
AIMS,2023-05-08T09:15:00Z,GBJ31,STIC,20230508-20231231,SW,21184462,4994.5,5.757,0.901507265,1,good,NA,2023
AIMS,2023-05-08T09:30:00Z,GBJ31,STIC,20230508-20231231,SW,21184462,12400.1,5.757,49.53210602,1,good,NA,2023
AIMS,2023-05-08T09:45:00Z,GBJ31,STIC,20230508-20231231,SW,21184462,4650,5.757,0,1,good,C,2023
AIMS,2023-05-08T10:00:00Z,GBJ31,STIC,20230508-20231231,SW,21184462,4994.5,5.757,0.901507265,1,good,NA,2023
AIMS,2023-05-08T07:00:00Z,GBJ31,STIC,20230508-20231231,SW,21184462,13089,6.064,54.05592846,1,good,NA,2023
AIMS,2023-05-08T10:30:00Z,GBJ31,STIC,20230508-20231231,SW,21184462,13089,5.655,54.05592846,1,good,NA,2023
AIMS,2023-05-08T10:45:00Z,GBJ31,STIC,20230508-20231231,SW,21184462,12400.1,5.655,49.53210602,1,good,NA,2023
AIMS,2023-05-08T11:00:00Z,GBJ31,STIC,20230508-20231231,SW,21184462,13089,5.757,54.05592846,1,good,NA,2023
AIMS,2023-05-08T11:15:00Z,GBJ31,STIC,20230508-20231231,SW,21184462,4822.3,5.655,0,1,good,C,2023
AIMS,2023-05-08T08:15:00Z,GBJ31,STIC,20230508-20231231,SW,21184462,13777.9,6.064,58.5797509,1,good,NA,2023
AIMS,2023-05-08T11:45:00Z,GBJ31,STIC,20230508-20231231,SW,21184462,12400.1,5.757,49.53210602,1,good,NA,2023
AIMS,2023-05-08T12:00:00Z,GBJ31,STIC,20230508-20231231,SW,21184462,4650,5.757,0,1,good,C,2023
AIMS,2023-05-08T09:00:00Z,GBJ31,STIC,20230508-20231231,SW,21184462,13089,5.86,54.05592846,1,good,NA,2023
AIMS,2023-05-08T12:30:00Z,GBJ31,STIC,20230508-20231231,SW,21184462,13089,5.655,54.05592846,1,good,NA,2023
AIMS,2023-05-08T12:45:00Z,GBJ31,STIC,20230508-20231231,SW,21184462,11711.2,5.655,45.00828357,1,good,NA,2023
AIMS,2023-05-08T13:00:00Z,GBJ31,STIC,20230508-20231231,SW,21184462,4994.5,5.655,0.901507265,1,good,NA,2023
AIMS,2023-05-08T13:15:00Z,GBJ31,STIC,20230508-20231231,SW,21184462,13777.9,5.655,58.5797509,1,good,NA,2023
AIMS,2023-05-08T10:15:00Z,GBJ31,STIC,20230508-20231231,SW,21184462,4477.8,5.757,0,1,good,C,2023
AIMS,2023-05-08T13:45:00Z,GBJ31,STIC,20230508-20231231,SW,21184462,12400.1,5.552,49.53210602,1,good,NA,2023
AIMS,2023-05-08T14:00:00Z,GBJ31,STIC,20230508-20231231,SW,21184462,13089,5.552,54.05592846,1,good,NA,2023
AIMS,2023-05-08T14:15:00Z,GBJ31,STIC,20230508-20231231,SW,21184462,13089,5.552,54.05592846,1,good,NA,2023
AIMS,2023-05-08T14:30:00Z,GBJ31,STIC,20230508-20231231,SW,21184462,12400.1,5.45,49.53210602,1,good,NA,2023
AIMS,2023-05-08T11:30:00Z,GBJ31,STIC,20230508-20231231,SW,21184462,13089,5.655,54.05592846,1,good,NA,2023
AIMS,2023-05-08T15:00:00Z,GBJ31,STIC,20230508-20231231,SW,21184462,12400.1,5.45,49.53210602,1,good,NA,2023
AIMS,2023-05-08T15:15:00Z,GBJ31,STIC,20230508-20231231,SW,21184462,12400.1,5.45,49.53210602,1,good,NA,2023
AIMS,2023-05-08T12:15:00Z,GBJ31,STIC,20230508-20231231,SW,21184462,13777.9,5.655,58.5797509,1,good,NA,2023
AIMS,2023-05-08T15:45:00Z,GBJ31,STIC,20230508-20231231,SW,21184462,12400.1,5.45,49.53210602,1,good,NA,2023
AIMS,2023-05-08T16:00:00Z,GBJ31,STIC,20230508-20231231,SW,21184462,12400.1,5.45,49.53210602,1,good,NA,2023
AIMS,2023-05-08T16:15:00Z,GBJ31,STIC,20230508-20231231,SW,21184462,12400.1,5.45,49.53210602,1,good,NA,2023
AIMS,2023-05-08T16:30:00Z,GBJ31,STIC,20230508-20231231,SW,21184462,13089,5.347,54.05592846,1,good,NA,2023
AIMS,2023-05-08T16:45:00Z,GBJ31,STIC,20230508-20231231,SW,21184462,5166.7,5.347,2.032298708,1,good,NA,2023
AIMS,2023-05-08T17:00:00Z,GBJ31,STIC,20230508-20231231,SW,21184462,12400.1,5.45,49.53210602,1,good,NA,2023
AIMS,2023-05-08T17:15:00Z,GBJ31,STIC,20230508-20231231,SW,21184462,12400.1,5.347,49.53210602,1,good,NA,2023
AIMS,2023-05-08T17:30:00Z,GBJ31,STIC,20230508-20231231,SW,21184462,13089,5.45,54.05592846,1,good,NA,2023
AIMS,2023-05-08T17:45:00Z,GBJ31,STIC,20230508-20231231,SW,21184462,11711.2,5.45,45.00828357,1,good,NA,2023
AIMS,2023-05-08T18:00:00Z,GBJ31,STIC,20230508-20231231,SW,21184462,11022.3,5.45,40.48446113,1,good,NA,2023
AIMS,2023-05-08T18:15:00Z,GBJ31,STIC,20230508-20231231,SW,21184462,12400.1,5.347,49.53210602,1,good,NA,2023
