project,datetime,siteId,rType,rep,sublocation,SN,condUncal,tempC,SpC,wetdry,qual_rating,QAQC,year
AIMS,2023-05-25T08:00:00Z,STIC67,STIC,20230525-20231017,SW,20641925,11022.3,NA,142.9041514,1,excellent,NA,2023
AIMS,2023-05-25T08:15:00Z,STIC67,STIC,20230525-20231017,SW,20641925,10677.8,NA,138.2903799,1,excellent,NA,2023
AIMS,2023-05-25T08:30:00Z,STIC67,STIC,20230525-20231017,SW,20641925,10333.4,8.282,133.6779477,1,excellent,NA,2023
AIMS,2023-05-25T09:00:00Z,STIC67,STIC,20230525-20231017,SW,20641925,5338.9,8.282,66.78830613,1,excellent,NA,2023
AIMS,2023-05-25T09:15:00Z,STIC67,STIC,20230525-20231017,SW,20641925,5338.9,7.983,66.78830613,1,excellent,NA,2023
AIMS,2023-05-25T09:30:00Z,STIC67,STIC,20230525-20231017,SW,20641925,5338.9,8.082,66.78830613,1,excellent,NA,2023
AIMS,2023-05-25T08:45:00Z,STIC67,STIC,20230525-20231017,SW,20641925,10677.8,8.282,138.2903799,1,excellent,NA,2023
AIMS,2023-05-25T10:00:00Z,STIC67,STIC,20230525-20231017,SW,20641925,5338.9,7.983,66.78830613,1,excellent,NA,2023
AIMS,2023-05-25T10:15:00Z,STIC67,STIC,20230525-20231017,SW,20641925,10677.8,7.983,138.2903799,1,excellent,NA,2023
AIMS,2023-05-25T10:30:00Z,STIC67,STIC,20230525-20231017,SW,20641925,10333.4,8.082,133.6779477,1,excellent,NA,2023
AIMS,2023-05-25T09:45:00Z,STIC67,STIC,20230525-20231017,SW,20641925,5338.9,7.882,66.78830613,1,excellent,NA,2023
AIMS,2023-05-25T11:00:00Z,STIC67,STIC,20230525-20231017,SW,20641925,10677.8,7.882,138.2903799,1,excellent,NA,2023
AIMS,2023-05-25T11:15:00Z,STIC67,STIC,20230525-20231017,SW,20641925,5338.9,7.782,66.78830613,1,excellent,NA,2023
AIMS,2023-05-25T11:30:00Z,STIC67,STIC,20230525-20231017,SW,20641925,10333.4,7.582,133.6779477,1,excellent,NA,2023
AIMS,2023-05-25T11:45:00Z,STIC67,STIC,20230525-20231017,SW,20641925,5338.9,7.481,66.78830613,1,excellent,NA,2023
AIMS,2023-05-25T12:00:00Z,STIC67,STIC,20230525-20231017,SW,20641925,10333.4,7.381,133.6779477,1,excellent,NA,2023
AIMS,2023-05-25T12:15:00Z,STIC67,STIC,20230525-20231017,SW,20641925,10333.4,7.381,133.6779477,1,excellent,NA,2023
AIMS,2023-05-25T12:30:00Z,STIC67,STIC,20230525-20231017,SW,20641925,5338.9,7.28,66.78830613,1,excellent,NA,2023
AIMS,2023-05-25T12:45:00Z,STIC67,STIC,20230525-20231017,SW,20641925,5338.9,7.28,66.78830613,1,excellent,NA,2023
AIMS,2023-05-25T13:00:00Z,STIC67,STIC,20230525-20231017,SW,20641925,5338.9,7.28,66.78830613,1,excellent,NA,2023
AIMS,2023-05-25T13:15:00Z,STIC67,STIC,20230525-20231017,SW,20641925,5338.9,7.179,66.78830613,1,excellent,NA,2023
AIMS,2023-05-25T13:30:00Z,STIC67,STIC,20230525-20231017,SW,20641925,10677.8,7.179,138.2903799,1,excellent,NA,2023
AIMS,2023-05-25T13:45:00Z,STIC67,STIC,20230525-20231017,SW,20641925,10677.8,7.179,138.2903799,1,excellent,NA,2023
AIMS,2023-05-25T10:45:00Z,STIC67,STIC,20230525-20231017,SW,20641925,5338.9,7.882,66.78830613,1,excellent,NA,2023
AIMS,2023-05-25T14:15:00Z,STIC67,STIC,20230525-20231017,SW,20641925,10333.4,7.079,133.6779477,1,excellent,NA,2023
AIMS,2023-05-25T14:30:00Z,STIC67,STIC,20230525-20231017,SW,20641925,5338.9,7.079,66.78830613,1,excellent,NA,2023
AIMS,2023-05-25T14:45:00Z,STIC67,STIC,20230525-20231017,SW,20641925,10677.8,7.079,138.2903799,1,excellent,NA,2023
AIMS,2023-05-25T15:00:00Z,STIC67,STIC,20230525-20231017,SW,20641925,5338.9,7.079,66.78830613,1,excellent,NA,2023
AIMS,2023-05-25T15:15:00Z,STIC67,STIC,20230525-20231017,SW,20641925,5338.9,7.079,66.78830613,1,excellent,NA,2023
AIMS,2023-05-25T15:30:00Z,STIC67,STIC,20230525-20231017,SW,20641925,5166.7,7.079,64.48209004,1,excellent,NA,2023
AIMS,2023-05-25T15:45:00Z,STIC67,STIC,20230525-20231017,SW,20641925,5166.7,6.877,64.48209004,1,excellent,NA,2023
AIMS,2023-05-25T16:00:00Z,STIC67,STIC,20230525-20231017,SW,20641925,5166.7,6.978,64.48209004,1,excellent,NA,2023
AIMS,2023-05-25T16:15:00Z,STIC67,STIC,20230525-20231017,SW,20641925,5338.9,6.978,66.78830613,1,excellent,NA,2023
AIMS,2023-05-25T16:30:00Z,STIC67,STIC,20230525-20231017,SW,20641925,5338.9,6.978,66.78830613,1,excellent,NA,2023
AIMS,2023-05-25T16:45:00Z,STIC67,STIC,20230525-20231017,SW,20641925,5338.9,6.978,66.78830613,1,excellent,NA,2023
AIMS,2023-05-25T17:00:00Z,STIC67,STIC,20230525-20231017,SW,20641925,5338.9,6.978,66.78830613,1,excellent,NA,2023
AIMS,2023-05-25T14:00:00Z,STIC67,STIC,20230525-20231017,SW,20641925,10677.8,7.079,138.2903799,1,excellent,NA,2023
AIMS,2023-05-25T17:30:00Z,STIC67,STIC,20230525-20231017,SW,20641925,5338.9,6.978,66.78830613,1,excellent,NA,2023
AIMS,2023-05-25T17:45:00Z,STIC67,STIC,20230525-20231017,SW,20641925,5166.7,6.978,64.48209004,1,excellent,NA,2023
AIMS,2023-05-25T18:00:00Z,STIC67,STIC,20230525-20231017,SW,20641925,5166.7,6.978,64.48209004,1,excellent,NA,2023
AIMS,2023-05-25T18:15:00Z,STIC67,STIC,20230525-20231017,SW,20641925,4994.5,6.978,62.17587394,1,excellent,NA,2023
AIMS,2023-05-25T18:30:00Z,STIC67,STIC,20230525-20231017,SW,20641925,5166.7,6.978,64.48209004,1,excellent,NA,2023
AIMS,2023-05-25T18:45:00Z,STIC67,STIC,20230525-20231017,SW,20641925,4994.5,6.978,62.17587394,1,excellent,NA,2023
AIMS,2023-05-25T19:00:00Z,STIC67,STIC,20230525-20231017,SW,20641925,4994.5,6.877,62.17587394,1,excellent,NA,2023
AIMS,2023-05-25T19:15:00Z,STIC67,STIC,20230525-20231017,SW,20641925,4822.3,6.877,59.86965785,1,excellent,NA,2023
AIMS,2023-05-25T19:30:00Z,STIC67,STIC,20230525-20231017,SW,20641925,5166.7,6.877,64.48209004,1,excellent,NA,2023
AIMS,2023-05-25T19:45:00Z,STIC67,STIC,20230525-20231017,SW,20641925,5338.9,6.877,66.78830613,1,excellent,NA,2023
AIMS,2023-05-25T20:00:00Z,STIC67,STIC,20230525-20231017,SW,20641925,5338.9,6.978,66.78830613,1,excellent,NA,2023
AIMS,2023-05-25T20:15:00Z,STIC67,STIC,20230525-20231017,SW,20641925,5166.7,6.978,64.48209004,1,excellent,NA,2023
AIMS,2023-05-25T20:30:00Z,STIC67,STIC,20230525-20231017,SW,20641925,4994.5,6.978,62.17587394,1,excellent,NA,2023
AIMS,2023-05-25T20:45:00Z,STIC67,STIC,20230525-20231017,SW,20641925,4994.5,6.877,62.17587394,1,excellent,NA,2023
AIMS,2023-05-25T21:00:00Z,STIC67,STIC,20230525-20231017,SW,20641925,5166.7,6.877,64.48209004,1,excellent,NA,2023
AIMS,2023-05-25T21:15:00Z,STIC67,STIC,20230525-20231017,SW,20641925,5166.7,6.877,64.48209004,1,excellent,NA,2023
AIMS,2023-05-25T21:30:00Z,STIC67,STIC,20230525-20231017,SW,20641925,5166.7,6.877,64.48209004,1,excellent,NA,2023
AIMS,2023-05-25T21:45:00Z,STIC67,STIC,20230525-20231017,SW,20641925,5166.7,6.877,64.48209004,1,excellent,NA,2023
AIMS,2023-05-25T22:00:00Z,STIC67,STIC,20230525-20231017,SW,20641925,5166.7,6.877,64.48209004,1,excellent,NA,2023
AIMS,2023-05-25T22:15:00Z,STIC67,STIC,20230525-20231017,SW,20641925,5166.7,6.877,64.48209004,1,excellent,NA,2023
AIMS,2023-05-25T22:30:00Z,STIC67,STIC,20230525-20231017,SW,20641925,5166.7,6.877,64.48209004,1,excellent,NA,2023
AIMS,2023-05-25T22:45:00Z,STIC67,STIC,20230525-20231017,SW,20641925,5166.7,6.775,64.48209004,1,excellent,NA,2023
AIMS,2023-05-25T23:00:00Z,STIC67,STIC,20230525-20231017,SW,20641925,5166.7,6.775,64.48209004,1,excellent,NA,2023
AIMS,2023-05-25T23:15:00Z,STIC67,STIC,20230525-20231017,SW,20641925,5166.7,6.775,64.48209004,1,excellent,NA,2023
AIMS,2023-05-25T23:30:00Z,STIC67,STIC,20230525-20231017,SW,20641925,5166.7,6.877,64.48209004,1,excellent,NA,2023
AIMS,2023-05-25T23:45:00Z,STIC67,STIC,20230525-20231017,SW,20641925,5166.7,6.877,64.48209004,1,excellent,NA,2023
AIMS,2023-05-26T00:00:00Z,STIC67,STIC,20230525-20231017,SW,20641925,5166.7,6.978,64.48209004,1,excellent,NA,2023
AIMS,2023-05-26T00:15:00Z,STIC67,STIC,20230525-20231017,SW,20641925,4822.3,6.978,59.86965785,1,excellent,NA,2023
AIMS,2023-05-26T00:30:00Z,STIC67,STIC,20230525-20231017,SW,20641925,4822.3,7.079,59.86965785,1,excellent,NA,2023
AIMS,2023-05-26T00:45:00Z,STIC67,STIC,20230525-20231017,SW,20641925,4994.5,7.079,62.17587394,1,excellent,NA,2023
AIMS,2023-05-26T01:00:00Z,STIC67,STIC,20230525-20231017,SW,20641925,4994.5,7.079,62.17587394,1,excellent,NA,2023
AIMS,2023-05-26T01:15:00Z,STIC67,STIC,20230525-20231017,SW,20641925,5166.7,6.978,64.48209004,1,excellent,NA,2023
AIMS,2023-05-26T01:30:00Z,STIC67,STIC,20230525-20231017,SW,20641925,5338.9,7.079,66.78830613,1,excellent,NA,2023
AIMS,2023-05-26T01:45:00Z,STIC67,STIC,20230525-20231017,SW,20641925,5338.9,7.179,66.78830613,1,excellent,NA,2023
AIMS,2023-05-26T02:00:00Z,STIC67,STIC,20230525-20231017,SW,20641925,5166.7,7.28,64.48209004,1,excellent,NA,2023
AIMS,2023-05-26T02:15:00Z,STIC67,STIC,20230525-20231017,SW,20641925,5338.9,7.481,66.78830613,1,excellent,NA,2023
AIMS,2023-05-26T02:30:00Z,STIC67,STIC,20230525-20231017,SW,20641925,5338.9,7.582,66.78830613,1,excellent,NA,2023
AIMS,2023-05-26T02:45:00Z,STIC67,STIC,20230525-20231017,SW,20641925,5338.9,7.782,66.78830613,1,excellent,NA,2023
AIMS,2023-05-26T03:00:00Z,STIC67,STIC,20230525-20231017,SW,20641925,5166.7,7.882,64.48209004,1,excellent,NA,2023
AIMS,2023-05-25T17:15:00Z,STIC67,STIC,20230525-20231017,SW,20641925,5338.9,6.978,66.78830613,1,excellent,NA,2023
AIMS,2023-05-26T03:30:00Z,STIC67,STIC,20230525-20231017,SW,20641925,5338.9,8.082,66.78830613,1,excellent,NA,2023
AIMS,2023-05-26T03:45:00Z,STIC67,STIC,20230525-20231017,SW,20641925,5338.9,8.282,66.78830613,1,excellent,NA,2023
AIMS,2023-05-26T04:00:00Z,STIC67,STIC,20230525-20231017,SW,20641925,5338.9,8.481,66.78830613,1,excellent,NA,2023
AIMS,2023-05-26T04:15:00Z,STIC67,STIC,20230525-20231017,SW,20641925,10333.4,8.581,133.6779477,1,excellent,NA,2023
AIMS,2023-05-26T04:30:00Z,STIC67,STIC,20230525-20231017,SW,20641925,5338.9,8.481,66.78830613,1,excellent,NA,2023
AIMS,2023-05-26T04:45:00Z,STIC67,STIC,20230525-20231017,SW,20641925,10333.4,8.382,133.6779477,1,excellent,NA,2023
AIMS,2023-05-26T05:00:00Z,STIC67,STIC,20230525-20231017,SW,20641925,5338.9,8.182,66.78830613,1,excellent,NA,2023
AIMS,2023-05-26T05:15:00Z,STIC67,STIC,20230525-20231017,SW,20641925,5338.9,8.182,66.78830613,1,excellent,NA,2023
AIMS,2023-05-26T05:30:00Z,STIC67,STIC,20230525-20231017,SW,20641925,10333.4,8.481,133.6779477,1,excellent,NA,2023
AIMS,2023-05-26T05:45:00Z,STIC67,STIC,20230525-20231017,SW,20641925,5338.9,7.983,66.78830613,1,excellent,NA,2023
AIMS,2023-05-26T06:00:00Z,STIC67,STIC,20230525-20231017,SW,20641925,5338.9,8.282,66.78830613,1,excellent,NA,2023
AIMS,2023-05-26T06:15:00Z,STIC67,STIC,20230525-20231017,SW,20641925,5338.9,8.182,66.78830613,1,excellent,NA,2023
AIMS,2023-05-26T06:30:00Z,STIC67,STIC,20230525-20231017,SW,20641925,5166.7,7.882,64.48209004,1,excellent,NA,2023
AIMS,2023-05-26T06:45:00Z,STIC67,STIC,20230525-20231017,SW,20641925,5166.7,7.582,64.48209004,1,excellent,NA,2023
AIMS,2023-05-26T07:00:00Z,STIC67,STIC,20230525-20231017,SW,20641925,5166.7,7.481,64.48209004,1,excellent,NA,2023
AIMS,2023-05-26T07:15:00Z,STIC67,STIC,20230525-20231017,SW,20641925,5166.7,7.079,64.48209004,1,excellent,NA,2023
AIMS,2023-05-26T07:30:00Z,STIC67,STIC,20230525-20231017,SW,20641925,4994.5,5.962,62.17587394,1,excellent,NA,2023
AIMS,2023-05-26T07:45:00Z,STIC67,STIC,20230525-20231017,SW,20641925,5166.7,6.471,64.48209004,1,excellent,NA,2023
AIMS,2023-05-26T08:00:00Z,STIC67,STIC,20230525-20231017,SW,20641925,5338.9,7.28,66.78830613,1,excellent,NA,2023
AIMS,2023-05-26T08:15:00Z,STIC67,STIC,20230525-20231017,SW,20641925,10677.8,8.182,138.2903799,1,excellent,NA,2023
AIMS,2023-05-26T08:30:00Z,STIC67,STIC,20230525-20231017,SW,20641925,10677.8,8.68,138.2903799,1,excellent,NA,2023
AIMS,2023-05-26T08:45:00Z,STIC67,STIC,20230525-20231017,SW,20641925,10677.8,8.68,138.2903799,1,excellent,NA,2023
AIMS,2023-05-26T09:00:00Z,STIC67,STIC,20230525-20231017,SW,20641925,10677.8,8.481,138.2903799,1,excellent,NA,2023
AIMS,2023-05-26T09:15:00Z,STIC67,STIC,20230525-20231017,SW,20641925,5338.9,7.882,66.78830613,1,excellent,NA,2023
AIMS,2023-05-26T09:30:00Z,STIC67,STIC,20230525-20231017,SW,20641925,5338.9,7.582,66.78830613,1,excellent,NA,2023
AIMS,2023-05-26T09:45:00Z,STIC67,STIC,20230525-20231017,SW,20641925,10333.4,7.481,133.6779477,1,excellent,NA,2023
AIMS,2023-05-26T10:00:00Z,STIC67,STIC,20230525-20231017,SW,20641925,5338.9,7.481,66.78830613,1,excellent,NA,2023
AIMS,2023-05-26T10:15:00Z,STIC67,STIC,20230525-20231017,SW,20641925,10677.8,7.381,138.2903799,1,excellent,NA,2023
AIMS,2023-05-26T10:30:00Z,STIC67,STIC,20230525-20231017,SW,20641925,5338.9,7.28,66.78830613,1,excellent,NA,2023
AIMS,2023-05-26T10:45:00Z,STIC67,STIC,20230525-20231017,SW,20641925,5338.9,7.179,66.78830613,1,excellent,NA,2023
AIMS,2023-05-26T11:00:00Z,STIC67,STIC,20230525-20231017,SW,20641925,10333.4,7.179,133.6779477,1,excellent,NA,2023
AIMS,2023-05-26T11:15:00Z,STIC67,STIC,20230525-20231017,SW,20641925,5338.9,7.179,66.78830613,1,excellent,NA,2023
