project,datetime,siteId,rType,rep,sublocation,SN,condUncal,tempC,SpC,wetdry,qual_rating,QAQC,year
AIMS,2024-03-04T14:15:00Z,GBJ46,STIC,20240101-20241005,SW,21184378,13089,0.674,62.45327624,1,excellent,NA,2024
AIMS,2024-01-01T00:00:00Z,GBJ46,STIC,20240101-20241005,SW,20600944,33066.9,0.453,458.7699448,1,excellent,NA,2024
AIMS,2024-01-01T00:15:00Z,GBJ46,STIC,20240101-20241005,SW,20600944,33066.9,0.453,458.7699448,1,excellent,NA,2024
AIMS,2024-01-01T00:30:00Z,GBJ46,STIC,20240101-20241005,SW,20600944,33066.9,0.453,458.7699448,1,excellent,NA,2024
AIMS,2024-01-01T00:45:00Z,GBJ46,STIC,20240101-20241005,SW,20600944,33066.9,0.453,458.7699448,1,excellent,NA,2024
AIMS,2024-01-01T01:00:00Z,GBJ46,STIC,20240101-20241005,SW,20600944,33066.9,0.453,458.7699448,1,excellent,NA,2024
AIMS,2024-01-01T01:15:00Z,GBJ46,STIC,20240101-20241005,SW,20600944,33066.9,0.453,458.7699448,1,excellent,NA,2024
AIMS,2024-01-01T01:30:00Z,GBJ46,STIC,20240101-20241005,SW,20600944,33066.9,0.453,458.7699448,1,excellent,NA,2024
AIMS,2024-01-01T01:45:00Z,GBJ46,STIC,20240101-20241005,SW,20600944,33066.9,0.453,458.7699448,1,excellent,NA,2024
AIMS,2024-01-01T02:00:00Z,GBJ46,STIC,20240101-20241005,SW,20600944,33066.9,0.453,458.7699448,1,excellent,NA,2024
AIMS,2024-01-01T02:15:00Z,GBJ46,STIC,20240101-20241005,SW,20600944,33066.9,0.453,458.7699448,1,excellent,NA,2024
AIMS,2024-01-01T02:30:00Z,GBJ46,STIC,20240101-20241005,SW,20600944,33066.9,0.453,458.7699448,1,excellent,NA,2024
AIMS,2024-01-01T02:45:00Z,GBJ46,STIC,20240101-20241005,SW,20600944,33066.9,0.563,458.7699448,1,excellent,NA,2024
AIMS,2024-01-01T03:00:00Z,GBJ46,STIC,20240101-20241005,SW,20600944,33066.9,0.674,458.7699448,1,excellent,NA,2024
AIMS,2024-01-01T03:15:00Z,GBJ46,STIC,20240101-20241005,SW,20600944,33066.9,0.784,458.7699448,1,excellent,NA,2024
AIMS,2024-01-01T03:30:00Z,GBJ46,STIC,20240101-20241005,SW,20600944,33066.9,0.893,458.7699448,1,excellent,NA,2024
AIMS,2024-01-01T03:45:00Z,GBJ46,STIC,20240101-20241005,SW,20600944,33066.9,1.003,458.7699448,1,excellent,NA,2024
AIMS,2024-01-01T04:00:00Z,GBJ46,STIC,20240101-20241005,SW,20600944,33066.9,1.112,458.7699448,1,excellent,NA,2024
AIMS,2024-01-01T04:15:00Z,GBJ46,STIC,20240101-20241005,SW,20600944,33066.9,1.221,458.7699448,1,excellent,NA,2024
AIMS,2024-01-01T04:30:00Z,GBJ46,STIC,20240101-20241005,SW,20600944,33066.9,1.221,458.7699448,1,excellent,NA,2024
AIMS,2024-01-01T04:45:00Z,GBJ46,STIC,20240101-20241005,SW,20600944,33066.9,1.33,458.7699448,1,excellent,NA,2024
AIMS,2024-01-01T05:00:00Z,GBJ46,STIC,20240101-20241005,SW,20600944,33066.9,1.439,458.7699448,1,excellent,NA,2024
AIMS,2024-01-01T05:15:00Z,GBJ46,STIC,20240101-20241005,SW,20600944,33066.9,1.439,458.7699448,1,excellent,NA,2024
AIMS,2024-01-01T05:30:00Z,GBJ46,STIC,20240101-20241005,SW,20600944,33066.9,1.548,458.7699448,1,excellent,NA,2024
AIMS,2024-01-01T05:45:00Z,GBJ46,STIC,20240101-20241005,SW,20600944,33066.9,1.548,458.7699448,1,excellent,NA,2024
AIMS,2024-01-01T06:00:00Z,GBJ46,STIC,20240101-20241005,SW,20600944,33066.9,1.656,458.7699448,1,excellent,NA,2024
AIMS,2024-01-01T06:15:00Z,GBJ46,STIC,20240101-20241005,SW,20600944,33066.9,1.764,458.7699448,1,excellent,NA,2024
AIMS,2024-01-01T06:30:00Z,GBJ46,STIC,20240101-20241005,SW,20600944,33066.9,1.764,458.7699448,1,excellent,NA,2024
AIMS,2024-01-01T06:45:00Z,GBJ46,STIC,20240101-20241005,SW,20600944,34444.7,1.764,478.1338519,1,excellent,NA,2024
AIMS,2024-01-01T07:00:00Z,GBJ46,STIC,20240101-20241005,SW,20600944,34444.7,1.872,478.1338519,1,excellent,NA,2024
AIMS,2024-01-01T07:15:00Z,GBJ46,STIC,20240101-20241005,SW,20600944,34444.7,1.872,478.1338519,1,excellent,NA,2024
AIMS,2024-01-01T07:30:00Z,GBJ46,STIC,20240101-20241005,SW,20600944,34444.7,1.98,478.1338519,1,excellent,NA,2024
AIMS,2024-01-01T07:45:00Z,GBJ46,STIC,20240101-20241005,SW,20600944,34444.7,2.088,478.1338519,1,excellent,NA,2024
AIMS,2024-01-01T08:00:00Z,GBJ46,STIC,20240101-20241005,SW,20600944,34444.7,2.088,478.1338519,1,excellent,NA,2024
AIMS,2024-01-01T08:15:00Z,GBJ46,STIC,20240101-20241005,SW,20600944,34444.7,2.088,478.1338519,1,excellent,NA,2024
AIMS,2024-01-01T08:30:00Z,GBJ46,STIC,20240101-20241005,SW,20600944,34444.7,2.088,478.1338519,1,excellent,NA,2024
AIMS,2024-01-01T08:45:00Z,GBJ46,STIC,20240101-20241005,SW,20600944,34444.7,2.195,478.1338519,1,excellent,NA,2024
AIMS,2024-01-01T09:00:00Z,GBJ46,STIC,20240101-20241005,SW,20600944,34444.7,2.195,478.1338519,1,excellent,NA,2024
AIMS,2024-01-01T09:15:00Z,GBJ46,STIC,20240101-20241005,SW,20600944,34444.7,2.195,478.1338519,1,excellent,NA,2024
AIMS,2024-01-01T09:30:00Z,GBJ46,STIC,20240101-20241005,SW,20600944,34444.7,2.088,478.1338519,1,excellent,NA,2024
AIMS,2024-01-01T09:45:00Z,GBJ46,STIC,20240101-20241005,SW,20600944,34444.7,2.088,478.1338519,1,excellent,NA,2024
AIMS,2024-01-01T10:00:00Z,GBJ46,STIC,20240101-20241005,SW,20600944,34444.7,1.98,478.1338519,1,excellent,NA,2024
AIMS,2024-01-01T10:15:00Z,GBJ46,STIC,20240101-20241005,SW,20600944,34444.7,1.98,478.1338519,1,excellent,NA,2024
AIMS,2024-01-01T10:30:00Z,GBJ46,STIC,20240101-20241005,SW,20600944,34444.7,1.872,478.1338519,1,excellent,NA,2024
AIMS,2024-01-01T10:45:00Z,GBJ46,STIC,20240101-20241005,SW,20600944,33066.9,1.872,458.7699448,1,excellent,NA,2024
AIMS,2024-01-01T11:00:00Z,GBJ46,STIC,20240101-20241005,SW,20600944,33066.9,1.764,458.7699448,1,excellent,NA,2024
AIMS,2024-01-01T11:15:00Z,GBJ46,STIC,20240101-20241005,SW,20600944,33066.9,1.764,458.7699448,1,excellent,NA,2024
AIMS,2024-01-01T11:30:00Z,GBJ46,STIC,20240101-20241005,SW,20600944,33066.9,1.656,458.7699448,1,excellent,NA,2024
AIMS,2024-01-01T11:45:00Z,GBJ46,STIC,20240101-20241005,SW,20600944,33066.9,1.548,458.7699448,1,excellent,NA,2024
AIMS,2024-01-01T12:00:00Z,GBJ46,STIC,20240101-20241005,SW,20600944,33066.9,1.548,458.7699448,1,excellent,NA,2024
AIMS,2024-01-01T12:15:00Z,GBJ46,STIC,20240101-20241005,SW,20600944,33066.9,1.439,458.7699448,1,excellent,NA,2024
AIMS,2024-01-01T12:30:00Z,GBJ46,STIC,20240101-20241005,SW,20600944,33066.9,1.439,458.7699448,1,excellent,NA,2024
AIMS,2024-01-01T12:45:00Z,GBJ46,STIC,20240101-20241005,SW,20600944,33066.9,1.439,458.7699448,1,excellent,NA,2024
AIMS,2024-01-01T13:00:00Z,GBJ46,STIC,20240101-20241005,SW,20600944,33066.9,1.33,458.7699448,1,excellent,NA,2024
AIMS,2024-01-01T13:15:00Z,GBJ46,STIC,20240101-20241005,SW,20600944,33066.9,1.33,458.7699448,1,excellent,NA,2024
AIMS,2024-01-01T13:30:00Z,GBJ46,STIC,20240101-20241005,SW,20600944,33066.9,1.33,458.7699448,1,excellent,NA,2024
AIMS,2024-01-01T13:45:00Z,GBJ46,STIC,20240101-20241005,SW,20600944,33066.9,1.33,458.7699448,1,excellent,NA,2024
AIMS,2024-01-01T14:00:00Z,GBJ46,STIC,20240101-20241005,SW,20600944,33066.9,1.221,458.7699448,1,excellent,NA,2024
AIMS,2024-01-01T14:15:00Z,GBJ46,STIC,20240101-20241005,SW,20600944,33066.9,1.221,458.7699448,1,excellent,NA,2024
AIMS,2024-01-01T14:30:00Z,GBJ46,STIC,20240101-20241005,SW,20600944,33066.9,1.221,458.7699448,1,excellent,NA,2024
AIMS,2024-01-01T14:45:00Z,GBJ46,STIC,20240101-20241005,SW,20600944,33066.9,1.221,458.7699448,1,excellent,NA,2024
AIMS,2024-01-01T15:00:00Z,GBJ46,STIC,20240101-20241005,SW,20600944,33066.9,1.112,458.7699448,1,excellent,NA,2024
AIMS,2024-01-01T15:15:00Z,GBJ46,STIC,20240101-20241005,SW,20600944,33066.9,1.112,458.7699448,1,excellent,NA,2024
AIMS,2024-01-01T15:30:00Z,GBJ46,STIC,20240101-20241005,SW,20600944,33066.9,1.003,458.7699448,1,excellent,NA,2024
AIMS,2024-01-01T15:45:00Z,GBJ46,STIC,20240101-20241005,SW,20600944,33066.9,1.003,458.7699448,1,excellent,NA,2024
AIMS,2024-01-01T16:00:00Z,GBJ46,STIC,20240101-20241005,SW,20600944,33066.9,1.003,458.7699448,1,excellent,NA,2024
AIMS,2024-01-01T16:15:00Z,GBJ46,STIC,20240101-20241005,SW,20600944,33066.9,1.003,458.7699448,1,excellent,NA,2024
AIMS,2024-01-01T16:30:00Z,GBJ46,STIC,20240101-20241005,SW,20600944,33066.9,1.003,458.7699448,1,excellent,NA,2024
AIMS,2024-01-01T16:45:00Z,GBJ46,STIC,20240101-20241005,SW,20600944,33066.9,0.893,458.7699448,1,excellent,NA,2024
AIMS,2024-01-01T17:00:00Z,GBJ46,STIC,20240101-20241005,SW,20600944,33066.9,0.893,458.7699448,1,excellent,NA,2024
AIMS,2024-01-01T17:15:00Z,GBJ46,STIC,20240101-20241005,SW,20600944,33066.9,0.893,458.7699448,1,excellent,NA,2024
AIMS,2024-01-01T17:30:00Z,GBJ46,STIC,20240101-20241005,SW,20600944,33066.9,0.784,458.7699448,1,excellent,NA,2024
AIMS,2024-01-01T17:45:00Z,GBJ46,STIC,20240101-20241005,SW,20600944,33066.9,0.784,458.7699448,1,excellent,NA,2024
