project,datetime,siteId,rType,rep,sublocation,SN,condUncal,tempC,SpC,wetdry,qual_rating,QAQC,year
AIMS,2023-05-25T11:30:00Z,STIC17,STIC,20230525-20231231,SW,20284741,4477.8,NA,58.86406023,1,excellent,NA,2023
AIMS,2023-05-25T11:45:00Z,STIC17,STIC,20230525-20231231,SW,20284741,4477.8,NA,58.86406023,1,excellent,NA,2023
AIMS,2023-05-25T12:00:00Z,STIC17,STIC,20230525-20231231,SW,20284741,4477.8,6.268,58.86406023,1,excellent,NA,2023
AIMS,2023-05-25T12:15:00Z,STIC17,STIC,20230525-20231231,SW,20284741,4477.8,6.166,58.86406023,1,excellent,NA,2023
AIMS,2023-05-25T12:30:00Z,STIC17,STIC,20230525-20231231,SW,20284741,4477.8,6.268,58.86406023,1,excellent,NA,2023
AIMS,2023-05-25T12:45:00Z,STIC17,STIC,20230525-20231231,SW,20284741,4477.8,6.268,58.86406023,1,excellent,NA,2023
AIMS,2023-05-25T13:00:00Z,STIC17,STIC,20230525-20231231,SW,20284741,4477.8,6.268,58.86406023,1,excellent,NA,2023
AIMS,2023-05-25T13:15:00Z,STIC17,STIC,20230525-20231231,SW,20284741,4477.8,6.166,58.86406023,1,excellent,NA,2023
AIMS,2023-05-25T13:30:00Z,STIC17,STIC,20230525-20231231,SW,20284741,4477.8,6.064,58.86406023,1,excellent,NA,2023
AIMS,2023-05-25T13:45:00Z,STIC17,STIC,20230525-20231231,SW,20284741,4477.8,5.962,58.86406023,1,excellent,NA,2023
AIMS,2023-05-25T14:00:00Z,STIC17,STIC,20230525-20231231,SW,20284741,4477.8,6.064,58.86406023,1,excellent,NA,2023
AIMS,2023-05-25T14:15:00Z,STIC17,STIC,20230525-20231231,SW,20284741,4650,6.268,61.30450297,1,excellent,NA,2023
AIMS,2023-05-25T14:30:00Z,STIC17,STIC,20230525-20231231,SW,20284741,4650,6.573,61.30450297,1,excellent,NA,2023
AIMS,2023-05-25T14:45:00Z,STIC17,STIC,20230525-20231231,SW,20284741,4650,6.674,61.30450297,1,excellent,NA,2023
AIMS,2023-05-25T15:00:00Z,STIC17,STIC,20230525-20231231,SW,20284741,4650,6.775,61.30450297,1,excellent,NA,2023
AIMS,2023-05-25T15:15:00Z,STIC17,STIC,20230525-20231231,SW,20284741,4650,6.775,61.30450297,1,excellent,NA,2023
AIMS,2023-05-25T15:30:00Z,STIC17,STIC,20230525-20231231,SW,20284741,4650,6.573,61.30450297,1,excellent,NA,2023
AIMS,2023-05-25T15:45:00Z,STIC17,STIC,20230525-20231231,SW,20284741,4477.8,6.471,58.86406023,1,excellent,NA,2023
AIMS,2023-05-25T16:00:00Z,STIC17,STIC,20230525-20231231,SW,20284741,4650,6.166,61.30450297,1,excellent,NA,2023
AIMS,2023-05-25T16:15:00Z,STIC17,STIC,20230525-20231231,SW,20284741,4650,6.166,61.30450297,1,excellent,NA,2023
AIMS,2023-05-25T16:30:00Z,STIC17,STIC,20230525-20231231,SW,20284741,4650,6.166,61.30450297,1,excellent,NA,2023
AIMS,2023-05-25T16:45:00Z,STIC17,STIC,20230525-20231231,SW,20284741,4650,6.064,61.30450297,1,excellent,NA,2023
AIMS,2023-05-25T17:00:00Z,STIC17,STIC,20230525-20231231,SW,20284741,4650,6.064,61.30450297,1,excellent,NA,2023
AIMS,2023-05-25T17:15:00Z,STIC17,STIC,20230525-20231231,SW,20284741,4477.8,6.064,58.86406023,1,excellent,NA,2023
AIMS,2023-05-25T17:30:00Z,STIC17,STIC,20230525-20231231,SW,20284741,4477.8,6.064,58.86406023,1,excellent,NA,2023
AIMS,2023-05-25T17:45:00Z,STIC17,STIC,20230525-20231231,SW,20284741,4477.8,5.962,58.86406023,1,excellent,NA,2023
AIMS,2023-05-25T18:00:00Z,STIC17,STIC,20230525-20231231,SW,20284741,4477.8,5.962,58.86406023,1,excellent,NA,2023
AIMS,2023-05-25T18:15:00Z,STIC17,STIC,20230525-20231231,SW,20284741,4477.8,5.86,58.86406023,1,excellent,NA,2023
AIMS,2023-05-25T18:30:00Z,STIC17,STIC,20230525-20231231,SW,20284741,4477.8,5.86,58.86406023,1,excellent,NA,2023
AIMS,2023-05-25T18:45:00Z,STIC17,STIC,20230525-20231231,SW,20284741,4477.8,5.757,58.86406023,1,excellent,NA,2023
AIMS,2023-05-25T19:00:00Z,STIC17,STIC,20230525-20231231,SW,20284741,4477.8,5.655,58.86406023,1,excellent,NA,2023
AIMS,2023-05-25T19:15:00Z,STIC17,STIC,20230525-20231231,SW,20284741,4305.6,5.655,56.42361749,1,excellent,NA,2023
AIMS,2023-05-25T19:30:00Z,STIC17,STIC,20230525-20231231,SW,20284741,4477.8,5.655,58.86406023,1,excellent,NA,2023
AIMS,2023-05-25T19:45:00Z,STIC17,STIC,20230525-20231231,SW,20284741,4477.8,5.552,58.86406023,1,excellent,NA,2023
AIMS,2023-05-25T20:00:00Z,STIC17,STIC,20230525-20231231,SW,20284741,4477.8,5.552,58.86406023,1,excellent,NA,2023
AIMS,2023-05-25T20:15:00Z,STIC17,STIC,20230525-20231231,SW,20284741,4477.8,5.552,58.86406023,1,excellent,NA,2023
AIMS,2023-05-25T20:30:00Z,STIC17,STIC,20230525-20231231,SW,20284741,4477.8,5.45,58.86406023,1,excellent,NA,2023
AIMS,2023-05-25T20:45:00Z,STIC17,STIC,20230525-20231231,SW,20284741,4477.8,5.45,58.86406023,1,excellent,NA,2023
AIMS,2023-05-25T21:00:00Z,STIC17,STIC,20230525-20231231,SW,20284741,4477.8,5.45,58.86406023,1,excellent,NA,2023
AIMS,2023-05-25T21:15:00Z,STIC17,STIC,20230525-20231231,SW,20284741,4477.8,5.45,58.86406023,1,excellent,NA,2023
AIMS,2023-05-25T21:30:00Z,STIC17,STIC,20230525-20231231,SW,20284741,4477.8,5.45,58.86406023,1,excellent,NA,2023
AIMS,2023-05-25T21:45:00Z,STIC17,STIC,20230525-20231231,SW,20284741,4477.8,5.347,58.86406023,1,excellent,NA,2023
AIMS,2023-05-25T22:00:00Z,STIC17,STIC,20230525-20231231,SW,20284741,4477.8,5.347,58.86406023,1,excellent,NA,2023
AIMS,2023-05-25T22:15:00Z,STIC17,STIC,20230525-20231231,SW,20284741,4477.8,5.347,58.86406023,1,excellent,NA,2023
AIMS,2023-05-25T22:30:00Z,STIC17,STIC,20230525-20231231,SW,20284741,4477.8,5.347,58.86406023,1,excellent,NA,2023
AIMS,2023-05-25T22:45:00Z,STIC17,STIC,20230525-20231231,SW,20284741,4477.8,5.347,58.86406023,1,excellent,NA,2023
AIMS,2023-05-25T23:00:00Z,STIC17,STIC,20230525-20231231,SW,20284741,4477.8,5.347,58.86406023,1,excellent,NA,2023
AIMS,2023-05-25T23:15:00Z,STIC17,STIC,20230525-20231231,SW,20284741,4477.8,5.347,58.86406023,1,excellent,NA,2023
AIMS,2023-05-25T23:30:00Z,STIC17,STIC,20230525-20231231,SW,20284741,4477.8,5.347,58.86406023,1,excellent,NA,2023
AIMS,2023-05-25T23:45:00Z,STIC17,STIC,20230525-20231231,SW,20284741,4477.8,5.347,58.86406023,1,excellent,NA,2023
AIMS,2023-05-26T00:00:00Z,STIC17,STIC,20230525-20231231,SW,20284741,4477.8,5.244,58.86406023,1,excellent,NA,2023
AIMS,2023-05-26T00:15:00Z,STIC17,STIC,20230525-20231231,SW,20284741,4477.8,5.244,58.86406023,1,excellent,NA,2023
AIMS,2023-05-26T00:30:00Z,STIC17,STIC,20230525-20231231,SW,20284741,4477.8,5.244,58.86406023,1,excellent,NA,2023
AIMS,2023-05-26T00:45:00Z,STIC17,STIC,20230525-20231231,SW,20284741,4477.8,5.244,58.86406023,1,excellent,NA,2023
AIMS,2023-05-26T01:00:00Z,STIC17,STIC,20230525-20231231,SW,20284741,4477.8,5.244,58.86406023,1,excellent,NA,2023
AIMS,2023-05-26T01:15:00Z,STIC17,STIC,20230525-20231231,SW,20284741,4477.8,5.244,58.86406023,1,excellent,NA,2023
AIMS,2023-05-26T01:30:00Z,STIC17,STIC,20230525-20231231,SW,20284741,4477.8,5.244,58.86406023,1,excellent,NA,2023
AIMS,2023-05-26T01:45:00Z,STIC17,STIC,20230525-20231231,SW,20284741,4477.8,5.244,58.86406023,1,excellent,NA,2023
AIMS,2023-05-26T02:00:00Z,STIC17,STIC,20230525-20231231,SW,20284741,4477.8,5.244,58.86406023,1,excellent,NA,2023
