project,datetime,siteId,rType,rep,sublocation,SN,condUncal,tempC,SpC,wetdry,qual_rating,QAQC,year
AIMS,2022-10-07T13:15:00Z,STIC07,STIC,20221007-20221231,SW,21059627,42711.4,9.768,183.3268,1,fair,NA,2022
AIMS,2022-10-07T13:30:00Z,STIC07,STIC,20221007-20221231,SW,21059627,42711.4,9.768,183.3268,1,fair,NA,2022
AIMS,2022-10-07T13:45:00Z,STIC07,STIC,20221007-20221231,SW,21059627,42711.4,9.768,183.3268,1,fair,NA,2022
AIMS,2022-10-07T14:00:00Z,STIC07,STIC,20221007-20221231,SW,21059627,42711.4,9.866,183.3268,1,fair,NA,2022
AIMS,2022-10-07T14:15:00Z,STIC07,STIC,20221007-20221231,SW,21059627,42711.4,9.965,183.3268,1,fair,NA,2022
AIMS,2022-10-07T14:30:00Z,STIC07,STIC,20221007-20221231,SW,21059627,42711.4,9.965,183.3268,1,fair,NA,2022
AIMS,2022-10-07T14:45:00Z,STIC07,STIC,20221007-20221231,SW,21059627,44089.2,10.063,189.6538,1,fair,NA,2022
AIMS,2022-10-07T15:00:00Z,STIC07,STIC,20221007-20221231,SW,21059627,44089.2,10.063,189.6538,1,fair,NA,2022
AIMS,2022-10-07T15:15:00Z,STIC07,STIC,20221007-20221231,SW,21059627,44089.2,10.063,189.6538,1,fair,NA,2022
AIMS,2022-10-07T15:30:00Z,STIC07,STIC,20221007-20221231,SW,21059627,44089.2,10.063,189.6538,1,fair,NA,2022
AIMS,2022-10-07T15:45:00Z,STIC07,STIC,20221007-20221231,SW,21059627,44089.2,10.063,189.6538,1,fair,NA,2022
AIMS,2022-10-07T16:00:00Z,STIC07,STIC,20221007-20221231,SW,21059627,44089.2,10.063,189.6538,1,fair,NA,2022
AIMS,2022-10-07T16:15:00Z,STIC07,STIC,20221007-20221231,SW,21059627,44089.2,9.965,189.6538,1,fair,NA,2022
AIMS,2022-10-07T16:30:00Z,STIC07,STIC,20221007-20221231,SW,21059627,44089.2,9.965,189.6538,1,fair,NA,2022
AIMS,2022-10-07T16:45:00Z,STIC07,STIC,20221007-20221231,SW,21059627,44089.2,9.866,189.6538,1,fair,NA,2022
AIMS,2022-10-07T17:00:00Z,STIC07,STIC,20221007-20221231,SW,21059627,44089.2,9.866,189.6538,1,fair,NA,2022
AIMS,2022-10-07T17:15:00Z,STIC07,STIC,20221007-20221231,SW,21059627,44089.2,9.768,189.6538,1,fair,NA,2022
AIMS,2022-10-07T17:30:00Z,STIC07,STIC,20221007-20221231,SW,21059627,44089.2,9.768,189.6538,1,fair,NA,2022
AIMS,2022-10-07T17:45:00Z,STIC07,STIC,20221007-20221231,SW,21059627,44089.2,9.669,189.6538,1,fair,NA,2022
AIMS,2022-10-07T18:00:00Z,STIC07,STIC,20221007-20221231,SW,21059627,44089.2,9.571,189.6538,1,fair,NA,2022
AIMS,2022-10-07T18:15:00Z,STIC07,STIC,20221007-20221231,SW,21059627,44089.2,9.472,189.6538,1,fair,NA,2022
AIMS,2022-10-07T18:30:00Z,STIC07,STIC,20221007-20221231,SW,21059627,44089.2,9.373,189.6538,1,fair,NA,2022
AIMS,2022-10-07T18:45:00Z,STIC07,STIC,20221007-20221231,SW,21059627,44089.2,9.275,189.6538,1,fair,NA,2022
AIMS,2022-10-07T19:00:00Z,STIC07,STIC,20221007-20221231,SW,21059627,44089.2,9.077,189.6538,1,fair,NA,2022
AIMS,2022-10-07T19:15:00Z,STIC07,STIC,20221007-20221231,SW,21059627,44089.2,8.978,189.6538,1,fair,NA,2022
AIMS,2022-10-07T19:30:00Z,STIC07,STIC,20221007-20221231,SW,21059627,44089.2,8.779,189.6538,1,fair,NA,2022
AIMS,2022-10-07T19:45:00Z,STIC07,STIC,20221007-20221231,SW,21059627,42711.4,8.68,183.3268,1,fair,NA,2022
AIMS,2022-10-07T20:00:00Z,STIC07,STIC,20221007-20221231,SW,21059627,42711.4,8.581,183.3268,1,fair,NA,2022
AIMS,2022-10-07T20:15:00Z,STIC07,STIC,20221007-20221231,SW,21059627,42711.4,8.481,183.3268,1,fair,NA,2022
AIMS,2022-10-07T20:30:00Z,STIC07,STIC,20221007-20221231,SW,21059627,42711.4,8.382,183.3268,1,fair,NA,2022
AIMS,2022-10-07T20:45:00Z,STIC07,STIC,20221007-20221231,SW,21059627,42711.4,8.282,183.3268,1,fair,NA,2022
AIMS,2022-10-07T21:00:00Z,STIC07,STIC,20221007-20221231,SW,21059627,42711.4,8.282,183.3268,1,fair,NA,2022
AIMS,2022-10-07T21:15:00Z,STIC07,STIC,20221007-20221231,SW,21059627,42711.4,8.182,183.3268,1,fair,NA,2022
AIMS,2022-10-07T21:30:00Z,STIC07,STIC,20221007-20221231,SW,21059627,42711.4,8.082,183.3268,1,fair,NA,2022
AIMS,2022-10-07T21:45:00Z,STIC07,STIC,20221007-20221231,SW,21059627,42711.4,8.082,183.3268,1,fair,NA,2022
AIMS,2022-10-07T22:00:00Z,STIC07,STIC,20221007-20221231,SW,21059627,42711.4,7.983,183.3268,1,fair,NA,2022
AIMS,2022-10-07T22:15:00Z,STIC07,STIC,20221007-20221231,SW,21059627,42711.4,7.882,183.3268,1,fair,NA,2022
AIMS,2022-10-07T22:30:00Z,STIC07,STIC,20221007-20221231,SW,21059627,42711.4,7.882,183.3268,1,fair,NA,2022
