project,datetime,siteId,rType,rep,sublocation,SN,condUncal,tempC,SpC,wetdry,qual_rating,QAQC,year
AIMS,2022-04-19T19:45:00Z,STIC04,STIC,20220419-20221231,SW,21044185,86.1,2.942778,0,0,excellent,C,2022
AIMS,2022-04-19T20:00:00Z,STIC04,STIC,20220419-20221231,SW,21044185,86.1,2.837222,0,0,excellent,C,2022
AIMS,2022-04-19T20:15:00Z,STIC04,STIC,20220419-20221231,SW,21044185,86.1,2.623889,0,0,excellent,C,2022
AIMS,2022-04-19T20:30:00Z,STIC04,STIC,20220419-20221231,SW,21044185,86.1,2.41,0,0,excellent,C,2022
AIMS,2022-04-19T20:45:00Z,STIC04,STIC,20220419-20221231,SW,21044185,86.1,2.302778,0,0,excellent,C,2022
AIMS,2022-04-19T21:00:00Z,STIC04,STIC,20220419-20221231,SW,21044185,86.1,2.195,0,0,excellent,C,2022
AIMS,2022-04-19T21:15:00Z,STIC04,STIC,20220419-20221231,SW,21044185,75.3,2.087778,0,0,excellent,C,2022
AIMS,2022-04-19T21:30:00Z,STIC04,STIC,20220419-20221231,SW,21044185,75.3,1.872222,0,0,excellent,C,2022
AIMS,2022-04-19T21:45:00Z,STIC04,STIC,20220419-20221231,SW,21044185,75.3,1.763889,0,0,excellent,C,2022
AIMS,2022-04-19T22:00:00Z,STIC04,STIC,20220419-20221231,SW,21044185,193.8,1.6561110000000001,0,0,excellent,C,2022
AIMS,2022-04-19T22:15:00Z,STIC04,STIC,20220419-20221231,SW,21044185,215.3,1.547778,0,0,excellent,C,2022
AIMS,2022-04-19T22:30:00Z,STIC04,STIC,20220419-20221231,SW,21044185,247.6,1.438889,0,0,excellent,C,2022
AIMS,2022-04-19T22:45:00Z,STIC04,STIC,20220419-20221231,SW,21044185,86.1,1.33,0,0,excellent,C,2022
AIMS,2022-04-19T23:00:00Z,STIC04,STIC,20220419-20221231,SW,21044185,75.3,1.112222,0,0,excellent,C,2022
