project,datetime,siteId,rType,rep,sublocation,SN,condUncal,tempC,SpC,wetdry,qual_rating,QAQC,year
AIMS,2024-06-25T02:45:00Z,GBJ32,STIC,20240507-20241005,SW,21059634,14466.8,8.68,58.22005798,1,excellent,NA,2024
AIMS,2024-06-04T19:45:00Z,GBJ32,STIC,20240507-20241005,SW,21059634,11022.3,7.381,38.12511702,1,excellent,NA,2024
AIMS,2024-06-07T07:45:00Z,GBJ32,STIC,20240507-20241005,SW,21059634,5338.9,8.68,4.968610277,1,excellent,NA,2024
AIMS,2024-09-06T18:00:00Z,GBJ32,STIC,20240507-20241005,SW,21059634,19977.9,10.748,90.37138012,1,excellent,NA,2024
AIMS,2024-06-04T19:00:00Z,GBJ32,STIC,20240507-20241005,SW,21059634,11022.3,7.481,38.12511702,1,excellent,NA,2024
AIMS,2024-06-04T08:45:00Z,GBJ32,STIC,20240507-20241005,SW,21059634,4305.6,7.983,0,1,excellent,C,2024
AIMS,2024-10-04T18:15:00Z,GBJ32,STIC,20240507-20241005,SW,21059634,19977.9,10.357,90.37138012,1,excellent,NA,2024
AIMS,2024-06-24T20:15:00Z,GBJ32,STIC,20240507-20241005,SW,21059634,14466.8,8.282,58.22005798,1,excellent,NA,2024
AIMS,2024-06-24T16:00:00Z,GBJ32,STIC,20240507-20241005,SW,21059634,14466.8,8.481,58.22005798,1,excellent,NA,2024
AIMS,2024-05-23T00:15:00Z,GBJ32,STIC,20240507-20241005,SW,21059634,2927.8,6.166,0,1,excellent,C,2024
AIMS,2024-06-07T15:00:00Z,GBJ32,STIC,20240507-20241005,SW,21059634,5338.9,7.882,4.968610277,1,excellent,NA,2024
AIMS,2024-09-19T12:15:00Z,GBJ32,STIC,20240507-20241005,SW,21059634,19977.9,10.357,90.37138012,1,excellent,NA,2024
AIMS,2024-09-19T22:30:00Z,GBJ32,STIC,20240507-20241005,SW,21059634,19289,9.275,86.35239193,1,excellent,NA,2024
AIMS,2024-06-24T15:45:00Z,GBJ32,STIC,20240507-20241005,SW,21059634,14466.8,8.481,58.22005798,1,excellent,NA,2024
AIMS,2024-09-06T14:15:00Z,GBJ32,STIC,20240507-20241005,SW,21059634,20666.8,11.334,94.39036832,1,excellent,NA,2024
AIMS,2024-05-07T06:30:00Z,GBJ32,STIC,20240507-20241005,SW,21059634,2066.7,5.962,0,1,excellent,C,2024
AIMS,2024-06-06T18:30:00Z,GBJ32,STIC,20240507-20241005,SW,21059634,4994.5,7.782,2.959407877,1,excellent,NA,2024
AIMS,2024-09-06T15:00:00Z,GBJ32,STIC,20240507-20241005,SW,21059634,19977.9,11.139,90.37138012,1,excellent,NA,2024
AIMS,2024-05-22T17:30:00Z,GBJ32,STIC,20240507-20241005,SW,21059634,3444.5,6.37,0,1,excellent,C,2024
AIMS,2024-05-08T19:00:00Z,GBJ32,STIC,20240507-20241005,SW,21059634,2325,5.962,0,1,excellent,C,2024
AIMS,2024-05-09T03:30:00Z,GBJ32,STIC,20240507-20241005,SW,21059634,2411.1,6.471,0,1,excellent,C,2024
AIMS,2024-08-23T21:30:00Z,GBJ32,STIC,20240507-20241005,SW,21059634,19289,10.357,86.35239193,1,excellent,NA,2024
AIMS,2024-09-06T00:15:00Z,GBJ32,STIC,20240507-20241005,SW,21059634,19289,10.161,86.35239193,1,excellent,NA,2024
AIMS,2024-06-06T14:00:00Z,GBJ32,STIC,20240507-20241005,SW,21059634,4994.5,7.882,2.959407877,1,excellent,NA,2024
AIMS,2024-06-16T13:15:00Z,GBJ32,STIC,20240507-20241005,SW,21059634,13089,7.983,50.18208159,1,excellent,NA,2024
AIMS,2024-06-07T14:00:00Z,GBJ32,STIC,20240507-20241005,SW,21059634,5338.9,7.983,4.968610277,1,excellent,NA,2024
AIMS,2024-06-07T09:30:00Z,GBJ32,STIC,20240507-20241005,SW,21059634,5338.9,8.282,4.968610277,1,excellent,NA,2024
AIMS,2024-06-13T09:15:00Z,GBJ32,STIC,20240507-20241005,SW,21059634,13089,8.779,50.18208159,1,excellent,NA,2024
AIMS,2024-06-25T02:30:00Z,GBJ32,STIC,20240507-20241005,SW,21059634,14466.8,8.68,58.22005798,1,excellent,NA,2024
AIMS,2024-09-06T19:45:00Z,GBJ32,STIC,20240507-20241005,SW,21059634,19977.9,10.553,90.37138012,1,excellent,NA,2024
