project,datetime,siteId,rType,rep,sublocation,SN,condUncal,tempC,SpC,wetdry,qual_rating,QAQC,year
AIMS,2023-05-09T07:15:00Z,GBJ62,STIC,20230509-20231231,SW,21193625,3616.7,NA,0,1,excellent,C,2023
AIMS,2023-05-09T09:15:00Z,GBJ62,STIC,20230509-20231231,SW,21193625,3616.7,6.978,0,1,excellent,C,2023
AIMS,2023-05-09T10:15:00Z,GBJ62,STIC,20230509-20231231,SW,21193625,3616.7,6.166,0,1,excellent,C,2023
AIMS,2023-05-09T10:30:00Z,GBJ62,STIC,20230509-20231231,SW,21193625,3616.7,5.962,0,1,excellent,C,2023
AIMS,2023-05-09T09:45:00Z,GBJ62,STIC,20230509-20231231,SW,21193625,3616.7,6.674,0,1,excellent,C,2023
AIMS,2023-05-09T08:00:00Z,GBJ62,STIC,20230509-20231231,SW,21193625,3616.7,7.381,0,1,excellent,C,2023
AIMS,2023-05-09T08:15:00Z,GBJ62,STIC,20230509-20231231,SW,21193625,3616.7,7.481,0,1,excellent,C,2023
AIMS,2023-05-09T07:30:00Z,GBJ62,STIC,20230509-20231231,SW,21193625,3616.7,7.381,0,1,excellent,C,2023
AIMS,2023-05-09T07:45:00Z,GBJ62,STIC,20230509-20231231,SW,21193625,3616.7,7.782,0,1,excellent,C,2023
AIMS,2023-05-09T09:00:00Z,GBJ62,STIC,20230509-20231231,SW,21193625,3616.7,7.28,0,1,excellent,C,2023
AIMS,2023-05-09T12:30:00Z,GBJ62,STIC,20230509-20231231,SW,21193625,3272.2,4.934,0,1,excellent,C,2023
AIMS,2023-05-09T08:30:00Z,GBJ62,STIC,20230509-20231231,SW,21193625,3616.7,7.381,0,1,excellent,C,2023
AIMS,2023-05-09T13:00:00Z,GBJ62,STIC,20230509-20231231,SW,21193625,3272.2,4.727,0,1,excellent,C,2023
AIMS,2023-05-09T10:00:00Z,GBJ62,STIC,20230509-20231231,SW,21193625,3616.7,6.573,0,1,excellent,C,2023
AIMS,2023-05-09T13:30:00Z,GBJ62,STIC,20230509-20231231,SW,21193625,3272.2,4.519,0,1,excellent,C,2023
AIMS,2023-05-09T13:45:00Z,GBJ62,STIC,20230509-20231231,SW,21193625,3272.2,4.519,0,1,excellent,C,2023
AIMS,2023-05-09T10:45:00Z,GBJ62,STIC,20230509-20231231,SW,21193625,3616.7,5.757,0,1,excellent,C,2023
AIMS,2023-05-09T11:00:00Z,GBJ62,STIC,20230509-20231231,SW,21193625,3444.5,5.45,0,1,excellent,C,2023
AIMS,2023-05-09T11:15:00Z,GBJ62,STIC,20230509-20231231,SW,21193625,3444.5,5.347,0,1,excellent,C,2023
AIMS,2023-05-09T11:30:00Z,GBJ62,STIC,20230509-20231231,SW,21193625,3444.5,5.244,0,1,excellent,C,2023
AIMS,2023-05-09T11:45:00Z,GBJ62,STIC,20230509-20231231,SW,21193625,3444.5,5.141,0,1,excellent,C,2023
AIMS,2023-05-09T08:45:00Z,GBJ62,STIC,20230509-20231231,SW,21193625,3616.7,7.381,0,1,excellent,C,2023
AIMS,2023-05-09T12:15:00Z,GBJ62,STIC,20230509-20231231,SW,21193625,3272.2,4.934,0,1,excellent,C,2023
AIMS,2023-05-09T15:45:00Z,GBJ62,STIC,20230509-20231231,SW,21193625,3100,4.102,0,1,excellent,C,2023
AIMS,2023-05-09T09:30:00Z,GBJ62,STIC,20230509-20231231,SW,21193625,3616.7,6.674,0,1,excellent,C,2023
AIMS,2023-05-09T16:15:00Z,GBJ62,STIC,20230509-20231231,SW,21193625,3100,4.207,0,1,excellent,C,2023
AIMS,2023-05-09T16:30:00Z,GBJ62,STIC,20230509-20231231,SW,21193625,3100,4.207,0,1,excellent,C,2023
AIMS,2023-05-09T16:45:00Z,GBJ62,STIC,20230509-20231231,SW,21193625,3100,4.207,0,1,excellent,C,2023
AIMS,2023-05-09T17:00:00Z,GBJ62,STIC,20230509-20231231,SW,21193625,3100,4.207,0,1,excellent,C,2023
AIMS,2023-05-09T17:15:00Z,GBJ62,STIC,20230509-20231231,SW,21193625,3100,4.207,0,1,excellent,C,2023
AIMS,2023-05-09T17:30:00Z,GBJ62,STIC,20230509-20231231,SW,21193625,3100,4.207,0,1,excellent,C,2023
AIMS,2023-05-09T17:45:00Z,GBJ62,STIC,20230509-20231231,SW,21193625,3100,4.207,0,1,excellent,C,2023
AIMS,2023-05-09T18:00:00Z,GBJ62,STIC,20230509-20231231,SW,21193625,3100,4.207,0,1,excellent,C,2023
AIMS,2023-05-09T18:15:00Z,GBJ62,STIC,20230509-20231231,SW,21193625,3100,4.207,0,1,excellent,C,2023
AIMS,2023-05-09T18:30:00Z,GBJ62,STIC,20230509-20231231,SW,21193625,3100,4.207,0,1,excellent,C,2023
AIMS,2023-05-09T18:45:00Z,GBJ62,STIC,20230509-20231231,SW,21193625,3100,4.207,0,1,excellent,C,2023
AIMS,2023-05-09T19:00:00Z,GBJ62,STIC,20230509-20231231,SW,21193625,3100,4.102,0,1,excellent,C,2023
AIMS,2023-05-09T19:15:00Z,GBJ62,STIC,20230509-20231231,SW,21193625,3100,4.102,0,1,excellent,C,2023
AIMS,2023-05-09T19:30:00Z,GBJ62,STIC,20230509-20231231,SW,21193625,3100,4.207,0,1,excellent,C,2023
AIMS,2023-05-09T19:45:00Z,GBJ62,STIC,20230509-20231231,SW,21193625,3100,4.102,0,1,excellent,C,2023
AIMS,2023-05-09T20:00:00Z,GBJ62,STIC,20230509-20231231,SW,21193625,3100,4.207,0,1,excellent,C,2023
AIMS,2023-05-09T20:15:00Z,GBJ62,STIC,20230509-20231231,SW,21193625,3100,4.207,0,1,excellent,C,2023
AIMS,2023-05-09T20:30:00Z,GBJ62,STIC,20230509-20231231,SW,21193625,3100,4.207,0,1,excellent,C,2023
AIMS,2023-05-09T20:45:00Z,GBJ62,STIC,20230509-20231231,SW,21193625,3100,4.311,0,1,excellent,C,2023
AIMS,2023-05-09T21:00:00Z,GBJ62,STIC,20230509-20231231,SW,21193625,3272.2,4.311,0,1,excellent,C,2023
AIMS,2023-05-09T21:15:00Z,GBJ62,STIC,20230509-20231231,SW,21193625,3272.2,4.311,0,1,excellent,C,2023
AIMS,2023-05-09T21:30:00Z,GBJ62,STIC,20230509-20231231,SW,21193625,3272.2,4.311,0,1,excellent,C,2023
AIMS,2023-05-09T21:45:00Z,GBJ62,STIC,20230509-20231231,SW,21193625,3272.2,4.311,0,1,excellent,C,2023
AIMS,2023-05-09T12:00:00Z,GBJ62,STIC,20230509-20231231,SW,21193625,3444.5,5.037,0,1,excellent,C,2023
AIMS,2023-05-09T22:15:00Z,GBJ62,STIC,20230509-20231231,SW,21193625,3272.2,4.311,0,1,excellent,C,2023
AIMS,2023-05-09T22:30:00Z,GBJ62,STIC,20230509-20231231,SW,21193625,3272.2,4.207,0,1,excellent,C,2023
AIMS,2023-05-09T12:45:00Z,GBJ62,STIC,20230509-20231231,SW,21193625,3272.2,4.831,0,1,excellent,C,2023
AIMS,2023-05-09T23:00:00Z,GBJ62,STIC,20230509-20231231,SW,21193625,3272.2,4.207,0,1,excellent,C,2023
AIMS,2023-05-09T13:15:00Z,GBJ62,STIC,20230509-20231231,SW,21193625,3272.2,4.623,0,1,excellent,C,2023
AIMS,2023-05-09T23:30:00Z,GBJ62,STIC,20230509-20231231,SW,21193625,3272.2,4.207,0,1,excellent,C,2023
AIMS,2023-05-09T23:45:00Z,GBJ62,STIC,20230509-20231231,SW,21193625,3272.2,4.207,0,1,excellent,C,2023
AIMS,2023-05-09T14:00:00Z,GBJ62,STIC,20230509-20231231,SW,21193625,3272.2,4.415,0,1,excellent,C,2023
AIMS,2023-05-09T14:15:00Z,GBJ62,STIC,20230509-20231231,SW,21193625,3100,4.311,0,1,excellent,C,2023
