project,datetime,siteId,rType,rep,sublocation,SN,condUncal,tempC,SpC,wetdry,qual_rating,QAQC,year
AIMS,2024-01-01T00:00:00Z,STIC07,STIC,20240101-20241005,SW,21059653,37200.2,-0.213,144.5925429,1,excellent,NA,2024
AIMS,2024-01-01T00:15:00Z,STIC07,STIC,20240101-20241005,SW,21059653,37200.2,-0.213,144.5925429,1,excellent,NA,2024
AIMS,2024-01-01T00:30:00Z,STIC07,STIC,20240101-20241005,SW,21059653,37200.2,-0.102,144.5925429,1,excellent,NA,2024
AIMS,2024-01-01T00:45:00Z,STIC07,STIC,20240101-20241005,SW,21059653,37200.2,0.121,144.5925429,1,excellent,NA,2024
AIMS,2024-01-01T01:00:00Z,STIC07,STIC,20240101-20241005,SW,21059653,37200.2,0.343,144.5925429,1,excellent,NA,2024
AIMS,2024-01-01T01:15:00Z,STIC07,STIC,20240101-20241005,SW,21059653,37200.2,0.674,144.5925429,1,excellent,NA,2024
AIMS,2024-01-01T01:30:00Z,STIC07,STIC,20240101-20241005,SW,21059653,38578,0.893,156.2928009,1,excellent,NA,2024
AIMS,2024-01-01T01:45:00Z,STIC07,STIC,20240101-20241005,SW,21059653,38578,1.112,156.2928009,1,excellent,NA,2024
AIMS,2024-01-01T02:00:00Z,STIC07,STIC,20240101-20241005,SW,21059653,38578,1.221,156.2928009,1,excellent,NA,2024
AIMS,2024-01-01T02:15:00Z,STIC07,STIC,20240101-20241005,SW,21059653,38578,1.439,156.2928009,1,excellent,NA,2024
AIMS,2024-01-01T02:30:00Z,STIC07,STIC,20240101-20241005,SW,21059653,38578,1.548,156.2928009,1,excellent,NA,2024
AIMS,2024-01-01T02:45:00Z,STIC07,STIC,20240101-20241005,SW,21059653,38578,1.764,156.2928009,1,excellent,NA,2024
AIMS,2024-01-01T03:00:00Z,STIC07,STIC,20240101-20241005,SW,21059653,38578,1.872,156.2928009,1,excellent,NA,2024
AIMS,2024-01-01T03:15:00Z,STIC07,STIC,20240101-20241005,SW,21059653,38578,1.98,156.2928009,1,excellent,NA,2024
AIMS,2024-01-01T03:30:00Z,STIC07,STIC,20240101-20241005,SW,21059653,38578,1.98,156.2928009,1,excellent,NA,2024
AIMS,2024-01-01T03:45:00Z,STIC07,STIC,20240101-20241005,SW,21059653,38578,2.088,156.2928009,1,excellent,NA,2024
AIMS,2024-01-01T04:00:00Z,STIC07,STIC,20240101-20241005,SW,21059653,38578,2.088,156.2928009,1,excellent,NA,2024
AIMS,2024-01-01T04:15:00Z,STIC07,STIC,20240101-20241005,SW,21059653,38578,2.088,156.2928009,1,excellent,NA,2024
AIMS,2024-01-01T04:30:00Z,STIC07,STIC,20240101-20241005,SW,21059653,38578,2.195,156.2928009,1,excellent,NA,2024
AIMS,2024-01-01T04:45:00Z,STIC07,STIC,20240101-20241005,SW,21059653,38578,2.195,156.2928009,1,excellent,NA,2024
AIMS,2024-01-01T05:00:00Z,STIC07,STIC,20240101-20241005,SW,21059653,38578,2.303,156.2928009,1,excellent,NA,2024
AIMS,2024-01-01T05:15:00Z,STIC07,STIC,20240101-20241005,SW,21059653,38578,2.303,156.2928009,1,excellent,NA,2024
AIMS,2024-01-01T05:30:00Z,STIC07,STIC,20240101-20241005,SW,21059653,38578,2.303,156.2928009,1,excellent,NA,2024
AIMS,2024-01-01T05:45:00Z,STIC07,STIC,20240101-20241005,SW,21059653,38578,2.303,156.2928009,1,excellent,NA,2024
AIMS,2024-01-01T06:00:00Z,STIC07,STIC,20240101-20241005,SW,21059653,38578,2.41,156.2928009,1,excellent,NA,2024
AIMS,2024-01-01T06:15:00Z,STIC07,STIC,20240101-20241005,SW,21059653,38578,2.41,156.2928009,1,excellent,NA,2024
AIMS,2024-01-01T06:30:00Z,STIC07,STIC,20240101-20241005,SW,21059653,38578,2.73,156.2928009,1,excellent,NA,2024
AIMS,2024-01-01T06:45:00Z,STIC07,STIC,20240101-20241005,SW,21059653,38578,2.943,156.2928009,1,excellent,NA,2024
AIMS,2024-01-01T07:00:00Z,STIC07,STIC,20240101-20241005,SW,21059653,38578,2.837,156.2928009,1,excellent,NA,2024
AIMS,2024-01-01T07:15:00Z,STIC07,STIC,20240101-20241005,SW,21059653,37200.2,2.73,144.5925429,1,excellent,NA,2024
AIMS,2024-01-01T07:30:00Z,STIC07,STIC,20240101-20241005,SW,21059653,38578,2.517,156.2928009,1,excellent,NA,2024
AIMS,2024-01-01T07:45:00Z,STIC07,STIC,20240101-20241005,SW,21059653,38578,2.303,156.2928009,1,excellent,NA,2024
AIMS,2024-01-01T08:00:00Z,STIC07,STIC,20240101-20241005,SW,21059653,38578,2.088,156.2928009,1,excellent,NA,2024
AIMS,2024-01-01T08:15:00Z,STIC07,STIC,20240101-20241005,SW,21059653,38578,1.872,156.2928009,1,excellent,NA,2024
AIMS,2024-01-01T08:30:00Z,STIC07,STIC,20240101-20241005,SW,21059653,38578,1.656,156.2928009,1,excellent,NA,2024
AIMS,2024-01-01T08:45:00Z,STIC07,STIC,20240101-20241005,SW,21059653,38578,1.548,156.2928009,1,excellent,NA,2024
AIMS,2024-01-01T09:00:00Z,STIC07,STIC,20240101-20241005,SW,21059653,38578,1.439,156.2928009,1,excellent,NA,2024
AIMS,2024-01-01T09:15:00Z,STIC07,STIC,20240101-20241005,SW,21059653,38578,1.33,156.2928009,1,excellent,NA,2024
AIMS,2024-01-01T09:30:00Z,STIC07,STIC,20240101-20241005,SW,21059653,38578,1.221,156.2928009,1,excellent,NA,2024
AIMS,2024-01-01T09:45:00Z,STIC07,STIC,20240101-20241005,SW,21059653,37200.2,1.112,144.5925429,1,excellent,NA,2024
AIMS,2024-01-01T10:00:00Z,STIC07,STIC,20240101-20241005,SW,21059653,37200.2,1.003,144.5925429,1,excellent,NA,2024
