project,datetime,siteId,rType,rep,sublocation,SN,condUncal,tempC,SpC,wetdry,qual_rating,QAQC,year
AIMS,2023-05-09T05:30:00Z,GBJ58,STIC,20230509-20231231,SW,21059671,4650,NA,12.71847539,1,excellent,NA,2023
AIMS,2023-05-09T06:15:00Z,GBJ58,STIC,20230509-20231231,SW,21059671,3788.9,5.244,8.278527091,1,excellent,NA,2023
AIMS,2023-05-09T07:30:00Z,GBJ58,STIC,20230509-20231231,SW,21059671,4133.4,5.141,10.05481578,1,excellent,NA,2023
AIMS,2023-05-09T07:45:00Z,GBJ58,STIC,20230509-20231231,SW,21059671,4305.6,5.141,10.94270232,1,excellent,NA,2023
AIMS,2023-05-09T08:00:00Z,GBJ58,STIC,20230509-20231231,SW,21059671,4305.6,5.037,10.94270232,1,excellent,NA,2023
AIMS,2023-05-09T07:15:00Z,GBJ58,STIC,20230509-20231231,SW,21059671,3788.9,5.141,8.278527091,1,excellent,NA,2023
AIMS,2023-05-09T08:30:00Z,GBJ58,STIC,20230509-20231231,SW,21059671,4305.6,5.037,10.94270232,1,excellent,NA,2023
AIMS,2023-05-09T08:45:00Z,GBJ58,STIC,20230509-20231231,SW,21059671,4477.8,5.037,11.83058886,1,excellent,NA,2023
AIMS,2023-05-09T05:45:00Z,GBJ58,STIC,20230509-20231231,SW,21059671,4305.6,5.45,10.94270232,1,excellent,NA,2023
AIMS,2023-05-09T06:00:00Z,GBJ58,STIC,20230509-20231231,SW,21059671,4133.4,5.244,10.05481578,1,excellent,NA,2023
AIMS,2023-05-09T09:30:00Z,GBJ58,STIC,20230509-20231231,SW,21059671,4477.8,4.934,11.83058886,1,excellent,NA,2023
AIMS,2023-05-09T06:30:00Z,GBJ58,STIC,20230509-20231231,SW,21059671,3788.9,5.244,8.278527091,1,excellent,NA,2023
AIMS,2023-05-09T06:45:00Z,GBJ58,STIC,20230509-20231231,SW,21059671,4133.4,5.244,10.05481578,1,excellent,NA,2023
AIMS,2023-05-09T07:00:00Z,GBJ58,STIC,20230509-20231231,SW,21059671,3788.9,5.244,8.278527091,1,excellent,NA,2023
AIMS,2023-05-09T10:30:00Z,GBJ58,STIC,20230509-20231231,SW,21059671,3961.1,4.934,9.166413629,1,excellent,NA,2023
AIMS,2023-05-09T10:45:00Z,GBJ58,STIC,20230509-20231231,SW,21059671,3961.1,4.934,9.166413629,1,excellent,NA,2023
AIMS,2023-05-09T11:00:00Z,GBJ58,STIC,20230509-20231231,SW,21059671,3788.9,4.934,8.278527091,1,excellent,NA,2023
AIMS,2023-05-09T11:15:00Z,GBJ58,STIC,20230509-20231231,SW,21059671,3788.9,4.934,8.278527091,1,excellent,NA,2023
AIMS,2023-05-09T08:15:00Z,GBJ58,STIC,20230509-20231231,SW,21059671,4477.8,5.037,11.83058886,1,excellent,NA,2023
AIMS,2023-05-09T11:45:00Z,GBJ58,STIC,20230509-20231231,SW,21059671,4133.4,4.934,10.05481578,1,excellent,NA,2023
AIMS,2023-05-09T12:00:00Z,GBJ58,STIC,20230509-20231231,SW,21059671,4133.4,4.831,10.05481578,1,excellent,NA,2023
AIMS,2023-05-09T09:00:00Z,GBJ58,STIC,20230509-20231231,SW,21059671,4477.8,5.037,11.83058886,1,excellent,NA,2023
AIMS,2023-05-09T09:15:00Z,GBJ58,STIC,20230509-20231231,SW,21059671,4477.8,4.934,11.83058886,1,excellent,NA,2023
AIMS,2023-05-09T12:45:00Z,GBJ58,STIC,20230509-20231231,SW,21059671,4650,4.934,12.71847539,1,excellent,NA,2023
AIMS,2023-05-09T09:45:00Z,GBJ58,STIC,20230509-20231231,SW,21059671,4477.8,4.934,11.83058886,1,excellent,NA,2023
AIMS,2023-05-09T10:00:00Z,GBJ58,STIC,20230509-20231231,SW,21059671,4305.6,4.934,10.94270232,1,excellent,NA,2023
AIMS,2023-05-09T10:15:00Z,GBJ58,STIC,20230509-20231231,SW,21059671,4133.4,4.934,10.05481578,1,excellent,NA,2023
AIMS,2023-05-09T13:45:00Z,GBJ58,STIC,20230509-20231231,SW,21059671,3788.9,4.934,8.278527091,1,excellent,NA,2023
AIMS,2023-05-09T14:00:00Z,GBJ58,STIC,20230509-20231231,SW,21059671,3961.1,4.934,9.166413629,1,excellent,NA,2023
AIMS,2023-05-09T14:15:00Z,GBJ58,STIC,20230509-20231231,SW,21059671,3961.1,4.934,9.166413629,1,excellent,NA,2023
AIMS,2023-05-09T14:30:00Z,GBJ58,STIC,20230509-20231231,SW,21059671,4133.4,4.934,10.05481578,1,excellent,NA,2023
AIMS,2023-05-09T14:45:00Z,GBJ58,STIC,20230509-20231231,SW,21059671,3961.1,4.934,9.166413629,1,excellent,NA,2023
AIMS,2023-05-09T15:00:00Z,GBJ58,STIC,20230509-20231231,SW,21059671,3961.1,4.934,9.166413629,1,excellent,NA,2023
AIMS,2023-05-09T15:15:00Z,GBJ58,STIC,20230509-20231231,SW,21059671,3961.1,4.934,9.166413629,1,excellent,NA,2023
AIMS,2023-05-09T15:30:00Z,GBJ58,STIC,20230509-20231231,SW,21059671,3961.1,4.934,9.166413629,1,excellent,NA,2023
AIMS,2023-05-09T15:45:00Z,GBJ58,STIC,20230509-20231231,SW,21059671,3961.1,4.934,9.166413629,1,excellent,NA,2023
AIMS,2023-05-09T16:00:00Z,GBJ58,STIC,20230509-20231231,SW,21059671,3788.9,4.934,8.278527091,1,excellent,NA,2023
AIMS,2023-05-09T16:15:00Z,GBJ58,STIC,20230509-20231231,SW,21059671,3961.1,4.934,9.166413629,1,excellent,NA,2023
AIMS,2023-05-09T16:30:00Z,GBJ58,STIC,20230509-20231231,SW,21059671,3961.1,4.934,9.166413629,1,excellent,NA,2023
AIMS,2023-05-09T16:45:00Z,GBJ58,STIC,20230509-20231231,SW,21059671,3961.1,4.934,9.166413629,1,excellent,NA,2023
AIMS,2023-05-09T17:00:00Z,GBJ58,STIC,20230509-20231231,SW,21059671,3961.1,4.934,9.166413629,1,excellent,NA,2023
AIMS,2023-05-09T17:15:00Z,GBJ58,STIC,20230509-20231231,SW,21059671,4133.4,4.934,10.05481578,1,excellent,NA,2023
AIMS,2023-05-09T17:30:00Z,GBJ58,STIC,20230509-20231231,SW,21059671,3961.1,4.934,9.166413629,1,excellent,NA,2023
AIMS,2023-05-09T17:45:00Z,GBJ58,STIC,20230509-20231231,SW,21059671,3961.1,4.934,9.166413629,1,excellent,NA,2023
AIMS,2023-05-09T18:00:00Z,GBJ58,STIC,20230509-20231231,SW,21059671,3961.1,4.934,9.166413629,1,excellent,NA,2023
AIMS,2023-05-09T18:15:00Z,GBJ58,STIC,20230509-20231231,SW,21059671,3961.1,4.934,9.166413629,1,excellent,NA,2023
AIMS,2023-05-09T18:30:00Z,GBJ58,STIC,20230509-20231231,SW,21059671,3961.1,4.934,9.166413629,1,excellent,NA,2023
AIMS,2023-05-09T18:45:00Z,GBJ58,STIC,20230509-20231231,SW,21059671,3961.1,4.934,9.166413629,1,excellent,NA,2023
AIMS,2023-05-09T19:00:00Z,GBJ58,STIC,20230509-20231231,SW,21059671,3961.1,4.934,9.166413629,1,excellent,NA,2023
AIMS,2023-05-09T19:15:00Z,GBJ58,STIC,20230509-20231231,SW,21059671,3961.1,4.934,9.166413629,1,excellent,NA,2023
AIMS,2023-05-09T19:30:00Z,GBJ58,STIC,20230509-20231231,SW,21059671,3961.1,4.934,9.166413629,1,excellent,NA,2023
AIMS,2023-05-09T19:45:00Z,GBJ58,STIC,20230509-20231231,SW,21059671,3961.1,4.934,9.166413629,1,excellent,NA,2023
AIMS,2023-05-09T20:00:00Z,GBJ58,STIC,20230509-20231231,SW,21059671,4133.4,4.934,10.05481578,1,excellent,NA,2023
AIMS,2023-05-09T20:15:00Z,GBJ58,STIC,20230509-20231231,SW,21059671,3961.1,4.934,9.166413629,1,excellent,NA,2023
