project,datetime,siteId,rType,rep,sublocation,SN,condUncal,tempC,SpC,wetdry,qual_rating,QAQC,year
AIMS,2023-05-25T16:45:00Z,STIC11,STIC,20230525-20230919,SW,21059628,5338.9,9.669,15.1675323,1,excellent,NA,2023
AIMS,2023-05-25T17:00:00Z,STIC11,STIC,20230525-20230919,SW,21059628,5338.9,9.275,15.1675323,1,excellent,NA,2023
AIMS,2023-05-25T17:15:00Z,STIC11,STIC,20230525-20230919,SW,21059628,5338.9,9.176,15.1675323,1,excellent,NA,2023
AIMS,2023-05-25T17:30:00Z,STIC11,STIC,20230525-20230919,SW,21059628,5338.9,9.077,15.1675323,1,excellent,NA,2023
AIMS,2023-05-25T17:45:00Z,STIC11,STIC,20230525-20230919,SW,21059628,5338.9,8.978,15.1675323,1,excellent,NA,2023
AIMS,2023-05-25T18:00:00Z,STIC11,STIC,20230525-20230919,SW,21059628,5166.7,8.978,14.35712988,1,excellent,NA,2023
AIMS,2023-05-25T18:15:00Z,STIC11,STIC,20230525-20230919,SW,21059628,5166.7,8.879,14.35712988,1,excellent,NA,2023
AIMS,2023-05-25T18:30:00Z,STIC11,STIC,20230525-20230919,SW,21059628,5166.7,8.779,14.35712988,1,excellent,NA,2023
AIMS,2023-05-25T18:45:00Z,STIC11,STIC,20230525-20230919,SW,21059628,5166.7,8.581,14.35712988,1,excellent,NA,2023
AIMS,2023-05-25T19:00:00Z,STIC11,STIC,20230525-20230919,SW,21059628,5166.7,8.481,14.35712988,1,excellent,NA,2023
AIMS,2023-05-25T19:15:00Z,STIC11,STIC,20230525-20230919,SW,21059628,5166.7,8.282,14.35712988,1,excellent,NA,2023
AIMS,2023-05-25T19:30:00Z,STIC11,STIC,20230525-20230919,SW,21059628,5166.7,8.182,14.35712988,1,excellent,NA,2023
AIMS,2023-05-25T19:45:00Z,STIC11,STIC,20230525-20230919,SW,21059628,5166.7,7.983,14.35712988,1,excellent,NA,2023
AIMS,2023-05-25T20:00:00Z,STIC11,STIC,20230525-20230919,SW,21059628,5166.7,7.882,14.35712988,1,excellent,NA,2023
AIMS,2023-05-25T20:15:00Z,STIC11,STIC,20230525-20230919,SW,21059628,5166.7,7.782,14.35712988,1,excellent,NA,2023
AIMS,2023-05-25T20:30:00Z,STIC11,STIC,20230525-20230919,SW,21059628,5166.7,7.682,14.35712988,1,excellent,NA,2023
AIMS,2023-05-25T20:45:00Z,STIC11,STIC,20230525-20230919,SW,21059628,5166.7,7.582,14.35712988,1,excellent,NA,2023
AIMS,2023-05-25T21:00:00Z,STIC11,STIC,20230525-20230919,SW,21059628,5166.7,7.481,14.35712988,1,excellent,NA,2023
AIMS,2023-05-25T21:15:00Z,STIC11,STIC,20230525-20230919,SW,21059628,5166.7,7.381,14.35712988,1,excellent,NA,2023
AIMS,2023-05-25T21:30:00Z,STIC11,STIC,20230525-20230919,SW,21059628,5166.7,7.381,14.35712988,1,excellent,NA,2023
AIMS,2023-05-25T21:45:00Z,STIC11,STIC,20230525-20230919,SW,21059628,5166.7,7.28,14.35712988,1,excellent,NA,2023
AIMS,2023-05-25T22:00:00Z,STIC11,STIC,20230525-20230919,SW,21059628,5166.7,7.179,14.35712988,1,excellent,NA,2023
AIMS,2023-05-25T22:15:00Z,STIC11,STIC,20230525-20230919,SW,21059628,5166.7,7.179,14.35712988,1,excellent,NA,2023
AIMS,2023-05-25T22:30:00Z,STIC11,STIC,20230525-20230919,SW,21059628,5166.7,7.079,14.35712988,1,excellent,NA,2023
AIMS,2023-05-25T22:45:00Z,STIC11,STIC,20230525-20230919,SW,21059628,5166.7,7.079,14.35712988,1,excellent,NA,2023
AIMS,2023-05-25T23:00:00Z,STIC11,STIC,20230525-20230919,SW,21059628,5166.7,7.079,14.35712988,1,excellent,NA,2023
AIMS,2023-05-25T23:15:00Z,STIC11,STIC,20230525-20230919,SW,21059628,5166.7,7.079,14.35712988,1,excellent,NA,2023
AIMS,2023-05-25T23:30:00Z,STIC11,STIC,20230525-20230919,SW,21059628,5166.7,7.079,14.35712988,1,excellent,NA,2023
AIMS,2023-05-25T23:45:00Z,STIC11,STIC,20230525-20230919,SW,21059628,5166.7,7.079,14.35712988,1,excellent,NA,2023
AIMS,2023-05-26T00:00:00Z,STIC11,STIC,20230525-20230919,SW,21059628,5166.7,6.978,14.35712988,1,excellent,NA,2023
