project,datetime,siteId,rType,rep,sublocation,SN,condUncal,tempC,SpC,wetdry,qual_rating,QAQC,year
AIMS,2023-05-09T15:30:00Z,STIC12,STIC,20230101-20231017,SW,21556961,14466.8,NA,158.7394,1,excellent,NA,2023
AIMS,2023-05-09T15:45:00Z,STIC12,STIC,20230101-20231017,SW,21556961,13089,NA,139.836,1,excellent,NA,2023
AIMS,2023-05-09T16:00:00Z,STIC12,STIC,20230101-20231017,SW,21556961,13777.9,11.334,149.2877,1,excellent,NA,2023
AIMS,2023-05-09T16:15:00Z,STIC12,STIC,20230101-20231017,SW,21556961,13777.9,10.846,149.2877,1,excellent,NA,2023
AIMS,2023-05-09T16:30:00Z,STIC12,STIC,20230101-20231017,SW,21556961,13089,10.063,139.836,1,excellent,NA,2023
AIMS,2023-05-09T16:45:00Z,STIC12,STIC,20230101-20231017,SW,21556961,13089,10.259,139.836,1,excellent,NA,2023
AIMS,2023-05-09T17:00:00Z,STIC12,STIC,20230101-20231017,SW,21556961,13089,10.357,139.836,1,excellent,NA,2023
AIMS,2023-05-09T17:15:00Z,STIC12,STIC,20230101-20231017,SW,21556961,13089,10.161,139.836,1,excellent,NA,2023
AIMS,2023-05-09T17:30:00Z,STIC12,STIC,20230101-20231017,SW,21556961,13089,9.965,139.836,1,excellent,NA,2023
AIMS,2023-05-09T17:45:00Z,STIC12,STIC,20230101-20231017,SW,21556961,13089,9.866,139.836,1,excellent,NA,2023
AIMS,2023-05-09T18:00:00Z,STIC12,STIC,20230101-20231017,SW,21556961,13089,9.571,139.836,1,excellent,NA,2023
AIMS,2023-05-09T18:15:00Z,STIC12,STIC,20230101-20231017,SW,21556961,13089,9.176,139.836,1,excellent,NA,2023
AIMS,2023-05-09T18:30:00Z,STIC12,STIC,20230101-20231017,SW,21556961,12400.1,8.68,130.3843,1,excellent,NA,2023
AIMS,2023-05-09T18:45:00Z,STIC12,STIC,20230101-20231017,SW,21556961,12400.1,7.983,130.3843,1,excellent,NA,2023
AIMS,2023-05-09T19:00:00Z,STIC12,STIC,20230101-20231017,SW,21556961,12400.1,7.582,130.3843,1,excellent,NA,2023
AIMS,2023-05-09T19:15:00Z,STIC12,STIC,20230101-20231017,SW,21556961,12400.1,7.381,130.3843,1,excellent,NA,2023
AIMS,2023-05-09T19:30:00Z,STIC12,STIC,20230101-20231017,SW,21556961,12400.1,6.978,130.3843,1,excellent,NA,2023
AIMS,2023-05-09T19:45:00Z,STIC12,STIC,20230101-20231017,SW,21556961,12400.1,6.775,130.3843,1,excellent,NA,2023
AIMS,2023-05-09T20:00:00Z,STIC12,STIC,20230101-20231017,SW,21556961,12400.1,6.573,130.3843,1,excellent,NA,2023
AIMS,2023-05-09T20:15:00Z,STIC12,STIC,20230101-20231017,SW,21556961,12400.1,6.37,130.3843,1,excellent,NA,2023
AIMS,2023-05-09T20:30:00Z,STIC12,STIC,20230101-20231017,SW,21556961,12400.1,6.166,130.3843,1,excellent,NA,2023
AIMS,2023-05-09T20:45:00Z,STIC12,STIC,20230101-20231017,SW,21556961,12400.1,5.962,130.3843,1,excellent,NA,2023
AIMS,2023-05-09T21:00:00Z,STIC12,STIC,20230101-20231017,SW,21556961,13089,5.86,139.836,1,excellent,NA,2023
AIMS,2023-05-09T21:15:00Z,STIC12,STIC,20230101-20231017,SW,21556961,13089,5.757,139.836,1,excellent,NA,2023
AIMS,2023-05-09T21:30:00Z,STIC12,STIC,20230101-20231017,SW,21556961,13089,5.655,139.836,1,excellent,NA,2023
AIMS,2023-05-09T21:45:00Z,STIC12,STIC,20230101-20231017,SW,21556961,13089,5.552,139.836,1,excellent,NA,2023
AIMS,2023-05-09T22:00:00Z,STIC12,STIC,20230101-20231017,SW,21556961,12400.1,5.45,130.3843,1,excellent,NA,2023
AIMS,2023-05-09T22:15:00Z,STIC12,STIC,20230101-20231017,SW,21556961,13089,5.347,139.836,1,excellent,NA,2023
AIMS,2023-05-09T22:30:00Z,STIC12,STIC,20230101-20231017,SW,21556961,12400.1,5.347,130.3843,1,excellent,NA,2023
