project,datetime,siteId,rType,rep,sublocation,SN,condUncal,tempC,SpC,wetdry,qual_rating,QAQC,year
AIMS,2024-03-04T17:15:00Z,GBJ58,STIC,20240101-20241002,SW,21184378,13089,0.453,62.45327624,1,excellent,NA,2024
AIMS,2024-01-01T00:00:00Z,GBJ58,STIC,20240101-20241002,SW,20896010,13777.9,1.872,122.873068,1,good,NA,2024
AIMS,2024-01-01T00:15:00Z,GBJ58,STIC,20240101-20241002,SW,20896010,13777.9,1.872,122.873068,1,good,NA,2024
AIMS,2024-01-01T00:30:00Z,GBJ58,STIC,20240101-20241002,SW,20896010,13777.9,1.872,122.873068,1,good,NA,2024
AIMS,2024-01-01T00:45:00Z,GBJ58,STIC,20240101-20241002,SW,20896010,13777.9,1.872,122.873068,1,good,NA,2024
AIMS,2024-01-01T01:00:00Z,GBJ58,STIC,20240101-20241002,SW,20896010,13777.9,1.872,122.873068,1,good,NA,2024
AIMS,2024-01-01T01:15:00Z,GBJ58,STIC,20240101-20241002,SW,20896010,13777.9,1.872,122.873068,1,good,NA,2024
AIMS,2024-01-01T01:30:00Z,GBJ58,STIC,20240101-20241002,SW,20896010,13089,1.872,113.7376992,1,good,NA,2024
AIMS,2024-01-01T01:45:00Z,GBJ58,STIC,20240101-20241002,SW,20896010,13777.9,1.872,122.873068,1,good,NA,2024
AIMS,2024-01-01T02:00:00Z,GBJ58,STIC,20240101-20241002,SW,20896010,13777.9,1.872,122.873068,1,good,NA,2024
AIMS,2024-01-01T02:15:00Z,GBJ58,STIC,20240101-20241002,SW,20896010,13777.9,1.98,122.873068,1,good,NA,2024
AIMS,2024-01-01T02:30:00Z,GBJ58,STIC,20240101-20241002,SW,20896010,13777.9,2.088,122.873068,1,good,NA,2024
AIMS,2024-01-01T02:45:00Z,GBJ58,STIC,20240101-20241002,SW,20896010,13777.9,2.195,122.873068,1,good,NA,2024
AIMS,2024-01-01T03:00:00Z,GBJ58,STIC,20240101-20241002,SW,20896010,13777.9,2.303,122.873068,1,good,NA,2024
AIMS,2024-01-01T03:15:00Z,GBJ58,STIC,20240101-20241002,SW,20896010,13777.9,2.517,122.873068,1,good,NA,2024
AIMS,2024-01-01T03:30:00Z,GBJ58,STIC,20240101-20241002,SW,20896010,13777.9,2.624,122.873068,1,good,NA,2024
AIMS,2024-01-01T03:45:00Z,GBJ58,STIC,20240101-20241002,SW,20896010,13777.9,2.73,122.873068,1,good,NA,2024
