project,datetime,siteId,rType,rep,sublocation,SN,condUncal,tempC,SpC,wetdry,qual_rating,QAQC,year
AIMS,2024-03-04T17:30:00Z,GBJ59,STIC,20240101-20241002,SW,21184378,13089,0.343,62.45327624,1,low,NA,2024
AIMS,2024-01-01T00:00:00Z,GBJ59,STIC,20240101-20241002,SW,20848636,5338.9,0.893,0,1,fair,C,2024
AIMS,2024-01-01T00:15:00Z,GBJ59,STIC,20240101-20241002,SW,20848636,17911.2,0.893,86.52850339,1,fair,NA,2024
AIMS,2024-01-01T00:30:00Z,GBJ59,STIC,20240101-20241002,SW,20848636,5166.7,0.893,0,1,fair,C,2024
AIMS,2024-01-01T00:45:00Z,GBJ59,STIC,20240101-20241002,SW,20848636,17222.3,0.893,80.94143841,1,fair,NA,2024
AIMS,2024-01-01T01:00:00Z,GBJ59,STIC,20240101-20241002,SW,20848636,5166.7,0.893,0,1,fair,C,2024
AIMS,2024-01-01T01:15:00Z,GBJ59,STIC,20240101-20241002,SW,20848636,17222.3,0.893,80.94143841,1,fair,NA,2024
AIMS,2024-01-01T01:30:00Z,GBJ59,STIC,20240101-20241002,SW,20848636,5166.7,0.893,0,1,fair,C,2024
AIMS,2024-01-01T01:45:00Z,GBJ59,STIC,20240101-20241002,SW,20848636,17222.3,0.784,80.94143841,1,fair,NA,2024
AIMS,2024-01-01T02:00:00Z,GBJ59,STIC,20240101-20241002,SW,20848636,5166.7,0.893,0,1,fair,C,2024
AIMS,2024-01-01T02:15:00Z,GBJ59,STIC,20240101-20241002,SW,20848636,17222.3,1.003,80.94143841,1,fair,NA,2024
AIMS,2024-01-01T02:30:00Z,GBJ59,STIC,20240101-20241002,SW,20848636,5166.7,1.33,0,1,fair,C,2024
AIMS,2024-01-01T02:45:00Z,GBJ59,STIC,20240101-20241002,SW,20848636,17911.2,1.548,86.52850339,1,fair,NA,2024
AIMS,2024-01-01T03:00:00Z,GBJ59,STIC,20240101-20241002,SW,20848636,5338.9,1.764,0,1,fair,C,2024
AIMS,2024-01-01T03:15:00Z,GBJ59,STIC,20240101-20241002,SW,20848636,17911.2,1.98,86.52850339,1,fair,NA,2024
AIMS,2024-01-01T03:30:00Z,GBJ59,STIC,20240101-20241002,SW,20848636,5166.7,2.195,0,1,fair,C,2024
AIMS,2024-01-01T03:45:00Z,GBJ59,STIC,20240101-20241002,SW,20848636,17911.2,2.303,86.52850339,1,fair,NA,2024
AIMS,2024-01-01T04:00:00Z,GBJ59,STIC,20240101-20241002,SW,20848636,5338.9,2.517,0,1,fair,C,2024
AIMS,2024-01-01T04:15:00Z,GBJ59,STIC,20240101-20241002,SW,20848636,18600.1,2.837,92.11556837,1,fair,NA,2024
AIMS,2024-01-01T04:30:00Z,GBJ59,STIC,20240101-20241002,SW,20848636,5338.9,3.155,0,1,fair,C,2024
AIMS,2024-01-01T04:45:00Z,GBJ59,STIC,20240101-20241002,SW,20848636,14466.8,3.367,58.5939895,1,fair,NA,2024
AIMS,2024-01-01T05:00:00Z,GBJ59,STIC,20240101-20241002,SW,20848636,5338.9,3.578,0,1,fair,C,2024
AIMS,2024-01-01T05:15:00Z,GBJ59,STIC,20240101-20241002,SW,20848636,18600.1,3.683,92.11556837,1,fair,NA,2024
AIMS,2024-01-01T05:30:00Z,GBJ59,STIC,20240101-20241002,SW,20848636,5338.9,3.788,0,1,fair,C,2024
AIMS,2024-01-01T05:45:00Z,GBJ59,STIC,20240101-20241002,SW,20848636,18600.1,3.893,92.11556837,1,fair,NA,2024
AIMS,2024-01-01T06:00:00Z,GBJ59,STIC,20240101-20241002,SW,20848636,5338.9,3.893,0,1,fair,C,2024
AIMS,2024-01-01T06:15:00Z,GBJ59,STIC,20240101-20241002,SW,20848636,18600.1,3.893,92.11556837,1,fair,NA,2024
AIMS,2024-01-01T06:30:00Z,GBJ59,STIC,20240101-20241002,SW,20848636,5338.9,3.998,0,1,fair,C,2024
AIMS,2024-01-01T06:45:00Z,GBJ59,STIC,20240101-20241002,SW,20848636,18600.1,3.998,92.11556837,1,fair,NA,2024
AIMS,2024-01-01T07:00:00Z,GBJ59,STIC,20240101-20241002,SW,20848636,5338.9,3.998,0,1,fair,C,2024
AIMS,2024-01-01T07:15:00Z,GBJ59,STIC,20240101-20241002,SW,20848636,18600.1,3.998,92.11556837,1,fair,NA,2024
AIMS,2024-01-01T07:30:00Z,GBJ59,STIC,20240101-20241002,SW,20848636,16533.4,3.998,75.35437343,1,fair,NA,2024
AIMS,2024-01-01T07:45:00Z,GBJ59,STIC,20240101-20241002,SW,20848636,16533.4,3.998,75.35437343,1,fair,NA,2024
AIMS,2024-01-01T08:00:00Z,GBJ59,STIC,20240101-20241002,SW,20848636,15155.7,3.893,64.18105448,1,fair,NA,2024
AIMS,2024-01-01T08:15:00Z,GBJ59,STIC,20240101-20241002,SW,20848636,14466.8,3.683,58.5939895,1,fair,NA,2024
AIMS,2024-01-01T08:30:00Z,GBJ59,STIC,20240101-20241002,SW,20848636,17222.3,3.578,80.94143841,1,fair,NA,2024
AIMS,2024-01-01T08:45:00Z,GBJ59,STIC,20240101-20241002,SW,20848636,5166.7,3.472,0,1,fair,C,2024
AIMS,2024-01-01T09:00:00Z,GBJ59,STIC,20240101-20241002,SW,20848636,18600.1,3.261,92.11556837,1,fair,NA,2024
AIMS,2024-01-01T09:15:00Z,GBJ59,STIC,20240101-20241002,SW,20848636,5166.7,3.261,0,1,fair,C,2024
AIMS,2024-01-01T09:30:00Z,GBJ59,STIC,20240101-20241002,SW,20848636,18600.1,3.155,92.11556837,1,fair,NA,2024
AIMS,2024-01-01T09:45:00Z,GBJ59,STIC,20240101-20241002,SW,20848636,5166.7,3.049,0,1,fair,C,2024
AIMS,2024-01-01T10:00:00Z,GBJ59,STIC,20240101-20241002,SW,20848636,18600.1,3.049,92.11556837,1,fair,NA,2024
AIMS,2024-01-01T10:15:00Z,GBJ59,STIC,20240101-20241002,SW,20848636,5166.7,2.943,0,1,fair,C,2024
AIMS,2024-01-01T10:30:00Z,GBJ59,STIC,20240101-20241002,SW,20848636,18600.1,2.837,92.11556837,1,fair,NA,2024
AIMS,2024-01-01T10:45:00Z,GBJ59,STIC,20240101-20241002,SW,20848636,5166.7,2.73,0,1,fair,C,2024
AIMS,2024-01-01T11:00:00Z,GBJ59,STIC,20240101-20241002,SW,20848636,18600.1,2.624,92.11556837,1,fair,NA,2024
