project,datetime,siteId,rType,sublocation,SN,condUncal,tempC,rep,SpC,wetdry,qual_rating,QAQC
AIMS,2022-01-01T00:00:00Z,20M01,STIC,HS,21064689,0,3.261,20210917-20220112,0,0,excellent,C
AIMS,2022-01-01T00:15:00Z,20M01,STIC,HS,21064689,0,3.049,20210917-20220112,0,0,excellent,C
AIMS,2022-01-01T00:30:00Z,20M01,STIC,HS,21064689,0,2.8369999999999997,20210917-20220112,0,0,excellent,C
AIMS,2022-01-01T00:45:00Z,20M01,STIC,HS,21064689,0,2.624,20210917-20220112,0,0,excellent,C
AIMS,2022-01-01T01:00:00Z,20M01,STIC,HS,21064689,0,2.4099999999999997,20210917-20220112,0,0,excellent,C
AIMS,2022-01-01T01:15:00Z,20M01,STIC,HS,21064689,0,2.303,20210917-20220112,0,0,excellent,C
AIMS,2022-01-01T01:30:00Z,20M01,STIC,HS,21064689,0,2.088,20210917-20220112,0,0,excellent,C
AIMS,2022-01-01T01:45:00Z,20M01,STIC,HS,21064689,0,1.98,20210917-20220112,0,0,excellent,C
AIMS,2022-01-01T02:00:00Z,20M01,STIC,HS,21064689,0,1.872,20210917-20220112,0,0,excellent,C
AIMS,2022-01-01T02:15:00Z,20M01,STIC,HS,21064689,0,1.764,20210917-20220112,0,0,excellent,C
AIMS,2022-01-01T02:30:00Z,20M01,STIC,HS,21064689,0,1.6560000000000001,20210917-20220112,0,0,excellent,C
AIMS,2022-01-01T02:45:00Z,20M01,STIC,HS,21064689,0,1.548,20210917-20220112,0,0,excellent,C
AIMS,2022-01-01T03:00:00Z,20M01,STIC,HS,21064689,0,1.548,20210917-20220112,0,0,excellent,C
AIMS,2022-01-01T03:15:00Z,20M01,STIC,HS,21064689,0,1.4389999999999998,20210917-20220112,0,0,excellent,C
AIMS,2022-01-01T03:30:00Z,20M01,STIC,HS,21064689,0,1.4389999999999998,20210917-20220112,0,0,excellent,C
AIMS,2022-01-01T03:45:00Z,20M01,STIC,HS,21064689,0,1.33,20210917-20220112,0,0,excellent,C
AIMS,2022-01-01T04:00:00Z,20M01,STIC,HS,21064689,10.8,1.33,20210917-20220112,0,0,excellent,C
AIMS,2022-01-01T04:15:00Z,20M01,STIC,HS,21064689,10.8,1.2209999999999999,20210917-20220112,0,0,excellent,C
AIMS,2022-01-01T04:30:00Z,20M01,STIC,HS,21064689,10.8,1.112,20210917-20220112,0,0,excellent,C
AIMS,2022-01-01T04:45:00Z,20M01,STIC,HS,21064689,10.8,1.003,20210917-20220112,0,0,excellent,C
AIMS,2022-01-01T05:00:00Z,20M01,STIC,HS,21064689,10.8,1.003,20210917-20220112,0,0,excellent,C
AIMS,2022-01-01T05:15:00Z,20M01,STIC,HS,21064689,10.8,0.893,20210917-20220112,0,0,excellent,C
AIMS,2022-01-01T05:30:00Z,20M01,STIC,HS,21064689,10.8,0.893,20210917-20220112,0,0,excellent,C
AIMS,2022-01-01T05:45:00Z,20M01,STIC,HS,21064689,10.8,0.893,20210917-20220112,0,0,excellent,C
AIMS,2022-01-01T06:00:00Z,20M01,STIC,HS,21064689,10.8,0.7839999999999999,20210917-20220112,0,0,excellent,C
AIMS,2022-01-01T06:15:00Z,20M01,STIC,HS,21064689,10.8,0.5630000000000001,20210917-20220112,0,0,excellent,C
AIMS,2022-01-01T06:30:00Z,20M01,STIC,HS,21064689,10.8,0.34299999999999997,20210917-20220112,0,0,excellent,C
AIMS,2022-01-01T06:45:00Z,20M01,STIC,HS,21064689,10.8,0.34299999999999997,20210917-20220112,0,0,excellent,C
AIMS,2022-01-01T07:00:00Z,20M01,STIC,HS,21064689,10.8,0.232,20210917-20220112,0,0,excellent,C
AIMS,2022-01-01T07:15:00Z,20M01,STIC,HS,21064689,10.8,0.12100000000000001,20210917-20220112,0,0,excellent,C
AIMS,2022-01-01T07:30:00Z,20M01,STIC,HS,21064689,10.8,0.01,20210917-20220112,0,0,excellent,C
AIMS,2022-01-01T07:45:00Z,20M01,STIC,HS,21064689,10.8,-0.21300000000000002,20210917-20220112,0,0,excellent,C
AIMS,2022-01-01T08:00:00Z,20M01,STIC,HS,21064689,10.8,-0.21300000000000002,20210917-20220112,0,0,excellent,C
AIMS,2022-01-01T08:15:00Z,20M01,STIC,HS,21064689,10.8,-0.325,20210917-20220112,0,0,excellent,C
AIMS,2022-01-01T08:30:00Z,20M01,STIC,HS,21064689,10.8,-0.549,20210917-20220112,0,0,excellent,C
AIMS,2022-01-01T08:45:00Z,20M01,STIC,HS,21064689,10.8,-0.6619999999999999,20210917-20220112,0,0,excellent,C
AIMS,2022-01-01T09:00:00Z,20M01,STIC,HS,21064689,10.8,-0.887,20210917-20220112,0,0,excellent,C
AIMS,2022-01-01T09:15:00Z,20M01,STIC,HS,21064689,10.8,-1.001,20210917-20220112,0,0,excellent,C
AIMS,2022-01-01T09:30:00Z,20M01,STIC,HS,21064689,10.8,-1.228,20210917-20220112,0,0,excellent,C
AIMS,2022-01-01T09:45:00Z,20M01,STIC,HS,21064689,10.8,-1.456,20210917-20220112,0,0,excellent,C
AIMS,2022-01-01T10:00:00Z,20M01,STIC,HS,21064689,10.8,-1.57,20210917-20220112,0,0,excellent,C
AIMS,2022-01-01T10:15:00Z,20M01,STIC,HS,21064689,10.8,-1.799,20210917-20220112,0,0,excellent,C
AIMS,2022-01-01T10:30:00Z,20M01,STIC,HS,21064689,10.8,-2.03,20210917-20220112,0,0,excellent,C
AIMS,2022-01-01T10:45:00Z,20M01,STIC,HS,21064689,10.8,-2.145,20210917-20220112,0,0,excellent,C
AIMS,2022-01-01T11:00:00Z,20M01,STIC,HS,21064689,10.8,-2.377,20210917-20220112,0,0,excellent,C
AIMS,2022-01-01T11:15:00Z,20M01,STIC,HS,21064689,0,-2.61,20210917-20220112,0,0,excellent,C
AIMS,2022-01-01T11:30:00Z,20M01,STIC,HS,21064689,0,-2.61,20210917-20220112,0,0,excellent,C
AIMS,2022-01-01T11:45:00Z,20M01,STIC,HS,21064689,0,-2.844,20210917-20220112,0,0,excellent,C
AIMS,2022-01-01T12:00:00Z,20M01,STIC,HS,21064689,0,-3.0789999999999997,20210917-20220112,0,0,excellent,C
AIMS,2022-01-01T12:15:00Z,20M01,STIC,HS,21064689,0,-3.3159999999999994,20210917-20220112,0,0,excellent,C
AIMS,2022-01-01T12:30:00Z,20M01,STIC,HS,21064689,0,-3.4339999999999997,20210917-20220112,0,0,excellent,C
AIMS,2022-01-01T12:45:00Z,20M01,STIC,HS,21064689,0,-3.553,20210917-20220112,0,0,excellent,C
AIMS,2022-01-01T13:00:00Z,20M01,STIC,HS,21064689,0,-3.6719999999999997,20210917-20220112,0,0,excellent,C
AIMS,2022-01-01T13:15:00Z,20M01,STIC,HS,21064689,0,-3.792,20210917-20220112,0,0,excellent,C
AIMS,2022-01-01T13:30:00Z,20M01,STIC,HS,21064689,0,-3.792,20210917-20220112,0,0,excellent,C
AIMS,2022-01-01T13:45:00Z,20M01,STIC,HS,21064689,0,-3.792,20210917-20220112,0,0,excellent,C
AIMS,2022-01-01T14:00:00Z,20M01,STIC,HS,21064689,0,-3.9109999999999996,20210917-20220112,0,0,excellent,C
AIMS,2022-01-01T14:15:00Z,20M01,STIC,HS,21064689,0,-3.9109999999999996,20210917-20220112,0,0,excellent,C
AIMS,2022-01-01T14:30:00Z,20M01,STIC,HS,21064689,0,-4.031000000000001,20210917-20220112,0,0,excellent,C
AIMS,2022-01-01T14:45:00Z,20M01,STIC,HS,21064689,0,-4.031000000000001,20210917-20220112,0,0,excellent,C
AIMS,2022-01-01T15:00:00Z,20M01,STIC,HS,21064689,0,-3.9109999999999996,20210917-20220112,0,0,excellent,C
AIMS,2022-01-01T15:15:00Z,20M01,STIC,HS,21064689,0,-3.9109999999999996,20210917-20220112,0,0,excellent,C
AIMS,2022-01-01T15:30:00Z,20M01,STIC,HS,21064689,0,-3.792,20210917-20220112,0,0,excellent,C
AIMS,2022-01-01T15:45:00Z,20M01,STIC,HS,21064689,0,-3.792,20210917-20220112,0,0,excellent,C
AIMS,2022-01-01T16:00:00Z,20M01,STIC,HS,21064689,0,-3.792,20210917-20220112,0,0,excellent,C
AIMS,2022-01-01T16:15:00Z,20M01,STIC,HS,21064689,0,-3.6719999999999997,20210917-20220112,0,0,excellent,C
AIMS,2022-01-01T16:30:00Z,20M01,STIC,HS,21064689,0,-3.553,20210917-20220112,0,0,excellent,C
AIMS,2022-01-01T16:45:00Z,20M01,STIC,HS,21064689,0,-3.4339999999999997,20210917-20220112,0,0,excellent,C
AIMS,2022-01-01T17:00:00Z,20M01,STIC,HS,21064689,0,-3.197,20210917-20220112,0,0,excellent,C
AIMS,2022-01-01T17:15:00Z,20M01,STIC,HS,21064689,0,-3.0789999999999997,20210917-20220112,0,0,excellent,C
AIMS,2022-01-01T17:30:00Z,20M01,STIC,HS,21064689,0,-2.9619999999999997,20210917-20220112,0,0,excellent,C
AIMS,2022-01-01T17:45:00Z,20M01,STIC,HS,21064689,0,-2.844,20210917-20220112,0,0,excellent,C
AIMS,2022-01-01T18:00:00Z,20M01,STIC,HS,21064689,0,-2.61,20210917-20220112,0,0,excellent,C
AIMS,2022-01-01T18:15:00Z,20M01,STIC,HS,21064689,0,-2.377,20210917-20220112,0,0,excellent,C
AIMS,2022-01-01T18:30:00Z,20M01,STIC,HS,21064689,0,-2.145,20210917-20220112,0,0,excellent,C
AIMS,2022-01-01T18:45:00Z,20M01,STIC,HS,21064689,0,-1.914,20210917-20220112,0,0,excellent,C
AIMS,2022-01-01T19:00:00Z,20M01,STIC,HS,21064689,0,-1.799,20210917-20220112,0,0,excellent,C
AIMS,2022-01-01T19:15:00Z,20M01,STIC,HS,21064689,0,-1.57,20210917-20220112,0,0,excellent,C
AIMS,2022-01-01T19:30:00Z,20M01,STIC,HS,21064689,0,-1.57,20210917-20220112,0,0,excellent,C
AIMS,2022-01-01T19:45:00Z,20M01,STIC,HS,21064689,0,-1.57,20210917-20220112,0,0,excellent,C
AIMS,2022-01-01T20:00:00Z,20M01,STIC,HS,21064689,0,-1.57,20210917-20220112,0,0,excellent,C
AIMS,2022-01-01T20:15:00Z,20M01,STIC,HS,21064689,0,-1.57,20210917-20220112,0,0,excellent,C
AIMS,2022-01-01T20:30:00Z,20M01,STIC,HS,21064689,0,-1.57,20210917-20220112,0,0,excellent,C
AIMS,2022-01-01T20:45:00Z,20M01,STIC,HS,21064689,0,-1.57,20210917-20220112,0,0,excellent,C
AIMS,2022-01-01T21:00:00Z,20M01,STIC,HS,21064689,0,-1.456,20210917-20220112,0,0,excellent,C
AIMS,2022-01-01T21:15:00Z,20M01,STIC,HS,21064689,0,-1.456,20210917-20220112,0,0,excellent,C
AIMS,2022-01-01T21:30:00Z,20M01,STIC,HS,21064689,0,-1.456,20210917-20220112,0,0,excellent,C
