project,datetime,siteId,rType,sublocation,SN,condUncal,tempC,rep,SpC,wetdry,qual_rating,QAQC
AIMS,2023-01-01T00:00:00Z,04W02,STIC,LS,21064697,53.81955208,1.6561111110000002,20220722-20230116,0,0,excellent,C
AIMS,2023-01-01T00:15:00Z,04W02,STIC,LS,21064697,64.5834625,1.221111111,20220722-20230116,0,0,excellent,C
AIMS,2023-01-01T00:30:00Z,04W02,STIC,LS,21064697,75.34737292,0.892777778,20220722-20230116,0,0,excellent,C
AIMS,2023-01-01T00:45:00Z,04W02,STIC,LS,21064697,75.34737292,0.6738888889999999,20220722-20230116,0,0,excellent,C
AIMS,2023-01-01T01:00:00Z,04W02,STIC,LS,21064697,86.11128333,0.452777778,20220722-20230116,0,0,excellent,C
AIMS,2023-01-01T01:15:00Z,04W02,STIC,LS,21064697,86.11128333,0.342777778,20220722-20230116,0,0,excellent,C
AIMS,2023-01-01T01:30:00Z,04W02,STIC,LS,21064697,96.87519375,0.12111111100000001,20220722-20230116,0,0,excellent,C
AIMS,2023-01-01T01:45:00Z,04W02,STIC,LS,21064697,96.87519375,-0.212777778,20220722-20230116,0,0,excellent,C
AIMS,2023-01-01T02:00:00Z,04W02,STIC,LS,21064697,107.6391042,-0.43722222200000005,20220722-20230116,0,0,excellent,C
AIMS,2023-01-01T02:15:00Z,04W02,STIC,LS,21064697,107.6391042,-0.548888889,20220722-20230116,0,0,excellent,C
AIMS,2023-01-01T02:30:00Z,04W02,STIC,LS,21064697,107.6391042,-0.548888889,20220722-20230116,0,0,excellent,C
AIMS,2023-01-01T02:45:00Z,04W02,STIC,LS,21064697,118.40301460000002,-0.6622222219999999,20220722-20230116,0,0,excellent,C
AIMS,2023-01-01T03:00:00Z,04W02,STIC,LS,21064697,118.40301460000002,-0.773888889,20220722-20230116,0,0,excellent,C
AIMS,2023-01-01T03:15:00Z,04W02,STIC,LS,21064697,129.166925,-0.887222222,20220722-20230116,0,0,excellent,C
AIMS,2023-01-01T03:30:00Z,04W02,STIC,LS,21064697,129.166925,-1.001111111,20220722-20230116,0,0,excellent,C
AIMS,2023-01-01T03:45:00Z,04W02,STIC,LS,21064697,129.166925,-1.113888889,20220722-20230116,0,0,excellent,C
AIMS,2023-01-01T04:00:00Z,04W02,STIC,LS,21064697,129.166925,-1.001111111,20220722-20230116,0,0,excellent,C
AIMS,2023-01-01T04:15:00Z,04W02,STIC,LS,21064697,139.9308354,-1.001111111,20220722-20230116,0,0,excellent,C
AIMS,2023-01-01T04:30:00Z,04W02,STIC,LS,21064697,139.9308354,-0.6622222219999999,20220722-20230116,0,0,excellent,C
AIMS,2023-01-01T04:45:00Z,04W02,STIC,LS,21064697,150.6947458,-0.212777778,20220722-20230116,0,0,excellent,C
AIMS,2023-01-01T05:00:00Z,04W02,STIC,LS,21064697,150.6947458,-0.10222222200000003,20220722-20230116,0,0,excellent,C
AIMS,2023-01-01T05:15:00Z,04W02,STIC,LS,21064697,150.6947458,-0.212777778,20220722-20230116,0,0,excellent,C
AIMS,2023-01-01T05:30:00Z,04W02,STIC,LS,21064697,150.6947458,-0.548888889,20220722-20230116,0,0,excellent,C
AIMS,2023-01-01T05:45:00Z,04W02,STIC,LS,21064697,150.6947458,-0.887222222,20220722-20230116,0,0,excellent,C
AIMS,2023-01-01T06:00:00Z,04W02,STIC,LS,21064697,150.6947458,-1.001111111,20220722-20230116,0,0,excellent,C
AIMS,2023-01-01T06:15:00Z,04W02,STIC,LS,21064697,150.6947458,-1.001111111,20220722-20230116,0,0,excellent,C
AIMS,2023-01-01T06:30:00Z,04W02,STIC,LS,21064697,150.6947458,-1.113888889,20220722-20230116,0,0,excellent,C
AIMS,2023-01-01T06:45:00Z,04W02,STIC,LS,21064697,150.6947458,-1.113888889,20220722-20230116,0,0,excellent,C
AIMS,2023-01-01T07:00:00Z,04W02,STIC,LS,21064697,150.6947458,-1.001111111,20220722-20230116,0,0,excellent,C
AIMS,2023-01-01T07:15:00Z,04W02,STIC,LS,21064697,161.45865630000003,-0.887222222,20220722-20230116,0,0,excellent,C
AIMS,2023-01-01T07:30:00Z,04W02,STIC,LS,21064697,161.45865630000003,-0.773888889,20220722-20230116,0,0,excellent,C
AIMS,2023-01-01T07:45:00Z,04W02,STIC,LS,21064697,161.45865630000003,-0.773888889,20220722-20230116,0,0,excellent,C
AIMS,2023-01-01T08:00:00Z,04W02,STIC,LS,21064697,161.45865630000003,-0.773888889,20220722-20230116,0,0,excellent,C
AIMS,2023-01-01T08:15:00Z,04W02,STIC,LS,21064697,161.45865630000003,-0.6622222219999999,20220722-20230116,0,0,excellent,C
AIMS,2023-01-01T08:30:00Z,04W02,STIC,LS,21064697,172.2225667,-0.6622222219999999,20220722-20230116,0,0,excellent,C
AIMS,2023-01-01T08:45:00Z,04W02,STIC,LS,21064697,172.2225667,-0.43722222200000005,20220722-20230116,0,0,excellent,C
AIMS,2023-01-01T09:00:00Z,04W02,STIC,LS,21064697,172.2225667,-0.548888889,20220722-20230116,0,0,excellent,C
AIMS,2023-01-01T09:15:00Z,04W02,STIC,LS,21064697,172.2225667,-0.6622222219999999,20220722-20230116,0,0,excellent,C
AIMS,2023-01-01T09:30:00Z,04W02,STIC,LS,21064697,161.45865630000003,-0.887222222,20220722-20230116,0,0,excellent,C
AIMS,2023-01-01T09:45:00Z,04W02,STIC,LS,21064697,161.45865630000003,-1.113888889,20220722-20230116,0,0,excellent,C
AIMS,2023-01-01T10:00:00Z,04W02,STIC,LS,21064697,161.45865630000003,-1.341111111,20220722-20230116,0,0,excellent,C
AIMS,2023-01-01T10:15:00Z,04W02,STIC,LS,21064697,161.45865630000003,-1.57,20220722-20230116,0,0,excellent,C
AIMS,2023-01-01T10:30:00Z,04W02,STIC,LS,21064697,161.45865630000003,-1.6838888890000001,20220722-20230116,0,0,excellent,C
AIMS,2023-01-01T10:45:00Z,04W02,STIC,LS,21064697,161.45865630000003,-1.6838888890000001,20220722-20230116,0,0,excellent,C
AIMS,2023-01-01T11:00:00Z,04W02,STIC,LS,21064697,161.45865630000003,-1.798888889,20220722-20230116,0,0,excellent,C
AIMS,2023-01-01T11:15:00Z,04W02,STIC,LS,21064697,161.45865630000003,-2.145,20220722-20230116,0,0,excellent,C
AIMS,2023-01-01T11:30:00Z,04W02,STIC,LS,21064697,161.45865630000003,-2.2611111110000004,20220722-20230116,0,0,excellent,C
AIMS,2023-01-01T11:45:00Z,04W02,STIC,LS,21064697,172.2225667,-2.2611111110000004,20220722-20230116,0,0,excellent,C
AIMS,2023-01-01T12:00:00Z,04W02,STIC,LS,21064697,172.2225667,-2.2611111110000004,20220722-20230116,0,0,excellent,C
AIMS,2023-01-01T12:15:00Z,04W02,STIC,LS,21064697,172.2225667,-2.145,20220722-20230116,0,0,excellent,C
AIMS,2023-01-01T12:30:00Z,04W02,STIC,LS,21064697,172.2225667,-2.2611111110000004,20220722-20230116,0,0,excellent,C
AIMS,2023-01-01T12:45:00Z,04W02,STIC,LS,21064697,172.2225667,-1.9138888889999999,20220722-20230116,0,0,excellent,C
AIMS,2023-01-01T13:00:00Z,04W02,STIC,LS,21064697,172.2225667,-1.456111111,20220722-20230116,0,0,excellent,C
AIMS,2023-01-01T13:15:00Z,04W02,STIC,LS,21064697,182.98647710000003,-1.341111111,20220722-20230116,0,0,excellent,C
AIMS,2023-01-01T13:30:00Z,04W02,STIC,LS,21064697,182.98647710000003,-1.2277777779999999,20220722-20230116,0,0,excellent,C
AIMS,2023-01-01T13:45:00Z,04W02,STIC,LS,21064697,182.98647710000003,-0.887222222,20220722-20230116,0,0,excellent,C
AIMS,2023-01-01T14:00:00Z,04W02,STIC,LS,21064697,193.75038750000002,-0.10222222200000003,20220722-20230116,0,0,excellent,C
AIMS,2023-01-01T14:15:00Z,04W02,STIC,LS,21064697,193.75038750000002,0.232222222,20220722-20230116,0,0,excellent,C
AIMS,2023-01-01T14:30:00Z,04W02,STIC,LS,21064697,204.5142979,0.342777778,20220722-20230116,0,0,excellent,C
AIMS,2023-01-01T14:45:00Z,04W02,STIC,LS,21064697,193.75038750000002,0.232222222,20220722-20230116,0,0,excellent,C
AIMS,2023-01-01T15:00:00Z,04W02,STIC,LS,21064697,204.5142979,0.6738888889999999,20220722-20230116,0,0,excellent,C
AIMS,2023-01-01T15:15:00Z,04W02,STIC,LS,21064697,204.5142979,1.221111111,20220722-20230116,0,0,excellent,C
AIMS,2023-01-01T15:30:00Z,04W02,STIC,LS,21064697,215.27820830000002,1.872222222,20220722-20230116,0,0,excellent,C
AIMS,2023-01-01T15:45:00Z,04W02,STIC,LS,21064697,226.04211880000003,3.0488888889999997,20220722-20230116,0,0,excellent,C
AIMS,2023-01-01T16:00:00Z,04W02,STIC,LS,21064697,236.8060292,4.102222222,20220722-20230116,0,0,excellent,C
AIMS,2023-01-01T16:15:00Z,04W02,STIC,LS,21064697,247.5699396,5.141111111,20220722-20230116,0,0,excellent,C
AIMS,2023-01-01T16:30:00Z,04W02,STIC,LS,21064697,247.5699396,5.859999999999999,20220722-20230116,0,0,excellent,C
AIMS,2023-01-01T16:45:00Z,04W02,STIC,LS,21064697,258.33385,6.977777778,20220722-20230116,0,0,excellent,C
AIMS,2023-01-01T17:00:00Z,04W02,STIC,LS,21064697,258.33385,8.182222222,20220722-20230116,0,0,excellent,C
AIMS,2023-01-01T17:15:00Z,04W02,STIC,LS,21064697,269.09776039999997,9.571111110999999,20220722-20230116,0,0,excellent,C
AIMS,2023-01-01T17:30:00Z,04W02,STIC,LS,21064697,247.5699396,10.35722222,20220722-20230116,0,0,excellent,C
AIMS,2023-01-01T17:45:00Z,04W02,STIC,LS,21064697,236.8060292,10.455000000000002,20220722-20230116,0,0,excellent,C
AIMS,2023-01-01T18:00:00Z,04W02,STIC,LS,21064697,204.5142979,10.651111109999999,20220722-20230116,0,0,excellent,C
AIMS,2023-01-01T18:15:00Z,04W02,STIC,LS,21064697,172.2225667,11.33388889,20220722-20230116,0,0,excellent,C
AIMS,2023-01-01T18:30:00Z,04W02,STIC,LS,21064697,43.05564166999999,12.012777779999999,20220722-20230116,0,0,excellent,C
AIMS,2023-01-01T18:45:00Z,04W02,STIC,LS,21064697,21.52782083,12.012777779999999,20220722-20230116,0,0,excellent,C
AIMS,2023-01-01T19:00:00Z,04W02,STIC,LS,21064697,21.52782083,12.401111109999999,20220722-20230116,0,0,excellent,C
AIMS,2023-01-01T19:15:00Z,04W02,STIC,LS,21064697,21.52782083,12.88277778,20220722-20230116,0,0,excellent,C
AIMS,2023-01-01T19:30:00Z,04W02,STIC,LS,21064697,10.763910419999998,12.401111109999999,20220722-20230116,0,0,excellent,C
AIMS,2023-01-01T19:45:00Z,04W02,STIC,LS,21064697,10.763910419999998,12.787222219999999,20220722-20230116,0,0,excellent,C
AIMS,2023-01-01T20:00:00Z,04W02,STIC,LS,21064697,10.763910419999998,12.401111109999999,20220722-20230116,0,0,excellent,C
AIMS,2023-01-01T20:15:00Z,04W02,STIC,LS,21064697,10.763910419999998,12.11,20220722-20230116,0,0,excellent,C
AIMS,2023-01-01T20:30:00Z,04W02,STIC,LS,21064697,10.763910419999998,12.787222219999999,20220722-20230116,0,0,excellent,C
AIMS,2023-01-01T20:45:00Z,04W02,STIC,LS,21064697,10.763910419999998,12.207222219999998,20220722-20230116,0,0,excellent,C
AIMS,2023-01-01T21:00:00Z,04W02,STIC,LS,21064697,10.763910419999998,12.11,20220722-20230116,0,0,excellent,C
AIMS,2023-01-01T21:15:00Z,04W02,STIC,LS,21064697,10.763910419999998,11.625,20220722-20230116,0,0,excellent,C
AIMS,2023-01-01T21:30:00Z,04W02,STIC,LS,21064697,10.763910419999998,11.81888889,20220722-20230116,0,0,excellent,C
AIMS,2023-01-01T21:45:00Z,04W02,STIC,LS,21064697,10.763910419999998,11.138888889999999,20220722-20230116,0,0,excellent,C
AIMS,2023-01-01T22:00:00Z,04W02,STIC,LS,21064697,0,10.455000000000002,20220722-20230116,0,0,excellent,C
AIMS,2023-01-01T22:15:00Z,04W02,STIC,LS,21064697,10.763910419999998,9.866111111,20220722-20230116,0,0,excellent,C
AIMS,2023-01-01T22:30:00Z,04W02,STIC,LS,21064697,10.763910419999998,9.077222222,20220722-20230116,0,0,excellent,C
AIMS,2023-01-01T22:45:00Z,04W02,STIC,LS,21064697,10.763910419999998,8.282222222,20220722-20230116,0,0,excellent,C
AIMS,2023-01-01T23:00:00Z,04W02,STIC,LS,21064697,10.763910419999998,7.381111111,20220722-20230116,0,0,excellent,C
AIMS,2023-01-01T23:15:00Z,04W02,STIC,LS,21064697,10.763910419999998,6.37,20220722-20230116,0,0,excellent,C
AIMS,2023-01-01T23:30:00Z,04W02,STIC,LS,21064697,21.52782083,5.859999999999999,20220722-20230116,0,0,excellent,C
AIMS,2023-01-01T23:45:00Z,04W02,STIC,LS,21064697,21.52782083,5.552222222,20220722-20230116,0,0,excellent,C
AIMS,2023-01-02T00:00:00Z,04W02,STIC,LS,21064697,21.52782083,5.243888889,20220722-20230116,0,0,excellent,C
