project,siteId,datetime,rType,rep,sublocation,SN,condUncal,tempC,SpC,wetdry,qual_rating,QAQC,year
AIMS,JDR12,2021-06-29T10:00:00Z,STIC,20210629-20211025,SW,21035946,24800.2,24.158,115.3126292,1,excellent,NA,2021
AIMS,JDR12,2021-06-29T10:15:00Z,STIC,20210629-20211025,SW,21035946,23422.4,24.158,108.1947761,1,excellent,NA,2021
AIMS,JDR12,2021-06-29T10:30:00Z,STIC,20210629-20211025,SW,21035946,23422.4,24.062,108.1947761,1,excellent,NA,2021
AIMS,JDR12,2021-06-29T10:45:00Z,STIC,20210629-20211025,SW,21035946,23422.4,23.966,108.1947761,1,excellent,NA,2021
AIMS,JDR12,2021-06-29T11:00:00Z,STIC,20210629-20211025,SW,21035946,23422.4,23.773,108.1947761,1,excellent,NA,2021
AIMS,JDR12,2021-06-29T11:15:00Z,STIC,20210629-20211025,SW,21035946,23422.4,23.581,108.1947761,1,excellent,NA,2021
AIMS,JDR12,2021-06-29T11:30:00Z,STIC,20210629-20211025,SW,21035946,23422.4,23.292,108.1947761,1,excellent,NA,2021
AIMS,JDR12,2021-06-29T11:45:00Z,STIC,20210629-20211025,SW,21035946,23422.4,23.1,108.1947761,1,excellent,NA,2021
AIMS,JDR12,2021-06-29T12:00:00Z,STIC,20210629-20211025,SW,21035946,23422.4,22.717,108.1947761,1,excellent,NA,2021
AIMS,JDR12,2021-06-29T12:15:00Z,STIC,20210629-20211025,SW,21035946,23422.4,22.429,108.1947761,1,excellent,NA,2021
AIMS,JDR12,2021-06-29T12:30:00Z,STIC,20210629-20211025,SW,21035946,23422.4,22.046,108.1947761,1,excellent,NA,2021
AIMS,JDR12,2021-06-29T12:45:00Z,STIC,20210629-20211025,SW,21035946,23422.4,21.76,108.1947761,1,excellent,NA,2021
AIMS,JDR12,2021-06-29T13:00:00Z,STIC,20210629-20211025,SW,21035946,22044.6,21.473,101.0769231,1,excellent,NA,2021
AIMS,JDR12,2021-06-29T13:15:00Z,STIC,20210629-20211025,SW,21035946,22044.6,21.091,101.0769231,1,excellent,NA,2021
AIMS,JDR12,2021-06-29T13:30:00Z,STIC,20210629-20211025,SW,21035946,22044.6,20.805,101.0769231,1,excellent,NA,2021
AIMS,JDR12,2021-06-29T13:45:00Z,STIC,20210629-20211025,SW,21035946,22044.6,20.519,101.0769231,1,excellent,NA,2021
AIMS,JDR12,2021-06-29T14:00:00Z,STIC,20210629-20211025,SW,21035946,22044.6,20.234,101.0769231,1,excellent,NA,2021
AIMS,JDR12,2021-06-29T14:15:00Z,STIC,20210629-20211025,SW,21035946,22044.6,20.043,101.0769231,1,excellent,NA,2021
AIMS,JDR12,2021-06-29T14:30:00Z,STIC,20210629-20211025,SW,21035946,22044.6,19.758,101.0769231,1,excellent,NA,2021
AIMS,JDR12,2021-06-29T14:45:00Z,STIC,20210629-20211025,SW,21035946,22044.6,19.472,101.0769231,1,excellent,NA,2021
AIMS,JDR12,2021-06-29T15:00:00Z,STIC,20210629-20211025,SW,21035946,22044.6,19.282,101.0769231,1,excellent,NA,2021
AIMS,JDR12,2021-06-29T15:15:00Z,STIC,20210629-20211025,SW,21035946,22044.6,19.092,101.0769231,1,excellent,NA,2021
AIMS,JDR12,2021-06-29T15:30:00Z,STIC,20210629-20211025,SW,21035946,22044.6,18.806,101.0769231,1,excellent,NA,2021
AIMS,JDR12,2021-06-29T15:45:00Z,STIC,20210629-20211025,SW,21035946,21355.7,18.711,97.51799656,1,excellent,NA,2021
AIMS,JDR12,2021-06-29T16:00:00Z,STIC,20210629-20211025,SW,21035946,21355.7,18.521,97.51799656,1,excellent,NA,2021
AIMS,JDR12,2021-06-29T16:15:00Z,STIC,20210629-20211025,SW,21035946,21355.7,18.331,97.51799656,1,excellent,NA,2021
AIMS,JDR12,2021-06-29T16:30:00Z,STIC,20210629-20211025,SW,21035946,21355.7,18.14,97.51799656,1,excellent,NA,2021
AIMS,JDR12,2021-06-29T16:45:00Z,STIC,20210629-20211025,SW,21035946,21355.7,18.045,97.51799656,1,excellent,NA,2021
AIMS,JDR12,2021-06-29T17:00:00Z,STIC,20210629-20211025,SW,21035946,21355.7,17.855,97.51799656,1,excellent,NA,2021
AIMS,JDR12,2021-06-29T17:15:00Z,STIC,20210629-20211025,SW,21035946,20666.8,17.665,93.95907004,1,excellent,NA,2021
AIMS,JDR12,2021-06-29T17:30:00Z,STIC,20210629-20211025,SW,21035946,20666.8,17.57,93.95907004,1,excellent,NA,2021
AIMS,JDR12,2021-06-29T17:45:00Z,STIC,20210629-20211025,SW,21035946,20666.8,17.475,93.95907004,1,excellent,NA,2021
AIMS,JDR12,2021-06-29T18:00:00Z,STIC,20210629-20211025,SW,21035946,20666.8,17.379,93.95907004,1,excellent,NA,2021
AIMS,JDR12,2021-06-29T18:15:00Z,STIC,20210629-20211025,SW,21035946,20666.8,17.284,93.95907004,1,excellent,NA,2021
AIMS,JDR12,2021-06-29T18:30:00Z,STIC,20210629-20211025,SW,21035946,20666.8,17.094,93.95907004,1,excellent,NA,2021
AIMS,JDR12,2021-06-29T18:45:00Z,STIC,20210629-20211025,SW,21035946,20666.8,16.999,93.95907004,1,excellent,NA,2021
AIMS,JDR12,2021-06-29T19:00:00Z,STIC,20210629-20211025,SW,21035946,20666.8,16.903,93.95907004,1,excellent,NA,2021
AIMS,JDR12,2021-06-29T19:15:00Z,STIC,20210629-20211025,SW,21035946,20666.8,16.808,93.95907004,1,excellent,NA,2021
AIMS,JDR12,2021-06-29T19:30:00Z,STIC,20210629-20211025,SW,21035946,20666.8,16.713,93.95907004,1,excellent,NA,2021
AIMS,JDR12,2021-06-29T19:45:00Z,STIC,20210629-20211025,SW,21035946,19977.9,16.618,90.40014352,1,excellent,NA,2021
AIMS,JDR12,2021-06-29T20:00:00Z,STIC,20210629-20211025,SW,21035946,19977.9,16.618,90.40014352,1,excellent,NA,2021
AIMS,JDR12,2021-06-29T20:15:00Z,STIC,20210629-20211025,SW,21035946,19977.9,16.523,90.40014352,1,excellent,NA,2021
AIMS,JDR12,2021-06-29T20:30:00Z,STIC,20210629-20211025,SW,21035946,19977.9,16.523,90.40014352,1,excellent,NA,2021
AIMS,JDR12,2021-06-29T20:45:00Z,STIC,20210629-20211025,SW,21035946,19977.9,16.427,90.40014352,1,excellent,NA,2021
AIMS,JDR12,2021-06-29T21:00:00Z,STIC,20210629-20211025,SW,21035946,19977.9,16.427,90.40014352,1,excellent,NA,2021
AIMS,JDR12,2021-06-29T21:15:00Z,STIC,20210629-20211025,SW,21035946,19977.9,16.332,90.40014352,1,excellent,NA,2021
AIMS,JDR12,2021-06-29T21:30:00Z,STIC,20210629-20211025,SW,21035946,19977.9,16.237,90.40014352,1,excellent,NA,2021
AIMS,JDR12,2021-06-29T21:45:00Z,STIC,20210629-20211025,SW,21035946,19289,16.237,86.841217,1,excellent,NA,2021
AIMS,JDR12,2021-06-29T22:00:00Z,STIC,20210629-20211025,SW,21035946,19977.9,16.237,90.40014352,1,excellent,NA,2021
AIMS,JDR12,2021-06-29T22:15:00Z,STIC,20210629-20211025,SW,21035946,19977.9,16.237,90.40014352,1,excellent,NA,2021
AIMS,JDR12,2021-06-29T22:30:00Z,STIC,20210629-20211025,SW,21035946,19977.9,16.237,90.40014352,1,excellent,NA,2021
AIMS,JDR12,2021-06-29T22:45:00Z,STIC,20210629-20211025,SW,21035946,19977.9,16.237,90.40014352,1,excellent,NA,2021
AIMS,JDR12,2021-06-29T23:00:00Z,STIC,20210629-20211025,SW,21035946,19977.9,16.141,90.40014352,1,excellent,NA,2021
AIMS,JDR12,2021-06-29T23:15:00Z,STIC,20210629-20211025,SW,21035946,19289,16.046,86.841217,1,excellent,NA,2021
AIMS,JDR12,2021-06-29T23:30:00Z,STIC,20210629-20211025,SW,21035946,19289,16.046,86.841217,1,excellent,NA,2021
AIMS,JDR12,2021-06-29T23:45:00Z,STIC,20210629-20211025,SW,21035946,19289,16.046,86.841217,1,excellent,NA,2021
AIMS,JDR12,2021-06-30T00:00:00Z,STIC,20210629-20211025,SW,21035946,19977.9,16.046,90.40014352,1,excellent,NA,2021
AIMS,JDR12,2021-06-30T00:15:00Z,STIC,20210629-20211025,SW,21035946,19977.9,16.046,90.40014352,1,excellent,NA,2021
AIMS,JDR12,2021-06-30T00:30:00Z,STIC,20210629-20211025,SW,21035946,19977.9,16.046,90.40014352,1,excellent,NA,2021
AIMS,JDR12,2021-06-30T00:45:00Z,STIC,20210629-20211025,SW,21035946,19289,16.046,86.841217,1,excellent,NA,2021
AIMS,JDR12,2021-06-30T01:00:00Z,STIC,20210629-20211025,SW,21035946,19289,16.141,86.841217,1,excellent,NA,2021
AIMS,JDR12,2021-06-30T01:15:00Z,STIC,20210629-20211025,SW,21035946,19289,16.141,86.841217,1,excellent,NA,2021
AIMS,JDR12,2021-06-30T01:30:00Z,STIC,20210629-20211025,SW,21035946,19289,16.237,86.841217,1,excellent,NA,2021
AIMS,JDR12,2021-06-30T01:45:00Z,STIC,20210629-20211025,SW,21035946,19289,16.332,86.841217,1,excellent,NA,2021
AIMS,JDR12,2021-06-30T02:00:00Z,STIC,20210629-20211025,SW,21035946,19289,16.618,86.841217,1,excellent,NA,2021
AIMS,JDR12,2021-06-30T02:15:00Z,STIC,20210629-20211025,SW,21035946,19289,16.903,86.841217,1,excellent,NA,2021
AIMS,JDR12,2021-06-30T02:30:00Z,STIC,20210629-20211025,SW,21035946,19289,17.284,86.841217,1,excellent,NA,2021
AIMS,JDR12,2021-06-30T02:45:00Z,STIC,20210629-20211025,SW,21035946,19289,17.95,86.841217,1,excellent,NA,2021
AIMS,JDR12,2021-06-30T03:00:00Z,STIC,20210629-20211025,SW,21035946,19289,18.521,86.841217,1,excellent,NA,2021
AIMS,JDR12,2021-06-30T03:15:00Z,STIC,20210629-20211025,SW,21035946,19289,19.092,86.841217,1,excellent,NA,2021
AIMS,JDR12,2021-06-30T03:30:00Z,STIC,20210629-20211025,SW,21035946,19977.9,19.187,90.40014352,1,excellent,NA,2021
AIMS,JDR12,2021-06-30T03:45:00Z,STIC,20210629-20211025,SW,21035946,19977.9,19.662,90.40014352,1,excellent,NA,2021
AIMS,JDR12,2021-06-30T04:00:00Z,STIC,20210629-20211025,SW,21035946,19977.9,20.234,90.40014352,1,excellent,NA,2021
AIMS,JDR12,2021-06-30T04:15:00Z,STIC,20210629-20211025,SW,21035946,19977.9,20.71,90.40014352,1,excellent,NA,2021
AIMS,JDR12,2021-06-30T04:30:00Z,STIC,20210629-20211025,SW,21035946,19977.9,21.187,90.40014352,1,excellent,NA,2021
AIMS,JDR12,2021-06-30T04:45:00Z,STIC,20210629-20211025,SW,21035946,20666.8,21.664,93.95907004,1,excellent,NA,2021
AIMS,JDR12,2021-06-30T05:00:00Z,STIC,20210629-20211025,SW,21035946,20666.8,22.046,93.95907004,1,excellent,NA,2021
AIMS,JDR12,2021-06-30T05:15:00Z,STIC,20210629-20211025,SW,21035946,20666.8,22.429,93.95907004,1,excellent,NA,2021
AIMS,JDR12,2021-06-30T05:30:00Z,STIC,20210629-20211025,SW,21035946,20666.8,22.812,93.95907004,1,excellent,NA,2021
AIMS,JDR12,2021-06-30T05:45:00Z,STIC,20210629-20211025,SW,21035946,20666.8,23.196,93.95907004,1,excellent,NA,2021
AIMS,JDR12,2021-06-30T06:00:00Z,STIC,20210629-20211025,SW,21035946,20666.8,23.484,93.95907004,1,excellent,NA,2021
AIMS,JDR12,2021-06-30T06:15:00Z,STIC,20210629-20211025,SW,21035946,20666.8,23.773,93.95907004,1,excellent,NA,2021
AIMS,JDR12,2021-06-30T06:30:00Z,STIC,20210629-20211025,SW,21035946,21355.7,23.966,97.51799656,1,excellent,NA,2021
AIMS,JDR12,2021-06-30T06:45:00Z,STIC,20210629-20211025,SW,21035946,21355.7,24.158,97.51799656,1,excellent,NA,2021
AIMS,JDR12,2021-06-30T07:00:00Z,STIC,20210629-20211025,SW,21035946,21355.7,24.351,97.51799656,1,excellent,NA,2021
AIMS,JDR12,2021-06-30T07:15:00Z,STIC,20210629-20211025,SW,21035946,21355.7,24.351,97.51799656,1,excellent,NA,2021
AIMS,JDR12,2021-06-30T07:30:00Z,STIC,20210629-20211025,SW,21035946,21355.7,24.351,97.51799656,1,excellent,NA,2021
AIMS,JDR12,2021-06-30T07:45:00Z,STIC,20210629-20211025,SW,21035946,21355.7,24.351,97.51799656,1,excellent,NA,2021
AIMS,JDR12,2021-06-30T08:00:00Z,STIC,20210629-20211025,SW,21035946,22044.6,24.255,101.0769231,1,excellent,NA,2021
AIMS,JDR12,2021-06-30T08:15:00Z,STIC,20210629-20211025,SW,21035946,22044.6,24.255,101.0769231,1,excellent,NA,2021
AIMS,JDR12,2021-06-30T08:30:00Z,STIC,20210629-20211025,SW,21035946,22044.6,24.255,101.0769231,1,excellent,NA,2021
AIMS,JDR12,2021-06-30T08:45:00Z,STIC,20210629-20211025,SW,21035946,22044.6,24.255,101.0769231,1,excellent,NA,2021
AIMS,JDR12,2021-06-30T09:00:00Z,STIC,20210629-20211025,SW,21035946,22044.6,24.351,101.0769231,1,excellent,NA,2021
AIMS,JDR12,2021-06-30T09:15:00Z,STIC,20210629-20211025,SW,21035946,22044.6,24.351,101.0769231,1,excellent,NA,2021
AIMS,JDR12,2021-06-30T09:30:00Z,STIC,20210629-20211025,SW,21035946,22044.6,24.255,101.0769231,1,excellent,NA,2021
AIMS,JDR12,2021-06-30T09:45:00Z,STIC,20210629-20211025,SW,21035946,22044.6,24.255,101.0769231,1,excellent,NA,2021
AIMS,JDR12,2021-06-30T10:00:00Z,STIC,20210629-20211025,SW,21035946,22044.6,24.158,101.0769231,1,excellent,NA,2021
AIMS,JDR12,2021-06-30T10:15:00Z,STIC,20210629-20211025,SW,21035946,22044.6,24.158,101.0769231,1,excellent,NA,2021
