project,siteId,datetime,rType,rep,sublocation,SN,condUncal,tempC,SpC,wetdry,qual_rating,QAQC,year
AIMS,JDR11,2023-05-02T03:30:00Z,STIC,20230101-20230913,SW,20600956,11022.3,9.472,12.26566143,1,excellent,NA,2023
AIMS,JDR11,2023-05-02T03:45:00Z,STIC,20230101-20230913,SW,20600956,5338.9,7.381,0,1,excellent,C,2023
AIMS,JDR11,2023-05-02T04:00:00Z,STIC,20230101-20230913,SW,20600956,11022.3,7.28,12.26566143,1,excellent,NA,2023
AIMS,JDR11,2023-05-02T04:15:00Z,STIC,20230101-20230913,SW,20600956,11022.3,7.381,12.26566143,1,excellent,NA,2023
AIMS,JDR11,2023-05-02T04:30:00Z,STIC,20230101-20230913,SW,20600956,11022.3,7.481,12.26566143,1,excellent,NA,2023
AIMS,JDR11,2023-05-02T04:45:00Z,STIC,20230101-20230913,SW,20600956,11022.3,7.682,12.26566143,1,excellent,NA,2023
AIMS,JDR11,2023-05-02T05:00:00Z,STIC,20230101-20230913,SW,20600956,11022.3,7.782,12.26566143,1,excellent,NA,2023
AIMS,JDR11,2023-05-02T05:15:00Z,STIC,20230101-20230913,SW,20600956,11022.3,7.682,12.26566143,1,excellent,NA,2023
AIMS,JDR11,2023-05-02T05:30:00Z,STIC,20230101-20230913,SW,20600956,11022.3,7.782,12.26566143,1,excellent,NA,2023
AIMS,JDR11,2023-05-02T05:45:00Z,STIC,20230101-20230913,SW,20600956,5338.9,7.782,0,1,excellent,C,2023
AIMS,JDR11,2023-05-02T06:00:00Z,STIC,20230101-20230913,SW,20600956,11022.3,8.182,12.26566143,1,excellent,NA,2023
AIMS,JDR11,2023-05-02T06:15:00Z,STIC,20230101-20230913,SW,20600956,5338.9,8.182,0,1,excellent,C,2023
AIMS,JDR11,2023-05-02T06:30:00Z,STIC,20230101-20230913,SW,20600956,10677.8,8.082,8.250343833,1,excellent,NA,2023
AIMS,JDR11,2023-05-02T06:45:00Z,STIC,20230101-20230913,SW,20600956,5338.9,8.082,0,1,excellent,C,2023
AIMS,JDR11,2023-05-02T07:00:00Z,STIC,20230101-20230913,SW,20600956,5338.9,8.182,0,1,excellent,C,2023
AIMS,JDR11,2023-05-02T07:15:00Z,STIC,20230101-20230913,SW,20600956,5338.9,8.282,0,1,excellent,C,2023
AIMS,JDR11,2023-05-02T07:30:00Z,STIC,20230101-20230913,SW,20600956,5338.9,8.68,0,1,excellent,C,2023
AIMS,JDR11,2023-05-02T07:45:00Z,STIC,20230101-20230913,SW,20600956,5338.9,9.077,0,1,excellent,C,2023
AIMS,JDR11,2023-05-02T08:00:00Z,STIC,20230101-20230913,SW,20600956,10677.8,9.571,8.250343833,1,excellent,NA,2023
AIMS,JDR11,2023-05-02T08:15:00Z,STIC,20230101-20230913,SW,20600956,5166.7,9.768,0,1,excellent,C,2023
AIMS,JDR11,2023-05-02T08:30:00Z,STIC,20230101-20230913,SW,20600956,5338.9,9.965,0,1,excellent,C,2023
AIMS,JDR11,2023-05-02T08:45:00Z,STIC,20230101-20230913,SW,20600956,5338.9,9.866,0,1,excellent,C,2023
AIMS,JDR11,2023-05-02T09:00:00Z,STIC,20230101-20230913,SW,20600956,5338.9,9.669,0,1,excellent,C,2023
AIMS,JDR11,2023-05-02T09:15:00Z,STIC,20230101-20230913,SW,20600956,5166.7,9.472,0,1,excellent,C,2023
AIMS,JDR11,2023-05-02T09:30:00Z,STIC,20230101-20230913,SW,20600956,5166.7,9.373,0,1,excellent,C,2023
AIMS,JDR11,2023-05-02T09:45:00Z,STIC,20230101-20230913,SW,20600956,5338.9,8.978,0,1,excellent,C,2023
AIMS,JDR11,2023-05-02T10:00:00Z,STIC,20230101-20230913,SW,20600956,5338.9,8.68,0,1,excellent,C,2023
AIMS,JDR11,2023-05-02T10:15:00Z,STIC,20230101-20230913,SW,20600956,5166.7,8.481,0,1,excellent,C,2023
AIMS,JDR11,2023-05-02T10:30:00Z,STIC,20230101-20230913,SW,20600956,5166.7,8.282,0,1,excellent,C,2023
AIMS,JDR11,2023-05-02T10:45:00Z,STIC,20230101-20230913,SW,20600956,5166.7,8.082,0,1,excellent,C,2023
AIMS,JDR11,2023-05-02T11:00:00Z,STIC,20230101-20230913,SW,20600956,5166.7,7.882,0,1,excellent,C,2023
AIMS,JDR11,2023-05-02T11:15:00Z,STIC,20230101-20230913,SW,20600956,5166.7,7.682,0,1,excellent,C,2023
AIMS,JDR11,2023-05-02T11:30:00Z,STIC,20230101-20230913,SW,20600956,5166.7,7.481,0,1,excellent,C,2023
AIMS,JDR11,2023-05-02T11:45:00Z,STIC,20230101-20230913,SW,20600956,5166.7,7.28,0,1,excellent,C,2023
AIMS,JDR11,2023-05-02T12:00:00Z,STIC,20230101-20230913,SW,20600956,5166.7,7.179,0,1,excellent,C,2023
AIMS,JDR11,2023-05-02T12:15:00Z,STIC,20230101-20230913,SW,20600956,4994.5,6.978,0,1,excellent,C,2023
AIMS,JDR11,2023-05-02T12:30:00Z,STIC,20230101-20230913,SW,20600956,5166.7,6.877,0,1,excellent,C,2023
