project,siteId,datetime,rType,rep,sublocation,SN,condUncal,tempC,SpC,wetdry,qual_rating,QAQC,year
AIMS,JDR26,2023-06-07T05:15:00Z,STIC,20230607-20231231,SW,20600958,14466.8,18.14,148.3900202,1,excellent,NA,2023
AIMS,JDR26,2023-06-07T05:30:00Z,STIC,20230607-20231231,SW,20600958,14466.8,18.236,148.3900202,1,excellent,NA,2023
AIMS,JDR26,2023-06-07T05:45:00Z,STIC,20230607-20231231,SW,20600958,14466.8,18.521,148.3900202,1,excellent,NA,2023
AIMS,JDR26,2023-06-07T06:00:00Z,STIC,20230607-20231231,SW,20600958,14466.8,19.472,148.3900202,1,excellent,NA,2023
AIMS,JDR26,2023-06-07T06:15:00Z,STIC,20230607-20231231,SW,20600958,14466.8,19.948,148.3900202,1,excellent,NA,2023
AIMS,JDR26,2023-06-07T06:30:00Z,STIC,20230607-20231231,SW,20600958,14466.8,19.948,148.3900202,1,excellent,NA,2023
AIMS,JDR26,2023-06-07T06:45:00Z,STIC,20230607-20231231,SW,20600958,14466.8,19.948,148.3900202,1,excellent,NA,2023
AIMS,JDR26,2023-06-07T07:00:00Z,STIC,20230607-20231231,SW,20600958,14466.8,20.234,148.3900202,1,excellent,NA,2023
AIMS,JDR26,2023-06-07T07:15:00Z,STIC,20230607-20231231,SW,20600958,14466.8,20.615,148.3900202,1,excellent,NA,2023
AIMS,JDR26,2023-06-07T07:30:00Z,STIC,20230607-20231231,SW,20600958,14466.8,20.71,148.3900202,1,excellent,NA,2023
AIMS,JDR26,2023-06-07T07:45:00Z,STIC,20230607-20231231,SW,20600958,14466.8,20.615,148.3900202,1,excellent,NA,2023
AIMS,JDR26,2023-06-07T08:00:00Z,STIC,20230607-20231231,SW,20600958,14466.8,19.472,148.3900202,1,excellent,NA,2023
AIMS,JDR26,2023-06-07T08:15:00Z,STIC,20230607-20231231,SW,20600958,14466.8,20.329,148.3900202,1,excellent,NA,2023
AIMS,JDR26,2023-06-07T08:30:00Z,STIC,20230607-20231231,SW,20600958,14466.8,19.662,148.3900202,1,excellent,NA,2023
AIMS,JDR26,2023-06-07T08:45:00Z,STIC,20230607-20231231,SW,20600958,14466.8,18.521,148.3900202,1,excellent,NA,2023
AIMS,JDR26,2023-06-07T09:00:00Z,STIC,20230607-20231231,SW,20600958,14466.8,17.76,148.3900202,1,excellent,NA,2023
AIMS,JDR26,2023-06-07T09:15:00Z,STIC,20230607-20231231,SW,20600958,14466.8,19.092,148.3900202,1,excellent,NA,2023
AIMS,JDR26,2023-06-07T09:30:00Z,STIC,20230607-20231231,SW,20600958,14466.8,19.092,148.3900202,1,excellent,NA,2023
AIMS,JDR26,2023-06-07T09:45:00Z,STIC,20230607-20231231,SW,20600958,14466.8,18.711,148.3900202,1,excellent,NA,2023
AIMS,JDR26,2023-06-07T10:00:00Z,STIC,20230607-20231231,SW,20600958,14466.8,18.521,148.3900202,1,excellent,NA,2023
AIMS,JDR26,2023-06-07T10:15:00Z,STIC,20230607-20231231,SW,20600958,14466.8,18.045,148.3900202,1,excellent,NA,2023
AIMS,JDR26,2023-06-07T10:30:00Z,STIC,20230607-20231231,SW,20600958,14466.8,17.475,148.3900202,1,excellent,NA,2023
AIMS,JDR26,2023-06-07T10:45:00Z,STIC,20230607-20231231,SW,20600958,14466.8,16.618,148.3900202,1,excellent,NA,2023
AIMS,JDR26,2023-06-07T11:00:00Z,STIC,20230607-20231231,SW,20600958,14466.8,16.141,148.3900202,1,excellent,NA,2023
AIMS,JDR26,2023-06-07T11:15:00Z,STIC,20230607-20231231,SW,20600958,14466.8,15.855,148.3900202,1,excellent,NA,2023
AIMS,JDR26,2023-06-07T11:30:00Z,STIC,20230607-20231231,SW,20600958,14466.8,16.237,148.3900202,1,excellent,NA,2023
AIMS,JDR26,2023-06-07T11:45:00Z,STIC,20230607-20231231,SW,20600958,14466.8,15.951,148.3900202,1,excellent,NA,2023
AIMS,JDR26,2023-06-07T12:00:00Z,STIC,20230607-20231231,SW,20600958,14466.8,15.569,148.3900202,1,excellent,NA,2023
AIMS,JDR26,2023-06-07T12:15:00Z,STIC,20230607-20231231,SW,20600958,14466.8,15.187,148.3900202,1,excellent,NA,2023
AIMS,JDR26,2023-06-07T12:30:00Z,STIC,20230607-20231231,SW,20600958,14466.8,15.091,148.3900202,1,excellent,NA,2023
AIMS,JDR26,2023-06-07T12:45:00Z,STIC,20230607-20231231,SW,20600958,14466.8,15.091,148.3900202,1,excellent,NA,2023
AIMS,JDR26,2023-06-07T13:00:00Z,STIC,20230607-20231231,SW,20600958,14466.8,14.996,148.3900202,1,excellent,NA,2023
AIMS,JDR26,2023-06-07T13:15:00Z,STIC,20230607-20231231,SW,20600958,14466.8,14.804,148.3900202,1,excellent,NA,2023
AIMS,JDR26,2023-06-07T13:30:00Z,STIC,20230607-20231231,SW,20600958,14466.8,14.517,148.3900202,1,excellent,NA,2023
AIMS,JDR26,2023-06-07T13:45:00Z,STIC,20230607-20231231,SW,20600958,14466.8,14.325,148.3900202,1,excellent,NA,2023
AIMS,JDR26,2023-06-07T14:00:00Z,STIC,20230607-20231231,SW,20600958,14466.8,14.038,148.3900202,1,excellent,NA,2023
AIMS,JDR26,2023-06-07T14:15:00Z,STIC,20230607-20231231,SW,20600958,14466.8,13.75,148.3900202,1,excellent,NA,2023
AIMS,JDR26,2023-06-07T14:30:00Z,STIC,20230607-20231231,SW,20600958,14466.8,13.461,148.3900202,1,excellent,NA,2023
AIMS,JDR26,2023-06-07T14:45:00Z,STIC,20230607-20231231,SW,20600958,14466.8,13.269,148.3900202,1,excellent,NA,2023
AIMS,JDR26,2023-06-07T15:00:00Z,STIC,20230607-20231231,SW,20600958,14466.8,13.173,148.3900202,1,excellent,NA,2023
AIMS,JDR26,2023-06-07T15:15:00Z,STIC,20230607-20231231,SW,20600958,14466.8,13.076,148.3900202,1,excellent,NA,2023
AIMS,JDR26,2023-06-07T15:30:00Z,STIC,20230607-20231231,SW,20600958,14466.8,12.98,148.3900202,1,excellent,NA,2023
AIMS,JDR26,2023-06-07T15:45:00Z,STIC,20230607-20231231,SW,20600958,14466.8,12.98,148.3900202,1,excellent,NA,2023
AIMS,JDR26,2023-06-07T16:00:00Z,STIC,20230607-20231231,SW,20600958,14466.8,13.076,148.3900202,1,excellent,NA,2023
AIMS,JDR26,2023-06-07T16:15:00Z,STIC,20230607-20231231,SW,20600958,14466.8,13.173,148.3900202,1,excellent,NA,2023
AIMS,JDR26,2023-06-07T16:30:00Z,STIC,20230607-20231231,SW,20600958,14466.8,12.98,148.3900202,1,excellent,NA,2023
AIMS,JDR26,2023-06-07T16:45:00Z,STIC,20230607-20231231,SW,20600958,14466.8,12.883,148.3900202,1,excellent,NA,2023
AIMS,JDR26,2023-06-07T17:00:00Z,STIC,20230607-20231231,SW,20600958,14466.8,12.69,148.3900202,1,excellent,NA,2023
AIMS,JDR26,2023-06-07T17:15:00Z,STIC,20230607-20231231,SW,20600958,14466.8,12.594,148.3900202,1,excellent,NA,2023
AIMS,JDR26,2023-06-07T17:30:00Z,STIC,20230607-20231231,SW,20600958,14466.8,12.594,148.3900202,1,excellent,NA,2023
AIMS,JDR26,2023-06-07T17:45:00Z,STIC,20230607-20231231,SW,20600958,14466.8,12.497,148.3900202,1,excellent,NA,2023
AIMS,JDR26,2023-06-07T18:00:00Z,STIC,20230607-20231231,SW,20600958,14466.8,12.497,148.3900202,1,excellent,NA,2023
AIMS,JDR26,2023-06-07T18:15:00Z,STIC,20230607-20231231,SW,20600958,14466.8,12.401,148.3900202,1,excellent,NA,2023
AIMS,JDR26,2023-06-07T18:30:00Z,STIC,20230607-20231231,SW,20600958,14466.8,12.304,148.3900202,1,excellent,NA,2023
AIMS,JDR26,2023-06-07T18:45:00Z,STIC,20230607-20231231,SW,20600958,14466.8,12.304,148.3900202,1,excellent,NA,2023
AIMS,JDR26,2023-06-07T19:00:00Z,STIC,20230607-20231231,SW,20600958,14466.8,12.304,148.3900202,1,excellent,NA,2023
AIMS,JDR26,2023-06-07T19:15:00Z,STIC,20230607-20231231,SW,20600958,14466.8,12.207,148.3900202,1,excellent,NA,2023
AIMS,JDR26,2023-06-07T19:30:00Z,STIC,20230607-20231231,SW,20600958,13777.9,12.207,140.1303572,1,excellent,NA,2023
AIMS,JDR26,2023-06-07T19:45:00Z,STIC,20230607-20231231,SW,20600958,14466.8,12.11,148.3900202,1,excellent,NA,2023
AIMS,JDR26,2023-06-07T20:00:00Z,STIC,20230607-20231231,SW,20600958,13777.9,12.11,140.1303572,1,excellent,NA,2023
AIMS,JDR26,2023-06-07T20:15:00Z,STIC,20230607-20231231,SW,20600958,13777.9,12.207,140.1303572,1,excellent,NA,2023
AIMS,JDR26,2023-06-07T20:30:00Z,STIC,20230607-20231231,SW,20600958,13777.9,12.207,140.1303572,1,excellent,NA,2023
AIMS,JDR26,2023-06-07T20:45:00Z,STIC,20230607-20231231,SW,20600958,13777.9,12.11,140.1303572,1,excellent,NA,2023
AIMS,JDR26,2023-06-07T21:00:00Z,STIC,20230607-20231231,SW,20600958,13777.9,12.11,140.1303572,1,excellent,NA,2023
AIMS,JDR26,2023-06-07T21:15:00Z,STIC,20230607-20231231,SW,20600958,13777.9,12.11,140.1303572,1,excellent,NA,2023
AIMS,JDR26,2023-06-07T21:30:00Z,STIC,20230607-20231231,SW,20600958,13777.9,12.11,140.1303572,1,excellent,NA,2023
AIMS,JDR26,2023-06-07T21:45:00Z,STIC,20230607-20231231,SW,20600958,13777.9,12.013,140.1303572,1,excellent,NA,2023
AIMS,JDR26,2023-06-07T22:00:00Z,STIC,20230607-20231231,SW,20600958,13777.9,12.013,140.1303572,1,excellent,NA,2023
AIMS,JDR26,2023-06-07T22:15:00Z,STIC,20230607-20231231,SW,20600958,13777.9,11.916,140.1303572,1,excellent,NA,2023
AIMS,JDR26,2023-06-07T22:30:00Z,STIC,20230607-20231231,SW,20600958,13777.9,11.916,140.1303572,1,excellent,NA,2023
AIMS,JDR26,2023-06-07T22:45:00Z,STIC,20230607-20231231,SW,20600958,13777.9,11.819,140.1303572,1,excellent,NA,2023
