project,siteId,datetime,rType,rep,sublocation,SN,condUncal,tempC,SpC,wetdry,qual_rating,QAQC,year
AIMS,JDR13,2024-09-14T22:15:00Z,STIC,20240101-20241010,SW,20600940,10.8,12.98,0,0,excellent,C,2024
AIMS,JDR13,2024-09-14T21:00:00Z,STIC,20240101-20241010,SW,20600940,10.8,13.076,0,0,excellent,C,2024
AIMS,JDR13,2024-08-21T10:30:00Z,STIC,20240101-20241010,SW,20600940,0,17.665,0,0,excellent,C,2024
AIMS,JDR13,2024-05-29T02:30:00Z,STIC,20240101-20241010,SW,20600940,11022.3,9.077,74.83006178,1,excellent,NA,2024
AIMS,JDR13,2024-05-06T23:45:00Z,STIC,20240101-20241010,SW,20600940,5338.9,4.623,17.21355955,1,excellent,NA,2024
AIMS,JDR13,2024-05-14T21:45:00Z,STIC,20240101-20241010,SW,20600940,5338.9,8.282,17.21355955,1,excellent,NA,2024
AIMS,JDR13,2024-06-29T05:30:00Z,STIC,20240101-20241010,SW,20600940,16533.4,9.571,130.6998414,1,excellent,NA,2024
AIMS,JDR13,2024-08-24T09:30:00Z,STIC,20240101-20241010,SW,20600940,0,10.944,0,0,excellent,C,2024
AIMS,JDR13,2024-06-25T22:30:00Z,STIC,20240101-20241010,SW,20600940,15844.5,10.748,123.7159922,1,excellent,NA,2024
AIMS,JDR13,2024-08-24T10:15:00Z,STIC,20240101-20241010,SW,20600940,0,11.722,0,0,excellent,C,2024
AIMS,JDR13,2024-07-22T02:30:00Z,STIC,20240101-20241010,SW,20600940,0,15.091,0,0,excellent,C,2024
AIMS,JDR13,2024-06-28T10:15:00Z,STIC,20240101-20241010,SW,20600940,16533.4,10.651,130.6998414,1,excellent,NA,2024
AIMS,JDR13,2024-09-28T19:30:00Z,STIC,20240101-20241010,SW,20600940,0,15.664,0,0,excellent,C,2024
AIMS,JDR13,2024-08-22T17:45:00Z,STIC,20240101-20241010,SW,20600940,0,24.641,0,0,excellent,C,2024
AIMS,JDR13,2024-07-19T13:45:00Z,STIC,20240101-20241010,SW,20600940,23422.4,24.255,200.5383331,1,excellent,NA,2024
AIMS,JDR13,2024-06-25T22:45:00Z,STIC,20240101-20241010,SW,20600940,15844.5,10.748,123.7159922,1,excellent,NA,2024
AIMS,JDR13,2024-07-28T19:00:00Z,STIC,20240101-20241010,SW,20600940,0,18.901,0,0,excellent,C,2024
AIMS,JDR13,2024-05-14T08:15:00Z,STIC,20240101-20241010,SW,20600940,4822.3,6.877,11.976433,1,excellent,NA,2024
AIMS,JDR13,2024-07-20T11:00:00Z,STIC,20240101-20241010,SW,20600940,23422.4,18.236,200.5383331,1,excellent,NA,2024
AIMS,JDR13,2024-08-25T13:30:00Z,STIC,20240101-20241010,SW,20600940,0,31.574,0,0,excellent,C,2024
AIMS,JDR13,2024-07-09T07:45:00Z,STIC,20240101-20241010,SW,20600940,19977.9,11.139,165.6190872,1,excellent,NA,2024
AIMS,JDR13,2024-07-18T15:45:00Z,STIC,20240101-20241010,SW,20600940,24800.2,19.567,214.5060315,1,excellent,NA,2024
AIMS,JDR13,2024-07-21T06:30:00Z,STIC,20240101-20241010,SW,20600940,3616.7,11.916,0,0,excellent,C,2024
AIMS,JDR13,2024-07-10T21:45:00Z,STIC,20240101-20241010,SW,20600940,20666.8,12.11,172.6029364,1,excellent,NA,2024
AIMS,JDR13,2024-06-14T13:30:00Z,STIC,20240101-20241010,SW,20600940,14466.8,11.625,109.7493076,1,excellent,NA,2024
AIMS,JDR13,2024-07-11T03:30:00Z,STIC,20240101-20241010,SW,20600940,20666.8,11.334,172.6029364,1,excellent,NA,2024
AIMS,JDR13,2024-07-28T17:45:00Z,STIC,20240101-20241010,SW,20600940,0,20.519,0,0,excellent,C,2024
AIMS,JDR13,2024-07-22T08:15:00Z,STIC,20240101-20241010,SW,20600940,0,13.846,0,0,excellent,C,2024
AIMS,JDR13,2024-08-25T05:45:00Z,STIC,20240101-20241010,SW,20600940,0,6.268,0,0,excellent,C,2024
AIMS,JDR13,2024-07-20T17:30:00Z,STIC,20240101-20241010,SW,20600940,0,21.091,0,0,excellent,C,2024
AIMS,JDR13,2024-08-20T14:30:00Z,STIC,20240101-20241010,SW,20600940,0,33.222,0,0,excellent,C,2024
AIMS,JDR13,2024-08-25T10:45:00Z,STIC,20240101-20241010,SW,20600940,0,16.046,0,0,excellent,C,2024
AIMS,JDR13,2024-05-05T14:30:00Z,STIC,20240101-20241010,SW,20600940,11022.3,8.779,74.83006178,1,excellent,NA,2024
AIMS,JDR13,2024-04-23T01:15:00Z,STIC,20240101-20241010,SW,20600940,4477.8,4.311,8.484001525,1,excellent,NA,2024
AIMS,JDR13,2024-07-02T21:45:00Z,STIC,20240101-20241010,SW,20600940,17222.3,10.357,137.6836906,1,excellent,NA,2024
AIMS,JDR13,2024-07-17T11:30:00Z,STIC,20240101-20241010,SW,20600940,23422.4,13.461,200.5383331,1,excellent,NA,2024
AIMS,JDR13,2024-07-21T20:00:00Z,STIC,20240101-20241010,SW,20600940,0,16.903,0,0,excellent,C,2024
AIMS,JDR13,2024-06-28T09:00:00Z,STIC,20240101-20241010,SW,20600940,16533.4,10.063,130.6998414,1,excellent,NA,2024
AIMS,JDR13,2024-05-10T09:15:00Z,STIC,20240101-20241010,SW,20600940,5338.9,6.674,17.21355955,1,excellent,NA,2024
AIMS,JDR13,2024-07-23T14:30:00Z,STIC,20240101-20241010,SW,20600940,0,34.479,0,0,excellent,C,2024
AIMS,JDR13,2024-06-28T03:45:00Z,STIC,20240101-20241010,SW,20600940,16533.4,9.373,130.6998414,1,excellent,NA,2024
AIMS,JDR13,2024-09-08T02:30:00Z,STIC,20240101-20241010,SW,20600940,0,15.664,0,0,excellent,C,2024
AIMS,JDR13,2024-08-02T20:45:00Z,STIC,20240101-20241010,SW,20600940,0,19.662,0,0,excellent,C,2024
AIMS,JDR13,2024-07-25T21:00:00Z,STIC,20240101-20241010,SW,20600940,0,17.76,0,0,excellent,C,2024
AIMS,JDR13,2024-05-10T23:15:00Z,STIC,20240101-20241010,SW,20600940,5338.9,6.877,17.21355955,1,excellent,NA,2024
AIMS,JDR13,2024-08-25T17:15:00Z,STIC,20240101-20241010,SW,20600940,0,18.331,0,0,excellent,C,2024
AIMS,JDR13,2024-06-30T15:45:00Z,STIC,20240101-20241010,SW,20600940,16533.4,13.269,130.6998414,1,excellent,NA,2024
