project,siteId,datetime,rType,rep,sublocation,SN,condUncal,tempC,SpC,wetdry,qual_rating,QAQC,year
AIMS,JDR14,2024-05-21T15:30:00Z,STIC,20240101-20241010,SW,20641924,16533.4,16.903,237.490903,1,good,NA,2024
AIMS,JDR14,2024-05-14T16:45:00Z,STIC,20240101-20241010,SW,20641924,14466.8,14.517,209.8799316,1,good,NA,2024
AIMS,JDR14,2024-05-23T19:00:00Z,STIC,20240101-20241010,SW,20641924,13777.9,8.282,200.6758291,1,good,NA,2024
AIMS,JDR14,2024-06-17T18:45:00Z,STIC,20240101-20241010,SW,20641924,1550,9.275,37.30401205,0,good,NA,2024
AIMS,JDR14,2024-05-22T20:30:00Z,STIC,20240101-20241010,SW,20641924,13089,5.552,191.4717266,1,good,NA,2024
AIMS,JDR14,2024-05-23T22:00:00Z,STIC,20240101-20241010,SW,20641924,12400.1,5.244,182.2676241,1,good,NA,2024
AIMS,JDR14,2024-06-12T17:30:00Z,STIC,20240101-20241010,SW,20641924,753.5,21.76,26.66231132,0,good,NA,2024
AIMS,JDR14,2024-07-21T12:00:00Z,STIC,20240101-20241010,SW,20641924,0,51.72,16.59511547,0,good,NA,2024
AIMS,JDR14,2024-05-25T08:45:00Z,STIC,20240101-20241010,SW,20641924,13089,7.381,191.4717266,1,good,NA,2024
AIMS,JDR14,2024-07-22T08:30:00Z,STIC,20240101-20241010,SW,20641924,0,16.523,16.59511547,0,good,NA,2024
AIMS,JDR14,2024-07-19T06:00:00Z,STIC,20240101-20241010,SW,20641924,0,11.334,16.59511547,0,good,NA,2024
AIMS,JDR14,2024-05-14T10:00:00Z,STIC,20240101-20241010,SW,20641924,12400.1,8.68,182.2676241,1,good,NA,2024
AIMS,JDR14,2024-05-23T08:30:00Z,STIC,20240101-20241010,SW,20641924,12400.1,4.727,182.2676241,1,good,NA,2024
AIMS,JDR14,2024-07-24T21:15:00Z,STIC,20240101-20241010,SW,20641924,0,20.519,16.59511547,0,good,NA,2024
AIMS,JDR14,2024-05-25T04:30:00Z,STIC,20240101-20241010,SW,20641924,13089,5.655,191.4717266,1,good,NA,2024
