project,siteId,datetime,rType,rep,sublocation,SN,condUncal,tempC,SpC,wetdry,qual_rating,QAQC,year
AIMS,JDR24,2024-07-07T23:30:00Z,STIC,20240101-20241010,SW,20284741,16533.4,12.69,229.7177275,1,poor,NA,2024
AIMS,JDR24,2024-07-16T02:15:00Z,STIC,20240101-20241010,SW,20284741,18600.1,13.558,259.0072921,1,poor,NA,2024
AIMS,JDR24,2024-08-13T20:00:00Z,STIC,20240101-20241010,SW,20284741,24800.2,16.237,346.8759857,1,poor,NA,2024
AIMS,JDR24,2024-07-18T16:00:00Z,STIC,20240101-20241010,SW,20284741,75.3,22.429,0,0,poor,C,2024
AIMS,JDR24,2024-06-30T04:00:00Z,STIC,20240101-20241010,SW,20284741,15155.7,11.625,210.1927684,1,poor,NA,2024
AIMS,JDR24,2024-06-29T13:30:00Z,STIC,20240101-20241010,SW,20284741,15844.5,17.379,219.9545394,1,poor,NA,2024
AIMS,JDR24,2024-07-01T14:00:00Z,STIC,20240101-20241010,SW,20284741,16533.4,17.379,229.7177275,1,poor,NA,2024
AIMS,JDR24,2024-05-29T15:00:00Z,STIC,20240101-20241010,SW,20284741,12400.1,12.11,171.1400157,1,poor,NA,2024
AIMS,JDR24,2024-05-13T06:15:00Z,STIC,20240101-20241010,SW,20284741,10677.8,7.381,146.7313366,1,poor,NA,2024
AIMS,JDR24,2024-06-01T18:30:00Z,STIC,20240101-20241010,SW,20284741,12400.1,11.819,171.1400157,1,poor,NA,2024
AIMS,JDR24,2024-07-15T19:45:00Z,STIC,20240101-20241010,SW,20284741,19977.9,17.76,278.5336684,1,poor,NA,2024
AIMS,JDR24,2024-06-05T16:45:00Z,STIC,20240101-20241010,SW,20284741,14466.8,15.855,200.4295802,1,poor,NA,2024
AIMS,JDR24,2024-04-30T13:30:00Z,STIC,20240101-20241010,SW,20284741,11022.3,7.481,151.6136393,1,poor,NA,2024
AIMS,JDR24,2024-06-29T07:00:00Z,STIC,20240101-20241010,SW,20284741,14466.8,9.965,200.4295802,1,poor,NA,2024
AIMS,JDR24,2024-07-22T00:15:00Z,STIC,20240101-20241010,SW,20284741,64.6,16.903,0,0,poor,C,2024
AIMS,JDR24,2024-05-12T10:00:00Z,STIC,20240101-20241010,SW,20284741,11022.3,8.779,151.6136393,1,poor,NA,2024
AIMS,JDR24,2024-05-13T13:00:00Z,STIC,20240101-20241010,SW,20284741,12400.1,10.651,171.1400157,1,poor,NA,2024
AIMS,JDR24,2024-05-16T15:00:00Z,STIC,20240101-20241010,SW,20284741,12400.1,13.173,171.1400157,1,poor,NA,2024
AIMS,JDR24,2024-07-15T06:45:00Z,STIC,20240101-20241010,SW,20284741,18600.1,15.664,259.0072921,1,poor,NA,2024
AIMS,JDR24,2024-06-07T02:30:00Z,STIC,20240101-20241010,SW,20284741,13089,11.139,180.9032039,1,poor,NA,2024
AIMS,JDR24,2024-04-23T03:15:00Z,STIC,20240101-20241010,SW,20284741,4994.5,4.102,66.18680567,1,poor,NA,2024
AIMS,JDR24,2024-07-06T06:30:00Z,STIC,20240101-20241010,SW,20284741,15844.5,10.651,219.9545394,1,poor,NA,2024
AIMS,JDR24,2024-05-18T04:15:00Z,STIC,20240101-20241010,SW,20284741,10333.4,5.655,141.8504511,1,poor,NA,2024
AIMS,JDR24,2024-06-01T11:15:00Z,STIC,20240101-20241010,SW,20284741,12400.1,11.236,171.1400157,1,poor,NA,2024
AIMS,JDR24,2024-06-30T23:30:00Z,STIC,20240101-20241010,SW,20284741,15844.5,11.916,219.9545394,1,poor,NA,2024
AIMS,JDR24,2024-07-01T19:30:00Z,STIC,20240101-20241010,SW,20284741,15844.5,14.134,219.9545394,1,poor,NA,2024
AIMS,JDR24,2024-07-07T18:15:00Z,STIC,20240101-20241010,SW,20284741,16533.4,16.999,229.7177275,1,poor,NA,2024
AIMS,JDR24,2024-07-07T05:15:00Z,STIC,20240101-20241010,SW,20284741,14466.8,11.334,200.4295802,1,poor,NA,2024
AIMS,JDR24,2024-07-18T09:30:00Z,STIC,20240101-20241010,SW,20284741,64.6,20.043,0,0,poor,C,2024
AIMS,JDR24,2024-07-16T01:15:00Z,STIC,20240101-20241010,SW,20284741,18600.1,13.365,259.0072921,1,poor,NA,2024
AIMS,JDR24,2024-05-07T02:00:00Z,STIC,20240101-20241010,SW,20284741,5338.9,4.519,71.06769115,1,poor,NA,2024
AIMS,JDR24,2024-06-02T14:00:00Z,STIC,20240101-20241010,SW,20284741,12400.1,13.942,171.1400157,1,poor,NA,2024
AIMS,JDR24,2024-07-19T12:45:00Z,STIC,20240101-20241010,SW,20284741,53.8,21.76,0,0,poor,C,2024
AIMS,JDR24,2024-06-01T17:45:00Z,STIC,20240101-20241010,SW,20284741,12400.1,12.207,171.1400157,1,poor,NA,2024
AIMS,JDR24,2024-04-23T16:30:00Z,STIC,20240101-20241010,SW,20284741,11711.2,9.275,161.3768275,1,poor,NA,2024
AIMS,JDR24,2024-06-01T23:45:00Z,STIC,20240101-20241010,SW,20284741,12400.1,9.373,171.1400157,1,poor,NA,2024
AIMS,JDR24,2024-07-18T17:00:00Z,STIC,20240101-20241010,SW,20284741,86.1,21.951,0,0,poor,C,2024
AIMS,JDR24,2024-04-29T02:30:00Z,STIC,20240101-20241010,SW,20284741,10677.8,5.141,146.7313366,1,poor,NA,2024
