project,siteId,datetime,rType,rep,sublocation,SN,condUncal,tempC,SpC,wetdry,qual_rating,QAQC,year
AIMS,JDR19,2022-03-22T10:00:00Z,STIC,20220322-20221231,SW,21035964,5166.7,4.207222,15.15425,1,good,NA,2022
AIMS,JDR19,2022-03-22T10:15:00Z,STIC,20220322-20221231,SW,21035964,5166.7,4.207222,15.15425,1,good,NA,2022
AIMS,JDR19,2022-03-22T10:30:00Z,STIC,20220322-20221231,SW,21035964,5166.7,4.102222,15.15425,1,good,NA,2022
AIMS,JDR19,2022-03-22T10:45:00Z,STIC,20220322-20221231,SW,21035964,5166.7,4.102222,15.15425,1,good,NA,2022
AIMS,JDR19,2022-03-22T11:00:00Z,STIC,20220322-20221231,SW,21035964,5166.7,4.102222,15.15425,1,good,NA,2022
AIMS,JDR19,2022-03-22T11:15:00Z,STIC,20220322-20221231,SW,21035964,5166.7,3.997778,15.15425,1,good,NA,2022
AIMS,JDR19,2022-03-22T11:30:00Z,STIC,20220322-20221231,SW,21035964,5166.7,3.997778,15.15425,1,good,NA,2022
AIMS,JDR19,2022-03-22T11:45:00Z,STIC,20220322-20221231,SW,21035964,4994.5,3.892778,14.3201,1,good,NA,2022
AIMS,JDR19,2022-03-22T12:00:00Z,STIC,20220322-20221231,SW,21035964,5166.7,3.892778,15.15425,1,good,NA,2022
AIMS,JDR19,2022-03-22T12:15:00Z,STIC,20220322-20221231,SW,21035964,4994.5,3.787778,14.3201,1,good,NA,2022
AIMS,JDR19,2022-03-22T12:30:00Z,STIC,20220322-20221231,SW,21035964,4994.5,3.787778,14.3201,1,good,NA,2022
AIMS,JDR19,2022-03-22T12:45:00Z,STIC,20220322-20221231,SW,21035964,4822.3,3.682778,13.48596,1,good,NA,2022
AIMS,JDR19,2022-03-22T13:00:00Z,STIC,20220322-20221231,SW,21035964,4650,3.577778,12.65133,1,good,NA,2022
AIMS,JDR19,2022-03-22T13:15:00Z,STIC,20220322-20221231,SW,21035964,4650,3.577778,12.65133,1,good,NA,2022
AIMS,JDR19,2022-03-22T13:30:00Z,STIC,20220322-20221231,SW,21035964,4650,3.472222,12.65133,1,good,NA,2022
AIMS,JDR19,2022-03-22T13:45:00Z,STIC,20220322-20221231,SW,21035964,4477.8,3.472222,11.81719,1,good,NA,2022
AIMS,JDR19,2022-03-22T14:00:00Z,STIC,20220322-20221231,SW,21035964,4477.8,3.472222,11.81719,1,good,NA,2022
AIMS,JDR19,2022-03-22T14:15:00Z,STIC,20220322-20221231,SW,21035964,4477.8,3.367222,11.81719,1,good,NA,2022
AIMS,JDR19,2022-03-22T14:30:00Z,STIC,20220322-20221231,SW,21035964,4477.8,3.367222,11.81719,1,good,NA,2022
