project,siteId,datetime,rType,rep,sublocation,SN,condUncal,tempC,SpC,wetdry,qual_rating,QAQC,year
AIMS,JDR11,2024-07-18T17:30:00Z,STIC,20240422-20241010,SW,21059640,0,25.708,0,0,excellent,C,2024
AIMS,JDR11,2024-07-17T14:00:00Z,STIC,20240422-20241010,SW,21059640,0,24.255,0,0,excellent,C,2024
AIMS,JDR11,2024-07-03T02:45:00Z,STIC,20240422-20241010,SW,21059640,22044.6,12.11,80.81453957,1,excellent,NA,2024
AIMS,JDR11,2024-06-19T10:45:00Z,STIC,20240422-20241010,SW,21059640,14466.8,12.304,47.7508739,1,excellent,NA,2024
AIMS,JDR11,2024-07-02T19:15:00Z,STIC,20240422-20241010,SW,21059640,23422.4,17.95,86.82619448,1,excellent,NA,2024
AIMS,JDR11,2024-07-03T02:30:00Z,STIC,20240422-20241010,SW,21059640,22044.6,12.207,80.81453957,1,excellent,NA,2024
AIMS,JDR11,2024-07-02T15:00:00Z,STIC,20240422-20241010,SW,21059640,24800.2,21.664,92.83784938,1,excellent,NA,2024
AIMS,JDR11,2024-05-28T20:15:00Z,STIC,20240422-20241010,SW,21059640,14466.8,13.076,47.7508739,1,excellent,NA,2024
AIMS,JDR11,2024-07-16T21:30:00Z,STIC,20240422-20241010,SW,21059640,53.8,18.045,0,0,excellent,C,2024
AIMS,JDR11,2024-05-25T04:15:00Z,STIC,20240422-20241010,SW,21059640,12400.1,6.877,38.73339154,1,excellent,NA,2024
AIMS,JDR11,2024-06-07T09:15:00Z,STIC,20240422-20241010,SW,21059640,14466.8,12.11,47.7508739,1,excellent,NA,2024
AIMS,JDR11,2024-08-23T04:30:00Z,STIC,20240422-20241010,SW,21059640,0,15.187,0,0,excellent,C,2024
AIMS,JDR11,2024-07-23T23:00:00Z,STIC,20240422-20241010,SW,21059640,86.1,19.472,0,0,excellent,C,2024
AIMS,JDR11,2024-06-16T22:15:00Z,STIC,20240422-20241010,SW,21059640,16533.4,12.207,56.76791994,1,excellent,NA,2024
AIMS,JDR11,2024-07-29T23:30:00Z,STIC,20240422-20241010,SW,21059640,64.6,16.332,0,0,excellent,C,2024
