project,datetime,siteId,rType,sublocation,SN,condUncal,tempC,rep,SpC,wetdry,qual_rating,QAQC
AIMS,2023-10-16T22:00:00Z,SHB05,STIC,HS,21736472,0,16.522777777777772,20231016-20240520,0,0,fair,C
AIMS,2023-10-16T22:15:00Z,SHB05,STIC,HS,21736472,0,16.141111111111115,20231016-20240520,0,0,fair,C
AIMS,2023-10-16T22:30:00Z,SHB05,STIC,HS,21736472,0,15.66388888888889,20231016-20240520,0,0,fair,C
AIMS,2023-10-16T22:45:00Z,SHB05,STIC,HS,21736472,0,15.09111111111111,20231016-20240520,0,0,fair,C
AIMS,2023-10-16T23:00:00Z,SHB05,STIC,HS,21736472,0,14.421111111111108,20231016-20240520,0,0,fair,C
AIMS,2023-10-16T23:15:00Z,SHB05,STIC,HS,21736472,0,13.94222222222222,20231016-20240520,0,0,fair,C
AIMS,2023-10-16T23:30:00Z,SHB05,STIC,HS,21736472,0,13.268888888888888,20231016-20240520,0,0,fair,C
AIMS,2023-10-16T23:45:00Z,SHB05,STIC,HS,21736472,0,12.59388888888889,20231016-20240520,0,0,fair,C
AIMS,2023-10-17T00:00:00Z,SHB05,STIC,HS,21736472,0,11.916111111111109,20231016-20240520,0,0,fair,C
AIMS,2023-10-17T00:15:00Z,SHB05,STIC,HS,21736472,0,11.236111111111107,20231016-20240520,0,0,fair,C
AIMS,2023-10-17T00:30:00Z,SHB05,STIC,HS,21736472,0,10.552777777777777,20231016-20240520,0,0,fair,C
AIMS,2023-10-17T00:45:00Z,SHB05,STIC,HS,21736472,0,10.062777777777777,20231016-20240520,0,0,fair,C
AIMS,2023-10-17T01:00:00Z,SHB05,STIC,HS,21736472,0,9.66888888888889,20231016-20240520,0,0,fair,C
AIMS,2023-10-17T01:15:00Z,SHB05,STIC,HS,21736472,0,9.275,20231016-20240520,0,0,fair,C
AIMS,2023-10-17T01:30:00Z,SHB05,STIC,HS,21736472,0,8.977777777777774,20231016-20240520,0,0,fair,C
AIMS,2023-10-17T01:45:00Z,SHB05,STIC,HS,21736472,0,8.778888888888888,20231016-20240520,0,0,fair,C
AIMS,2023-10-17T02:00:00Z,SHB05,STIC,HS,21736472,0,8.581111111111108,20231016-20240520,0,0,fair,C
AIMS,2023-10-17T02:15:00Z,SHB05,STIC,HS,21736472,0,8.382222222222223,20231016-20240520,0,0,fair,C
AIMS,2023-10-17T02:30:00Z,SHB05,STIC,HS,21736472,0,8.282222222222224,20231016-20240520,0,0,fair,C
AIMS,2023-10-17T02:45:00Z,SHB05,STIC,HS,21736472,0,8.082222222222224,20231016-20240520,0,0,fair,C
AIMS,2023-10-17T03:00:00Z,SHB05,STIC,HS,21736472,0,7.982777777777778,20231016-20240520,0,0,fair,C
AIMS,2023-10-17T03:15:00Z,SHB05,STIC,HS,21736472,0,7.782222222222226,20231016-20240520,0,0,fair,C
AIMS,2023-10-17T03:30:00Z,SHB05,STIC,HS,21736472,0,7.582222222222224,20231016-20240520,0,0,fair,C
AIMS,2023-10-17T03:45:00Z,SHB05,STIC,HS,21736472,0,7.4811111111111135,20231016-20240520,0,0,fair,C
AIMS,2023-10-17T04:00:00Z,SHB05,STIC,HS,21736472,0,7.279999999999999,20231016-20240520,0,0,fair,C
AIMS,2023-10-17T04:15:00Z,SHB05,STIC,HS,21736472,0,7.1788888888888875,20231016-20240520,0,0,fair,C
AIMS,2023-10-17T04:30:00Z,SHB05,STIC,HS,21736472,0,7.078888888888887,20231016-20240520,0,0,fair,C
AIMS,2023-10-17T04:45:00Z,SHB05,STIC,HS,21736472,0,6.977777777777779,20231016-20240520,0,0,fair,C
AIMS,2023-10-17T05:00:00Z,SHB05,STIC,HS,21736472,0,6.977777777777779,20231016-20240520,0,0,fair,C
AIMS,2023-10-17T05:15:00Z,SHB05,STIC,HS,21736472,0,6.877222222222222,20231016-20240520,0,0,fair,C
AIMS,2023-10-17T05:30:00Z,SHB05,STIC,HS,21736472,0,6.775,20231016-20240520,0,0,fair,C
AIMS,2023-10-17T05:45:00Z,SHB05,STIC,HS,21736472,0,6.775,20231016-20240520,0,0,fair,C
